,hs_el_kwh,hs_ng_kwh,cs_el_kwh,fan_el_kwh,fac_ng_kwh,fac_el_kwh,geff_irrad_kwh,cell_temp_degc,pv_yield_kwh,fac_el_net_kwh,pv_consumed_kwh,pv_excess_kwh,self_suff_pct,self_consume_pct,op_em_kgco2,op_em_pv_kgco2,mit_pot_kgco2
2022-01-01 00:00:00,0.0,318.4662571222302,0.0,59.9739460084456,323.3205210056382,191.60059159452962,0.0,0.0,0.0,191.60059159452962,0.0,0.0,0.0,0.0,119.35210018627997,119.35210018627997,0.0
2022-01-01 01:00:00,0.0,295.350557964007,0.0,59.74125999565578,300.204821847415,192.2076281150504,0.0,0.0,0.0,192.2076281150504,0.0,0.0,0.0,0.0,116.2017898795826,116.2017898795826,0.0
2022-01-01 02:00:00,0.0,418.44401299104646,0.0,72.8287788626274,423.2982768744545,206.77911043787074,0.0,0.0,0.0,206.77911043787074,0.0,0.0,0.0,0.0,143.76474364747065,143.76474364747065,0.0
2022-01-01 03:00:00,0.0,346.9731759493573,0.0,54.60169476013586,351.8274398327653,187.77089151783605,0.0,0.0,0.0,187.77089151783605,0.0,0.0,0.0,0.0,125.57475442064782,125.57475442064782,0.0
2022-01-01 04:00:00,0.0,486.256581583134,0.0,74.52452131913067,499.70424399373576,209.09588722478043,0.0,0.0,0.0,209.09588722478043,0.0,0.0,0.0,0.0,160.71417275768977,160.71417275768977,0.0
2022-01-01 05:00:00,0.0,379.45398816662004,0.0,58.12636100073527,384.30825205002805,191.71966213782537,0.0,0.0,0.0,191.71966213782537,0.0,0.0,0.0,0.0,132.87947564303332,132.87947564303332,0.0
2022-01-01 06:00:00,0.0,518.9445695393752,0.0,75.86887751488399,523.7988334227832,210.56813766130728,0.0,0.0,0.0,210.56813766130728,0.0,0.0,0.0,0.0,163.55582975277105,163.55582975277105,0.0
2022-01-01 07:00:00,0.0,265.9188736349648,0.0,49.74593946612376,270.7731375183728,167.30351524850755,0.0,0.0,0.0,167.30351524850755,0.0,0.0,0.0,0.0,103.37956431549253,103.37956431549253,0.0
2022-01-01 08:00:00,0.0,256.04951278503034,0.0,58.69127629950179,260.90377666843835,168.66616294919493,0.0,0.0,0.0,168.66616294919493,0.0,0.0,0.0,0.0,101.98413351449602,101.98413351449602,0.0
2022-01-01 09:00:00,0.0,112.55737731663574,0.0,44.440235267244326,126.01315446764067,153.67093685401713,0.0,0.0,0.0,153.67093685401713,0.0,0.0,0.0,0.0,71.25993271722497,71.25993271722497,0.0
2022-01-01 10:00:00,0.0,118.02749698114715,0.0,33.115917836753624,122.88176086455515,142.38505779627937,0.0,0.0,0.0,142.38505779627937,0.0,0.0,0.0,0.0,66.53176034923878,66.53176034923878,0.0
2022-01-01 11:00:00,0.0,55.63892852132249,0.0,26.370619740368937,60.49319240473049,136.41002906090026,0.0,0.0,0.0,136.41002906090026,0.0,0.0,0.0,0.0,52.50331396575516,52.50331396575516,0.0
2022-01-01 12:00:00,0.0,53.16065553137551,0.0,31.910387807521968,66.6162221966957,140.95464786981879,0.0,0.0,0.0,140.95464786981879,0.0,0.0,0.0,0.0,54.7095776113906,54.7095776113906,0.0
2022-01-01 13:00:00,0.0,11.708836210878264,0.0,21.346652569813195,16.563100094286263,130.34766494214728,0.0,0.0,0.0,130.34766494214728,0.0,0.0,0.0,0.0,42.706761187839106,42.706761187839106,0.0
2022-01-01 14:00:00,0.0,7.6723239467840525,0.0,25.447662738396925,12.526587830192053,134.46610594732292,0.0,0.0,0.0,134.46610594732292,0.0,0.0,0.0,0.0,43.78469786480541,43.78469786480541,0.0
2022-01-01 15:00:00,0.0,4.891048558559109,0.0,16.4040406743349,9.745312441967108,125.37372324512508,0.0,0.0,0.0,125.37372324512508,0.0,0.0,0.0,0.0,40.95435406132417,40.95435406132417,0.0
2022-01-01 16:00:00,0.0,15.889595274029663,0.0,27.91896868613607,29.337354702098896,143.97327160864802,0.0,0.0,0.0,143.97327160864802,0.0,0.0,0.0,0.0,49.94559118161428,49.94559118161428,0.0
2022-01-01 17:00:00,0.0,28.30359417288465,0.0,24.49341561556322,33.157858056292646,155.13569944686395,0.0,0.0,0.0,155.13569944686395,0.0,0.0,0.0,0.0,52.7204507249737,52.7204507249737,0.0
2022-01-01 18:00:00,0.0,78.22218891117227,0.0,36.220495857060435,83.07645279458026,166.98467257095078,0.0,0.0,0.0,166.98467257095078,0.0,0.0,0.0,0.0,64.66523141127244,64.66523141127244,0.0
2022-01-01 19:00:00,0.0,67.1614751121923,0.0,31.634852743835324,72.0157389956003,162.79719113469775,0.0,0.0,0.0,162.79719113469775,0.0,0.0,0.0,0.0,61.37769692416516,61.37769692416516,0.0
2022-01-01 20:00:00,0.0,136.84567294833988,0.0,43.28990705015242,141.6999368317479,174.59085174030267,0.0,0.0,0.0,174.59085174030267,0.0,0.0,0.0,0.0,77.38083195727211,77.38083195727211,0.0
2022-01-01 21:00:00,0.0,194.5450949004885,0.0,45.41061054801753,207.99281947438675,176.5978385066313,0.0,0.0,0.0,176.5978385066313,0.0,0.0,0.0,0.0,90.52088027277358,90.52088027277358,0.0
2022-01-01 22:00:00,0.0,260.24305709514095,0.0,57.77842735023182,265.09732097854896,188.95178436969098,0.0,0.0,0.0,188.95178436969098,0.0,0.0,0.0,0.0,106.24871018026955,106.24871018026955,0.0
2022-01-01 23:00:00,0.0,201.31593594938985,0.0,54.09845822873381,206.17019983279786,186.00703871752077,0.0,0.0,0.0,186.00703871752077,0.0,0.0,0.0,0.0,96.16285263929734,96.16285263929734,0.0
2022-01-02 00:00:00,0.0,271.83098635196535,0.0,59.97758539755407,276.6852502353733,191.2394430161022,0.0,0.0,0.0,191.2394430161022,0.0,0.0,0.0,0.0,110.52898706215962,110.52898706215962,0.0
2022-01-02 01:00:00,0.0,209.47551903359343,0.0,52.69123224448758,222.93127785448692,183.74270920638097,0.0,0.0,0.0,183.74270920638097,0.0,0.0,0.0,0.0,100.23979663058314,100.23979663058314,0.0
2022-01-02 02:00:00,0.0,282.2195839119367,0.0,59.948378790972235,287.0738477953447,191.48947184427817,0.0,0.0,0.0,191.48947184427817,0.0,0.0,0.0,0.0,114.38524804866528,114.38524804866528,0.0
2022-01-02 03:00:00,0.0,212.35261602909372,0.0,51.3031432660751,217.20687991250173,182.51152698827914,0.0,0.0,0.0,182.51152698827914,0.0,0.0,0.0,0.0,98.55167155565672,98.55167155565672,0.0
2022-01-02 04:00:00,0.0,272.021484149594,0.0,58.82774702410822,285.4773184451376,190.92059293682198,0.0,0.0,0.0,190.92059293682198,0.0,0.0,0.0,0.0,110.71524647666632,110.71524647666632,0.0
2022-01-02 05:00:00,0.0,231.04534085440196,0.0,52.695343181394705,235.89960473780994,184.64058022245527,0.0,0.0,0.0,184.64058022245527,0.0,0.0,0.0,0.0,98.97093757607144,98.97093757607144,0.0
2022-01-02 06:00:00,0.0,2486.7955788102136,0.0,103.49189556771466,2491.649842693622,242.9682104492053,0.0,0.0,0.0,242.9682104492053,0.0,0.0,0.0,0.0,521.3912179410279,521.3912179410279,0.0
2022-01-02 07:00:00,0.0,2126.491072745235,0.0,95.42460635845542,2157.7441606870575,435.07298767606557,0.0,0.0,0.0,435.07298767606557,0.0,0.0,0.0,0.0,516.9505709052669,516.9505709052669,0.0
2022-01-02 08:00:00,0.0,1608.0216275460646,0.0,89.82338477373115,1679.7815264260537,511.00223115812406,0.0,0.0,0.0,511.00223115812406,0.0,0.0,0.0,0.0,457.21260520819874,457.21260520819874,0.0
2022-01-02 09:00:00,0.0,1318.9927424993941,0.0006814878314838926,89.72758230791742,1400.1674933815834,510.39849258322795,0.0,0.0,0.0,510.39849258322795,0.0,0.0,0.0,0.0,411.5630797714198,411.5630797714198,0.0
2022-01-02 10:00:00,0.0,1026.8935660565976,0.0011300639963058464,89.6911330225065,1129.2195741496778,514.5518846673524,0.0,0.0,0.0,514.5518846673524,0.0,0.0,0.0,0.0,365.63184397180527,365.63184397180527,0.0
2022-01-02 11:00:00,0.0,814.7432937943894,0.0,89.6911330225065,917.2927538119303,514.6484069295684,0.0,0.0,0.0,514.6484069295684,0.0,0.0,0.0,0.0,326.8555879505917,326.8555879505917,0.0
2022-01-02 12:00:00,0.0,778.0475950532839,0.0,89.6911330225065,880.784917256951,513.5099283574933,0.0,0.0,0.0,513.5099283574933,0.0,0.0,0.0,0.0,322.40489285819456,322.40489285819456,0.0
2022-01-02 13:00:00,0.0,766.1354138062031,0.0,89.6911330225065,852.9602178791986,507.50188682681573,0.0,0.0,0.0,507.50188682681573,0.0,0.0,0.0,0.0,315.33989187154384,315.33989187154384,0.0
2022-01-02 14:00:00,0.0,721.8835055035005,0.0,89.6911330225065,791.9435685713189,507.4069498249609,0.0,0.0,0.0,507.4069498249609,0.0,0.0,0.0,0.0,305.9610328470162,305.9610328470162,0.0
2022-01-02 15:00:00,0.0,655.1814398947532,0.0,89.6911330225065,705.0421079446246,499.51137252921967,0.0,0.0,0.0,499.51137252921967,0.0,0.0,0.0,0.0,287.8521491128013,287.8521491128013,0.0
2022-01-02 16:00:00,0.0,650.25005939808,0.0,89.6911330225065,699.7189925497676,501.9880802784707,0.0,0.0,0.0,501.9880802784707,0.0,0.0,0.0,0.0,284.08942588623194,284.08942588623194,0.0
2022-01-02 17:00:00,0.0,906.5280476218993,0.0,89.6911330225065,955.9923357800186,438.593434451057,0.0,0.0,0.0,438.593434451057,0.0,0.0,0.0,0.0,305.7029526591353,305.7029526591353,0.0
2022-01-02 18:00:00,0.0,989.6209441509559,0.0,89.6911330225065,1039.2797484445393,439.33711849329103,0.0,0.0,0.0,439.33711849329103,0.0,0.0,0.0,0.0,319.3098736775686,319.3098736775686,0.0
2022-01-02 19:00:00,0.0,1019.79298698193,0.0,89.6911330225065,1033.3287670875557,439.8747434655257,0.0,0.0,0.0,439.8747434655257,0.0,0.0,0.0,0.0,318.5635389010306,318.5635389010306,0.0
2022-01-02 20:00:00,0.0,1056.3672944636794,0.0,89.6911330225065,1069.8915726156167,439.86522460311187,0.0,0.0,0.0,439.86522460311187,0.0,0.0,0.0,0.0,328.2065383413191,328.2065383413191,0.0
2022-01-02 21:00:00,0.0,1.2587209194466318,0.0,6.620616844743201,23.453178417772232,137.34580847445466,0.0,0.0,0.0,137.34580847445466,0.0,0.0,0.0,0.0,47.94757744748914,47.94757744748914,0.0
2022-01-02 22:00:00,0.0,2.8740758789630223,0.0,15.874353375945807,7.728339762371022,146.39967318145574,0.0,0.0,0.0,146.39967318145574,0.0,0.0,0.0,0.0,48.854264820071634,48.854264820071634,0.0
2022-01-02 23:00:00,0.0,13.745343140853183,0.0,24.579606667014,27.215363240805427,156.2403796285711,0.0,0.0,0.0,156.2403796285711,0.0,0.0,0.0,0.0,56.30857913263881,56.30857913263881,0.0
2022-01-03 00:00:00,0.0,32.46852824896539,0.0,32.57150310027176,37.32279213237339,163.21709553503533,0.0,0.0,0.0,163.21709553503533,0.0,0.0,0.0,0.0,61.44784214869146,61.44784214869146,0.0
2022-01-03 01:00:00,0.0,82.41267450385938,0.0,37.041274557734724,87.2669383872674,167.78159227224623,0.0,0.0,0.0,167.78159227224623,0.0,0.0,0.0,0.0,72.52497335456411,72.52497335456411,0.0
2022-01-03 02:00:00,0.0,114.26284957660924,0.0,34.10702576648167,127.71869539510358,164.9377563328827,0.0,0.0,0.0,164.9377563328827,0.0,0.0,0.0,0.0,79.89202554473025,79.89202554473025,0.0
2022-01-03 03:00:00,0.0,149.22520943969502,0.0,37.13554331195494,154.07947332310303,168.05382061165525,0.0,0.0,0.0,168.05382061165525,0.0,0.0,0.0,0.0,85.29570500035271,85.29570500035271,0.0
2022-01-03 04:00:00,0.0,168.86562527806504,0.0,34.32168492764762,173.71988916147305,167.4638641979133,0.0,0.0,0.0,167.4638641979133,0.0,0.0,0.0,0.0,87.23351739633277,87.23351739633277,0.0
2022-01-03 05:00:00,0.0,207.74968782813474,0.0,37.30176034502043,221.20547533038595,170.3331875797669,0.0,0.0,0.0,170.3331875797669,0.0,0.0,0.0,0.0,94.3992407416327,94.3992407416327,0.0
2022-01-03 06:00:00,0.0,2682.751297409757,0.0,103.38782894343522,2687.605561293165,243.5530877909009,0.0,0.0,0.0,243.5530877909009,0.0,0.0,0.0,0.0,560.8540485797587,560.8540485797587,0.0
2022-01-03 07:00:00,0.0,2105.657283057006,0.0,91.856578092154,2136.9146232782696,431.12584959270913,0.0,0.0,0.0,431.12584959270913,0.0,0.0,0.0,0.0,517.4793828013692,517.4793828013692,0.0
2022-01-03 08:00:00,0.0,1516.0643294180686,0.0,89.70604806537372,1587.8244453030618,510.406529908771,0.0,0.0,0.0,510.406529908771,0.0,0.0,0.0,0.0,444.53956891616326,444.53956891616326,0.0
2022-01-03 09:00:00,0.0,1119.2130372434328,0.0006393876726031066,89.6911330225065,1200.3945470533583,508.0170674958189,0.0,0.0,0.0,508.0170674958189,0.0,0.0,0.0,0.0,373.305484334684,373.305484334684,0.0
2022-01-03 10:00:00,0.0,854.2278665092099,0.0010878179618170724,89.6911330225065,956.5554248770809,513.4074016387291,0.0,0.0,0.0,513.4074016387291,0.0,0.0,0.0,0.0,332.64014269856455,332.64014269856455,0.0
2022-01-03 11:00:00,0.0,595.1604855347256,0.0,89.6911330225065,697.7109348980897,514.2675985133917,0.0,0.0,0.0,514.2675985133917,0.0,0.0,0.0,0.0,290.60900438069996,290.60900438069996,0.0
2022-01-03 12:00:00,0.0,413.5269748224395,0.3377869305421482,89.89861351304263,516.2655339956641,513.7923273747408,0.0,0.0,0.0,513.7923273747408,0.0,0.0,0.0,0.0,259.087838257296,259.087838257296,0.0
2022-01-03 13:00:00,0.0,344.9670717286704,2.8372360103771657,90.73770511105809,423.6623388007029,511.18482617811,0.0,0.0,0.0,511.18482617811,0.0,0.0,0.0,0.0,239.97875696149046,239.97875696149046,0.0
2022-01-03 14:00:00,0.0,298.05487296536637,2.114693480380555,90.79676221798663,376.16252773585535,510.531041149584,0.0,0.0,0.0,510.531041149584,0.0,0.0,0.0,0.0,229.23981907182664,229.23981907182664,0.0
2022-01-03 15:00:00,0.0,282.3494839597557,0.0,89.90164813252237,332.2155799067874,499.6388228470929,0.0,0.0,0.0,499.6388228470929,0.0,0.0,0.0,0.0,221.87554623768375,221.87554623768375,0.0
2022-01-03 16:00:00,0.0,287.06551737274236,0.0,89.6911330225065,336.53820638036433,501.64309904900284,0.0,0.0,0.0,501.64309904900284,0.0,0.0,0.0,0.0,220.06690124530112,220.06690124530112,0.0
2022-01-03 17:00:00,0.0,527.8790791930396,0.0,89.6911330225065,577.3494386132273,436.4936050451827,0.0,0.0,0.0,436.4936050451827,0.0,0.0,0.0,0.0,238.76617324159352,238.76617324159352,0.0
2022-01-03 18:00:00,0.0,702.3993217984579,0.0,89.6911330225065,752.0613426344173,436.6293210282497,0.0,0.0,0.0,436.6293210282497,0.0,0.0,0.0,0.0,268.7723922406217,268.7723922406217,0.0
2022-01-03 19:00:00,0.0,735.3645583377913,0.0,89.6911330225065,748.9004638579445,436.70546526112565,0.0,0.0,0.0,436.70546526112565,0.0,0.0,0.0,0.0,268.5322259193424,268.5322259193424,0.0
2022-01-03 20:00:00,0.0,797.8646954423901,0.0,89.6911330225065,811.3890868552262,436.88155832782866,0.0,0.0,0.0,436.88155832782866,0.0,0.0,0.0,0.0,281.014945105367,281.014945105367,0.0
2022-01-03 21:00:00,0.0,1.1704184277191956,0.0,6.332763938450017,23.36354821379715,136.81084068896558,0.0,0.0,0.0,136.81084068896558,0.0,0.0,0.0,0.0,46.96469490380898,46.96469490380898,0.0
2022-01-03 22:00:00,0.0,1.4950039313086692,0.0,5.757058125863652,6.349267814716669,136.32438513544156,0.0,0.0,0.0,136.32438513544156,0.0,0.0,0.0,0.0,45.06534719703912,45.06534719703912,0.0
2022-01-03 23:00:00,0.0,6.822114042613023,0.0,19.80306795335591,20.294074226910098,151.44560679431237,0.0,0.0,0.0,151.44560679431237,0.0,0.0,0.0,0.0,53.313403638243756,53.313403638243756,0.0
2022-01-04 00:00:00,0.0,10.397525990573627,0.0,20.207471931492602,15.251789873981629,150.79011525692715,0.0,0.0,0.0,150.79011525692715,0.0,0.0,0.0,0.0,52.37154884277535,52.37154884277535,0.0
2022-01-04 01:00:00,0.0,23.404590193125134,0.0,36.50277766577517,28.258854076533137,167.11315248449336,0.0,0.0,0.0,167.11315248449336,0.0,0.0,0.0,0.0,61.09408156950018,61.09408156950018,0.0
2022-01-04 02:00:00,0.0,22.07567078257534,0.0,29.5868586191294,35.5315199316194,160.19070340404426,0.0,0.0,0.0,160.19070340404426,0.0,0.0,0.0,0.0,61.26049235512238,61.26049235512238,0.0
2022-01-04 03:00:00,0.0,36.559446770707254,0.0,37.03327803701561,41.41371065411524,167.6762627957437,0.0,0.0,0.0,167.6762627957437,0.0,0.0,0.0,0.0,65.58464623923386,65.58464623923386,0.0
2022-01-04 04:00:00,0.0,38.487054454768085,0.0,31.10588136946551,43.34131833817609,162.1507985448944,0.0,0.0,0.0,162.1507985448944,0.0,0.0,0.0,0.0,61.999978644773755,61.999978644773755,0.0
2022-01-04 05:00:00,0.0,83.4490874661873,0.0,39.504943142133165,96.90490647583061,170.61832677343187,0.0,0.0,0.0,170.61832677343187,0.0,0.0,0.0,0.0,70.39477892657278,70.39477892657278,0.0
2022-01-04 06:00:00,0.0,2108.051986945853,0.0,96.17726468707633,2112.9062508292614,235.47093090408185,0.0,0.0,0.0,235.47093090408185,0.0,0.0,0.0,0.0,451.3168236504903,451.3168236504903,0.0
2022-01-04 07:00:00,0.0,1270.6755870451686,0.0010590638451632621,89.69207761040185,1301.9311650903433,425.60526067567116,0.0,0.0,0.0,425.60526067567116,0.0,0.0,0.0,0.0,363.0743237347514,363.0743237347514,0.0
2022-01-04 08:00:00,0.0,590.781926763684,0.00246551376279275,89.69113302250652,662.5433380915717,507.31974613097,0.0,0.0,0.0,507.31974613097,0.0,0.0,0.0,0.0,271.72339228564215,271.72339228564215,0.0
2022-01-04 09:00:00,0.0,375.63762269178187,0.0009403714773330604,89.6911330225065,456.83061731604965,507.31122665966336,0.0,0.0,0.0,507.31122665966336,0.0,0.0,0.0,0.0,237.40715792954478,237.40715792954478,0.0
