,hs_el_kwh,hs_ng_kwh,cs_el_kwh,fan_el_kwh,fac_ng_kwh,fac_el_kwh,geff_irrad_kwh,cell_temp_degc,pv_yield_kwh,fac_el_net_kwh,pv_consumed_kwh,pv_excess_kwh,self_suff_pct,self_consume_pct,op_em_kgco2,op_em_pv_kgco2,mit_pot_kgco2
2022-01-01 00:00:00,0.0,28.172850706811566,0.0,2.3361271161909034,32.95708685655372,13.991770592124604,0.0,0.0,0.0,13.991770592124604,0.0,0.0,0.0,0.0,12.601715412254892,12.601715412254892,0.0
2022-01-01 01:00:00,0.0,0.0,0.0,0.0,3.6078684466502082,9.892879510880507,0.0,0.0,0.0,9.892879510880507,0.0,0.0,0.0,0.0,5.028829716579167,5.028829716579167,0.0
2022-01-01 02:00:00,0.0,0.0,0.0,0.0,3.02110241688,9.895956233661154,0.0,0.0,0.0,9.895956233661154,0.0,0.0,0.0,0.0,5.014844808051722,5.014844808051722,0.0
2022-01-01 03:00:00,0.0,0.0,0.0,0.0,3.607847991301452,9.890397971957347,0.0,0.0,0.0,9.890397971957347,0.0,0.0,0.0,0.0,5.150467381989723,5.150467381989723,0.0
2022-01-01 04:00:00,0.0,0.0,0.0,0.0,3.02110241688,10.025503992290687,0.0,0.0,0.0,10.025503992290687,0.0,0.0,0.0,0.0,5.104301869739175,5.104301869739175,0.0
2022-01-01 05:00:00,0.0,31.99411895765463,0.0,2.3361271161909034,36.51577257497463,14.122178627077183,0.0,0.0,0.0,14.122178627077183,0.0,0.0,0.0,0.0,13.02477322912622,13.02477322912622,0.0
2022-01-01 06:00:00,0.0,25.428546309501815,0.0,2.3361271161909034,40.71522573940918,27.69540091435954,0.0,0.0,0.0,27.69540091435954,0.0,0.0,0.0,0.0,20.13631577597753,20.13631577597753,0.0
2022-01-01 07:00:00,0.0,22.088466369051325,0.0,2.3361271161909034,44.29079030951449,25.421453437463775,0.0,0.0,0.0,25.421453437463775,0.0,0.0,0.0,0.0,19.709753579820113,19.709753579820113,0.0
2022-01-01 08:00:00,0.0,18.409347419237474,0.0,2.3361271161909034,35.196961399080806,20.43485671421773,0.0,0.0,0.0,20.43485671421773,0.0,0.0,0.0,0.0,14.760884110262525,14.760884110262525,0.0
2022-01-01 09:00:00,0.0,9.58281852593103,0.0,2.336127116190903,25.78304742260028,20.47465081760385,0.0,0.0,0.0,20.47465081760385,0.0,0.0,0.0,0.0,12.321880394277276,12.321880394277276,0.0
2022-01-01 10:00:00,0.0,3.0131955724722945,0.0,2.336127116190903,40.16642827438142,25.506620740920532,0.0,0.0,0.0,25.506620740920532,0.0,0.0,0.0,0.0,16.426098556633292,16.426098556633292,0.0
2022-01-01 11:00:00,0.0,0.0,0.0,2.3361271161909034,44.65585596333615,26.66302722695919,0.0,0.0,0.0,26.66302722695919,0.0,0.0,0.0,0.0,17.51834496240432,17.51834496240432,0.0
2022-01-01 12:00:00,0.0,0.0,0.0,2.3361271161909034,38.97442310825572,25.829596214943813,0.0,0.0,0.0,25.829596214943813,0.0,0.0,0.0,0.0,16.46698964782791,16.46698964782791,0.0
2022-01-01 13:00:00,0.0,0.0,0.0,2.3361271161909034,35.061150317235686,25.631571744425393,0.0,0.0,0.0,25.631571744425393,0.0,0.0,0.0,0.0,15.779154868509853,15.779154868509853,0.0
2022-01-01 14:00:00,0.0,0.0,0.0,2.3361271161909034,23.379379270958182,20.651628131291805,0.0,0.0,0.0,20.651628131291805,0.0,0.0,0.0,0.0,12.041906662724323,12.041906662724323,0.0
2022-01-01 15:00:00,0.0,0.0,0.0,2.3361271161909034,21.87875296492159,20.633829124873344,0.0,0.0,0.0,20.633829124873344,0.0,0.0,0.0,0.0,12.329199792139505,12.329199792139505,0.0
2022-01-01 16:00:00,0.0,0.0,0.0,2.336127116190903,25.468037219878674,22.010763902205333,0.0,0.0,0.0,22.010763902205333,0.0,0.0,0.0,0.0,14.77387304321245,14.77387304321245,0.0
2022-01-01 17:00:00,0.0,1.8827658799231406,0.0,2.3361271161909034,30.353812576474994,28.447665030582236,0.0,0.0,0.0,28.447665030582236,0.0,0.0,0.0,0.0,19.36389222838389,19.36389222838389,0.0
2022-01-01 18:00:00,0.0,4.3015289259777445,0.0,2.336127116190903,33.9514727115979,28.398131000499045,0.0,0.0,0.0,28.398131000499045,0.0,0.0,0.0,0.0,19.903961079342015,19.903961079342015,0.0
2022-01-01 19:00:00,0.0,5.6767916367004485,0.0,2.3361271161909034,35.326629100782064,28.521842792018795,0.0,0.0,0.0,28.521842792018795,0.0,0.0,0.0,0.0,20.137052095103424,20.137052095103424,0.0
2022-01-01 20:00:00,0.0,8.744880646829786,0.0,2.3361271161909034,34.80232045366361,23.49014822710539,0.0,0.0,0.0,23.49014822710539,0.0,0.0,0.0,0.0,17.586779344967116,17.586779344967116,0.0
2022-01-01 21:00:00,0.0,11.933816654079108,0.0,2.3361271161909034,37.08163622180222,23.410341774381788,0.0,0.0,0.0,23.410341774381788,0.0,0.0,0.0,0.0,17.988675206631616,17.988675206631616,0.0
2022-01-01 22:00:00,0.0,14.405830632835176,0.0,2.3361271161909034,35.373293242281186,23.302062341488504,0.0,0.0,0.0,23.302062341488504,0.0,0.0,0.0,0.0,17.905827162188707,17.905827162188707,0.0
2022-01-01 23:00:00,0.0,18.863932443159918,0.0,2.3361271161909034,23.64731460042431,24.464084485856365,0.0,0.0,0.0,24.464084485856365,0.0,0.0,0.0,0.0,16.60522150823803,16.60522150823803,0.0
2022-01-02 00:00:00,0.0,26.49623433940545,0.0,2.3361271161909034,31.279655111787758,14.196169584652123,0.0,0.0,0.0,14.196169584652123,0.0,0.0,0.0,0.0,12.815389608659299,12.815389608659299,0.0
2022-01-02 01:00:00,0.0,0.0,0.0,0.0,3.6078640522956706,9.888455718597184,0.0,0.0,0.0,9.888455718597184,0.0,0.0,0.0,0.0,5.701065578256673,5.701065578256673,0.0
2022-01-02 02:00:00,0.0,0.0,0.0,0.0,3.02110241688,9.880163173749118,0.0,0.0,0.0,9.880163173749118,0.0,0.0,0.0,0.0,5.529777483614966,5.529777483614966,0.0
2022-01-02 03:00:00,0.0,0.0,0.0,0.0,3.6078436097984734,9.864546081749321,0.0,0.0,0.0,9.864546081749321,0.0,0.0,0.0,0.0,5.600856028091836,5.600856028091836,0.0
2022-01-02 04:00:00,0.0,0.0,0.0,0.0,3.02110241688,10.018945361446924,0.0,0.0,0.0,10.018945361446924,0.0,0.0,0.0,0.0,5.6909334470552695,5.6909334470552695,0.0
2022-01-02 05:00:00,0.0,25.1825250420848,0.0,2.3361271161909034,29.704178659404803,14.149171407360765,0.0,0.0,0.0,14.149171407360765,0.0,0.0,0.0,0.0,12.438753190113736,12.438753190113736,0.0
2022-01-02 06:00:00,0.0,20.131943364232384,0.0,2.3361271161909034,35.418694209012045,27.713635197119785,0.0,0.0,0.0,27.713635197119785,0.0,0.0,0.0,0.0,19.8875477183748,19.8875477183748,0.0
2022-01-02 07:00:00,0.0,13.38458992669502,0.0,2.3361271161909034,39.124891881380464,25.44985899610731,0.0,0.0,0.0,25.44985899610731,0.0,0.0,0.0,0.0,19.540206503278128,19.540206503278128,0.0
2022-01-02 08:00:00,0.0,6.235910180934546,0.0,2.3361271161909034,25.972943885722987,20.485650372486578,0.0,0.0,0.0,20.485650372486578,0.0,0.0,0.0,0.0,14.002224349753746,14.002224349753746,0.0
2022-01-02 09:00:00,0.0,2.6186373107563936,0.0,2.336127116190903,21.175480133442807,20.526645627280388,0.0,0.0,0.0,20.526645627280388,0.0,0.0,0.0,0.0,12.684372840469223,12.684372840469223,0.0
2022-01-02 10:00:00,0.0,0.15034013379361258,0.0,2.3361271161909034,36.12413900513838,25.565742006968858,0.0,0.0,0.0,25.565742006968858,0.0,0.0,0.0,0.0,17.26248608140996,17.26248608140996,0.0
2022-01-02 11:00:00,0.0,0.0,0.0,2.336127116190903,44.65428059758177,26.716249545877155,0.0,0.0,0.0,26.716249545877155,0.0,0.0,0.0,0.0,19.43810883864984,19.43810883864984,0.0
2022-01-02 12:00:00,0.0,0.0,0.0,2.3361271161909034,38.97452403351432,25.883830471781103,0.0,0.0,0.0,25.883830471781103,0.0,0.0,0.0,0.0,18.300270314008138,18.300270314008138,0.0
2022-01-02 13:00:00,0.0,0.0,0.0,2.3361271161909034,34.47173198490824,25.662989984476646,0.0,0.0,0.0,25.662989984476646,0.0,0.0,0.0,0.0,17.329374423298795,17.329374423298795,0.0
2022-01-02 14:00:00,0.0,0.0,0.0,2.3361271161909034,23.37929644549126,20.675032296807167,0.0,0.0,0.0,20.675032296807167,0.0,0.0,0.0,0.0,13.262738524037722,13.262738524037722,0.0
2022-01-02 15:00:00,0.0,0.0,0.0,2.3361271161909034,22.466538808632095,20.655756783502536,0.0,0.0,0.0,20.655756783502536,0.0,0.0,0.0,0.0,13.187967241328053,13.187967241328053,0.0
2022-01-02 16:00:00,0.0,0.0,0.0,2.3361271161909034,24.880080340339685,22.031341795249933,0.0,0.0,0.0,22.031341795249933,0.0,0.0,0.0,0.0,15.080048873300832,15.080048873300832,0.0
2022-01-02 17:00:00,0.0,0.0,0.0,2.3361271161909034,29.059246334867193,28.480985626965012,0.0,0.0,0.0,28.480985626965012,0.0,0.0,0.0,0.0,19.014790306019357,19.014790306019357,0.0
2022-01-02 18:00:00,0.0,0.0,0.0,2.3361271161909034,29.6511633187919,28.468089422786385,0.0,0.0,0.0,28.468089422786385,0.0,0.0,0.0,0.0,19.071425891226145,19.071425891226145,0.0
2022-01-02 19:00:00,0.0,0.3614537484679146,0.0,2.3361271161909034,30.60376736645457,28.606714456797025,0.0,0.0,0.0,28.606714456797025,0.0,0.0,0.0,0.0,19.376181552192502,19.376181552192502,0.0
2022-01-02 20:00:00,0.0,4.375707830432352,0.0,2.336127116190903,31.024638302775386,23.53855582724423,0.0,0.0,0.0,23.53855582724423,0.0,0.0,0.0,0.0,17.025384027915635,17.025384027915635,0.0
2022-01-02 21:00:00,0.0,4.543974939675277,0.0,2.3361271161909034,30.282317690946304,23.46523854275672,0.0,0.0,0.0,23.46523854275672,0.0,0.0,0.0,0.0,16.675298130875397,16.675298130875397,0.0
