,hs_el_kwh,hs_ng_kwh,cs_el_kwh,fan_el_kwh,fac_ng_kwh,fac_el_kwh,geff_irrad_kwh,cell_temp_degc,pv_yield_kwh,fac_el_net_kwh,pv_consumed_kwh,pv_excess_kwh,self_suff_pct,self_consume_pct,op_em_kgco2,op_em_pv_kgco2,mit_pot_kgco2
2022-01-01 00:00:00,0.0,81.51815319981704,0.0,2.6279883771509582,86.8308619963216,15.89392953098704,0.0,0.0,0.0,15.89392953098704,0.0,0.0,0.0,0.0,18.97388301212444,18.97388301212444,0.0
2022-01-01 01:00:00,0.0,46.96357857126082,0.0,1.6894210995970445,49.984680988140816,11.99838534394019,0.0,0.0,0.0,11.99838534394019,0.0,0.0,0.0,0.0,11.473949553142436,11.473949553142436,0.0
2022-01-01 02:00:00,0.0,56.627349394357715,0.0,1.9709912828632186,60.22054601784405,12.254357568405569,0.0,0.0,0.0,12.254357568405569,0.0,0.0,0.0,0.0,13.327305245795822,13.327305245795822,0.0
2022-01-01 03:00:00,0.0,39.04517008243622,0.0,1.3139941885754791,42.06627249931622,11.59558438070686,0.0,0.0,0.0,11.59558438070686,0.0,0.0,0.0,0.0,9.765731187613792,9.765731187613792,0.0
2022-01-01 04:00:00,0.0,59.209228031169346,0.0,1.9709912828632186,62.80242318172446,12.365925109141573,0.0,0.0,0.0,12.365925109141573,0.0,0.0,0.0,0.0,13.669988634205186,13.669988634205186,0.0
2022-01-01 05:00:00,0.0,86.60116185759202,0.0,2.6279883771509582,91.12281547491202,16.005750403383818,0.0,0.0,0.0,16.005750403383818,0.0,0.0,0.0,0.0,19.528782335353476,19.528782335353476,0.0
2022-01-01 06:00:00,0.0,76.33095604158527,0.0,2.6279883771509582,91.57374255566718,32.00013240077443,0.0,0.0,0.0,32.00013240077443,0.0,0.0,0.0,0.0,22.801836393292298,22.801836393292298,0.0
2022-01-01 07:00:00,0.0,70.77088147857397,0.0,2.6279883771509582,93.51646287412514,29.726683588527266,0.0,0.0,0.0,29.726683588527266,0.0,0.0,0.0,0.0,23.018152652036026,23.018152652036026,0.0
2022-01-01 08:00:00,0.0,68.36519386732445,0.0,2.6279883771509582,84.53611538973989,23.98591676272597,0.0,0.0,0.0,23.98591676272597,0.0,0.0,0.0,0.0,20.323526515778934,20.323526515778934,0.0
2022-01-01 09:00:00,0.0,62.595794342331544,0.0,2.6279883771509582,79.33934385823875,23.9958578983208,0.0,0.0,0.0,23.9958578983208,0.0,0.0,0.0,0.0,19.229188278733854,19.229188278733854,0.0
2022-01-01 10:00:00,0.0,54.00496660807186,0.0,2.6279883771509582,92.20740991714281,28.989251757608834,0.0,0.0,0.0,28.989251757608834,0.0,0.0,0.0,0.0,22.405050756979083,22.405050756979083,0.0
2022-01-01 11:00:00,0.0,45.575259664354675,0.0,2.6279883771509582,90.7030411585634,30.146533079018266,0.0,0.0,0.0,30.146533079018266,0.0,0.0,0.0,0.0,22.287472127928048,22.287472127928048,0.0
2022-01-01 12:00:00,0.0,40.36337335396858,0.0,2.6279883771509582,79.83976163295632,29.210941267340985,0.0,0.0,0.0,29.210941267340985,0.0,0.0,0.0,0.0,20.139377185217114,20.139377185217114,0.0
2022-01-01 13:00:00,0.0,37.93478861944282,0.0,2.6279883771509582,73.48391902944086,29.010562292849716,0.0,0.0,0.0,29.010562292849716,0.0,0.0,0.0,0.0,19.081370149712946,19.081370149712946,0.0
2022-01-01 14:00:00,0.0,40.527145499740904,0.0,2.6279883771509582,64.42179551115595,24.01762191157643,0.0,0.0,0.0,24.01762191157643,0.0,0.0,0.0,0.0,16.65968389664599,16.65968389664599,0.0
2022-01-01 15:00:00,0.0,41.634974084935195,0.0,2.6279883771509582,64.02878479562023,24.006284292634273,0.0,0.0,0.0,24.006284292634273,0.0,0.0,0.0,0.0,16.795868117282435,16.795868117282435,0.0
2022-01-01 16:00:00,0.0,41.7639560247082,0.0,2.6279883771509582,67.73262744908071,26.14887334488895,0.0,0.0,0.0,26.14887334488895,0.0,0.0,0.0,0.0,17.852857858268685,17.852857858268685,0.0
2022-01-01 17:00:00,0.0,40.508887081561454,0.0,2.6279883771509582,69.48077897585793,31.892220856126695,0.0,0.0,0.0,31.892220856126695,0.0,0.0,0.0,0.0,19.561731981200357,19.561731981200357,0.0
2022-01-01 18:00:00,0.0,39.750589986990256,0.0,2.6279883771509582,69.8755693274713,31.89386902260899,0.0,0.0,0.0,31.89386902260899,0.0,0.0,0.0,0.0,19.641152040843878,19.641152040843878,0.0
2022-01-01 19:00:00,0.0,38.14928981772647,0.0,2.6279883771509582,68.84683679855078,32.03808769803929,0.0,0.0,0.0,32.03808769803929,0.0,0.0,0.0,0.0,19.47984304706593,19.47984304706593,0.0
2022-01-01 20:00:00,0.0,40.293802186297576,0.0,2.6279883771509582,66.26508206623909,27.027913316571954,0.0,0.0,0.0,27.027913316571954,0.0,0.0,0.0,0.0,17.9390903185947,17.9390903185947,0.0
2022-01-01 21:00:00,0.0,40.5222464097474,0.0,2.6279883771509582,66.71883012479977,26.96426068761928,0.0,0.0,0.0,26.96426068761928,0.0,0.0,0.0,0.0,17.914420730001314,17.914420730001314,0.0
2022-01-01 22:00:00,0.0,42.53291925763011,0.0,2.6279883771509582,64.00234737911411,26.86047934765969,0.0,0.0,0.0,26.86047934765969,0.0,0.0,0.0,0.0,17.11976141729396,17.11976141729396,0.0
2022-01-01 23:00:00,0.0,45.755197353919364,0.0,2.6279883771509582,51.06796605654812,28.059529277253773,0.0,0.0,0.0,28.059529277253773,0.0,0.0,0.0,0.0,15.026701001525318,15.026701001525318,0.0
2022-01-02 00:00:00,0.0,64.6406098336047,0.0,2.6279883771509582,69.37994349720873,16.092975096162508,0.0,0.0,0.0,16.092975096162508,0.0,0.0,0.0,0.0,15.810741812095408,15.810741812095408,0.0
2022-01-02 01:00:00,0.0,26.332801092590433,0.0,1.535613332024881,29.925997433467437,11.865508897923425,0.0,0.0,0.0,11.865508897923425,0.0,0.0,0.0,0.0,7.763069836648116,7.763069836648116,0.0
2022-01-02 02:00:00,0.0,35.71802186763504,0.0,1.9709912828632186,38.739124284515036,12.277058584695844,0.0,0.0,0.0,12.277058584695844,0.0,0.0,0.0,0.0,9.436422845561953,9.436422845561953,0.0
