,hs_el_kwh,hs_ng_kwh,cs_el_kwh,fan_el_kwh,fac_ng_kwh,fac_el_kwh,geff_irrad_kwh,cell_temp_degc,pv_yield_kwh,fac_el_net_kwh,pv_consumed_kwh,pv_excess_kwh,self_suff_pct,self_consume_pct,op_em_kgco2,op_em_pv_kgco2,mit_pot_kgco2
2022-01-01 00:00:00,0.0,13.807316636849702,2.202889587964029,5.742535458740235,13.827316652849701,38.51168648916088,0.0,0.0,0.0,38.51168648916088,0.0,0.0,0.0,0.0,15.804452017788032,15.804452017788032,0.0
2022-01-01 01:00:00,0.0,8.758868644025616,2.3078459643594744,5.752603790691712,14.517221364628782,38.62556739726227,0.0,0.0,0.0,38.62556739726227,0.0,0.0,0.0,0.0,15.514046999811267,15.514046999811267,0.0
2022-01-01 02:00:00,0.0,9.025781727484052,1.9589205081604806,5.710798450284578,9.55916349938421,33.61580062256115,0.0,0.0,0.0,33.61580062256115,0.0,0.0,0.0,0.0,12.316369485638942,12.316369485638942,0.0
2022-01-01 03:00:00,0.0,9.863440602506609,1.8196823128031347,5.693061560487904,15.108109181741574,33.45880033502226,0.0,0.0,0.0,33.45880033502226,0.0,0.0,0.0,0.0,13.31879820280492,13.31879820280492,0.0
2022-01-01 04:00:00,0.0,10.193030201654265,1.7481477938542285,5.683597656576759,15.957395208753853,34.98448926351229,0.0,0.0,0.0,34.98448926351229,0.0,0.0,0.0,0.0,14.00554994409029,14.00554994409029,0.0
2022-01-01 05:00:00,0.0,10.326514493567817,1.680326215158272,5.674453851424316,16.096858578747423,39.06587797610912,0.0,0.0,0.0,39.06587797610912,0.0,0.0,0.0,0.0,15.516768801089992,15.516768801089992,0.0
2022-01-01 06:00:00,0.0,9.895415340403698,2.4938474509093385,5.769919315250754,15.676160594184676,59.95157108262427,0.0,0.0,0.0,59.95157108262427,0.0,0.0,0.0,0.0,22.251529423724147,22.251529423724147,0.0
2022-01-01 07:00:00,0.0,8.929579093208257,4.218234169564282,5.957874645561148,20.533403938975454,76.4349736150969,0.0,0.0,0.0,76.4349736150969,0.0,0.0,0.0,0.0,28.38917502134567,28.38917502134567,0.0
2022-01-01 08:00:00,0.0,4.593746593523832,8.78935832815726,6.351061250306249,40.06694396673055,99.50484186221075,0.0,0.0,0.0,99.50484186221075,0.0,0.0,0.0,0.0,39.542446688288805,39.542446688288805,0.0
2022-01-01 09:00:00,0.0,3.2802738503624593,9.713954042752677,6.17080447742859,50.71515261039472,84.97551193179159,0.0,0.0,0.0,84.97551193179159,0.0,0.0,0.0,0.0,37.065921583132635,37.065921583132635,0.0
2022-01-01 10:00:00,0.0,3.84636609091257,7.1802440672032475,5.826958961341893,45.33286194398084,58.2231826126649,0.0,0.0,0.0,58.2231826126649,0.0,0.0,0.0,0.0,27.57592023950724,27.57592023950724,0.0
2022-01-01 11:00:00,0.0,2.57905978767964,7.0180092731282935,5.804479006693496,44.01602141659728,55.63632714362433,0.0,0.0,0.0,55.63632714362433,0.0,0.0,0.0,0.0,26.74068281508836,26.74068281508836,0.0
