,hs_el_kwh,hs_ng_kwh,cs_el_kwh,fan_el_kwh,fac_ng_kwh,fac_el_kwh,geff_irrad_kwh,cell_temp_degc,pv_yield_kwh,fac_el_net_kwh,pv_consumed_kwh,pv_excess_kwh,self_suff_pct,self_consume_pct,op_em_kgco2,op_em_pv_kgco2,mit_pot_kgco2
2022-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.70296206918256,5.70296206918256,0.0
2022-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.572397331808302,5.572397331808302,0.0
2022-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.5059828989242865,5.5059828989242865,0.0
2022-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.3674937121718225,5.3674937121718225,0.0
2022-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.294852926204929,5.294852926204929,0.0
2022-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.448436302249216,5.448436302249216,0.0
2022-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.493530192758534,5.493530192758534,0.0
2022-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,7.618560948777213,0.0,0.0,0.0,7.618560948777213,0.0,0.0,0.0,0.0,2.288158595355748,2.288158595355748,0.0
2022-01-01 08:00:00,0.0,0.0,0.17495083729001734,15.680670509615029,0.0,26.593072978059467,0.0,0.0,0.0,26.593072978059467,0.0,0.0,0.0,0.0,8.21912106532884,8.21912106532884,0.0
2022-01-01 09:00:00,0.0,0.0,10.224927735049564,15.680670509615029,0.0,36.64304987581902,0.0,0.0,0.0,36.64304987581902,0.0,0.0,0.0,0.0,11.17796236461859,11.17796236461859,0.0
2022-01-01 10:00:00,0.0,0.0,24.484919348628004,15.680670509615029,0.0,77.7223705964436,0.0,0.0,0.0,77.7223705964436,0.0,0.0,0.0,0.0,24.10714768789891,24.10714768789891,0.0
2022-01-01 11:00:00,0.0,0.0,28.526430953085015,15.680670509615029,0.0,81.76388220090061,0.0,0.0,0.0,81.76388220090061,0.0,0.0,0.0,0.0,25.626435959406273,25.626435959406273,0.0
2022-01-01 12:00:00,0.0,0.0,35.78414971625416,15.680670509615029,0.0,106.90115370210049,0.0,0.0,0.0,106.90115370210049,0.0,0.0,0.0,0.0,33.872699562047565,33.872699562047565,0.0
2022-01-01 13:00:00,0.0,0.0,38.7431118036008,15.680670509615029,0.0,109.86011578944712,0.0,0.0,0.0,109.86011578944712,0.0,0.0,0.0,0.0,35.15853285609676,35.15853285609676,0.0
2022-01-01 14:00:00,0.0,0.0,37.81210961920155,15.680670509615023,0.0,108.92911360504786,0.0,0.0,0.0,108.92911360504786,0.0,0.0,0.0,0.0,35.5152481997898,35.5152481997898,0.0
2022-01-01 15:00:00,0.0,0.0,36.26968727111175,15.680670509615029,0.0,107.38669125695807,0.0,0.0,0.0,107.38669125695807,0.0,0.0,0.0,0.0,35.452642251572136,35.452642251572136,0.0
2022-01-01 16:00:00,0.0,0.0,32.32026800514415,15.680670509615029,0.0,103.43727199099045,0.0,0.0,0.0,103.43727199099045,0.0,0.0,0.0,0.0,34.36910236444639,34.36910236444639,0.0
2022-01-01 17:00:00,0.0,0.0,23.084475152840724,15.680670509615029,0.0,83.0714318002563,0.0,0.0,0.0,83.0714318002563,0.0,0.0,0.0,0.0,27.798193223319767,27.798193223319767,0.0
2022-01-01 18:00:00,0.0,0.0,13.635684429054036,15.680670509615029,0.0,62.492593738038885,0.0,0.0,0.0,62.492593738038885,0.0,0.0,0.0,0.0,20.94064323567945,20.94064323567945,0.0
2022-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,6.183145966028641,6.183145966028641,0.0
2022-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,6.000128920865302,6.000128920865302,0.0
2022-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.8610737020143935,5.8610737020143935,0.0
2022-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.79201778600431,5.79201778600431,0.0
2022-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,18.867736614777215,0.0,0.0,0.0,0.0,5.6329627663417385,5.6329627663417385,0.0
2022-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,0.0,5.58381694868598,5.58381694868598,0.0
2022-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,0.0,5.349306681761993,5.349306681761993,0.0
2022-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,0.0,5.427541161254758,5.427541161254758,0.0
2022-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,0.0,5.38388438998225,5.38388438998225,0.0
2022-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,0.0,5.411314750693294,5.411314750693294,0.0
2022-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,19.317155430311978,0.0,0.0,0.0,0.0,5.578794488274099,5.578794488274099,0.0
2022-01-02 06:00:00,0.0,0.0,0.0,15.680670509615029,0.0,34.997825939927004,0.0,0.0,0.0,34.997825939927004,0.0,0.0,0.0,0.0,10.785979976426104,10.785979976426104,0.0
2022-01-02 07:00:00,0.0,0.0,0.0,15.680670509615029,0.0,37.60773364298485,0.0,0.0,0.0,37.60773364298485,0.0,0.0,0.0,0.0,11.722330576518376,11.722330576518376,0.0
2022-01-02 08:00:00,0.0,0.0,0.8144917687355552,15.680670509615029,0.0,62.99171938556648,0.0,0.0,0.0,62.99171938556648,0.0,0.0,0.0,0.0,19.56270837238153,19.56270837238153,0.0
2022-01-02 09:00:00,0.0,0.0,18.31562260997855,15.680670509615023,0.0,114.45428044073192,0.0,0.0,0.0,114.45428044073192,0.0,0.0,0.0,0.0,34.85018385139846,34.85018385139846,0.0
2022-01-02 10:00:00,0.0,0.0,32.37358919956005,15.680670509615029,0.0,128.5122470303134,0.0,0.0,0.0,128.5122470303134,0.0,0.0,0.0,0.0,39.17952875213165,39.17952875213165,0.0
2022-01-02 11:00:00,0.0,0.0,41.883074533673856,15.680670509615029,0.0,138.02173236442718,0.0,0.0,0.0,138.02173236442718,0.0,0.0,0.0,0.0,42.01795598370257,42.01795598370257,0.0
2022-01-02 12:00:00,0.0,0.0,44.47116451951365,15.680670509615029,0.0,140.609822350267,0.0,0.0,0.0,140.609822350267,0.0,0.0,0.0,0.0,43.72121816159202,43.72121816159202,0.0
2022-01-02 13:00:00,0.0,0.0,52.05687330543758,15.680670509615023,0.0,148.19553113619094,0.0,0.0,0.0,148.19553113619094,0.0,0.0,0.0,0.0,46.61490431888886,46.61490431888886,0.0
2022-01-02 14:00:00,0.0,0.0,61.39097701271215,15.680670509615029,0.0,157.5296348434655,0.0,0.0,0.0,157.5296348434655,0.0,0.0,0.0,0.0,50.45044085496826,50.45044085496826,0.0
