,hs_el_kwh,hs_ng_kwh,cs_el_kwh,fan_el_kwh,fac_ng_kwh,fac_el_kwh,geff_irrad_kwh,cell_temp_degc,pv_yield_kwh,fac_el_net_kwh,pv_consumed_kwh,pv_excess_kwh,self_suff_pct,self_consume_pct,op_em_kgco2,op_em_pv_kgco2,mit_pot_kgco2
2022-01-01 00:00:00,0.00023317454128441825,104.53625391153209,0.0,3.8026177407452098,106.40847570392985,22.175559684748908,0.0,3.3,0.0,22.175559684748908,0.0,0.0,0.0,0.0,29.943441355185033,29.943441355185033,0.0
2022-01-01 01:00:00,0.0,94.82279211506491,0.0,3.4937650502445807,95.90505932534083,21.27774873279136,0.0,2.2,0.0,21.27774873279136,0.0,0.0,0.0,0.0,27.57468713350674,27.57468713350674,0.0
2022-01-01 02:00:00,0.0,102.09627761707488,0.0,3.7285393401085623,102.58607527611376,21.218160479187897,0.0,1.1,0.0,21.218160479187897,0.0,0.0,0.0,0.0,28.251728081048675,28.251728081048675,0.0
2022-01-01 03:00:00,0.0,105.46292684470424,0.0,3.8378742892299496,105.95272448905864,21.18031415658997,0.0,1.1,0.0,21.18031415658997,0.0,0.0,0.0,0.0,28.857816277225048,28.857816277225048,0.0
2022-01-01 04:00:00,0.0,103.51675684609172,0.0,3.7768774420946194,104.59902357361456,23.195812418415674,0.0,1.7,0.0,23.195812418415674,0.0,0.0,0.0,0.0,29.50767121063396,29.50767121063396,0.0
2022-01-01 05:00:00,0.0,100.47098241796505,0.0,3.6744154891854897,106.09551193259988,27.63196655834202,0.0,1.7,0.0,27.63196655834202,0.0,0.0,0.0,0.0,32.022087879393865,32.022087879393865,0.0
2022-01-01 06:00:00,0.0,92.71330757374335,0.0,3.405463577007014,111.56964617098494,32.68126998086154,0.0,2.2,0.0,32.68126998086154,0.0,0.0,0.0,0.0,35.52123711891837,35.52123711891837,0.0
2022-01-01 07:00:00,0.0,89.81085084991801,0.0,3.304212437421695,109.8521275751011,32.087621720258035,4.906716073681646,2.3533348773025518,0.060118832383638854,32.0275028878744,0.0601188323836368,0.0,0.18735833059787566,99.99999999999658,34.87743058566561,34.84914227027581,0.02828831538979415
2022-01-01 08:00:00,0.0,88.39089593346225,0.0,3.251089688625263,107.64221390668416,26.617859882982817,12.954251184960938,2.6048203495300295,0.4186781361404622,26.199181746842356,0.41867813614046057,0.0,1.5729218576589155,99.99999999999962,31.865120889693955,31.668755819706448,0.19636506998750747
2022-01-01 09:00:00,0.0,85.40836745828204,0.0,3.1454312424938666,102.28980917562045,23.688567337442596,27.58163643984375,3.0619261387451173,1.8950334109009392,21.793533926541656,1.8950334109009397,0.0,7.999780585741098,100.00000000000003,29.36650996522091,28.490598992234744,0.8759109729861656
