,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,-6.6,77.96988458687781,98946.88283189762,-9.8,0,2004-01-01 00:00:00-06:00,1,0,0.0,0.19160885365047903,Neither,0,0.0,0.0,0.0,6,5,4.363908764000786
1,-6.0,77.96988458687781,98946.88283189762,-9.2,0,2004-01-01 01:00:00-06:00,1,1,0.0,0.19160885365047903,Neither,1,0.0,0.0,0.0,8,5,3.8317247683909343
2,-5.3,77.96988458687781,98846.88283189762,-8.5,0,2004-01-01 02:00:00-06:00,1,2,0.0,0.19160885365047903,Neither,2,0.0,0.0,0.0,10,9,5.534713554342461
3,-4.8,77.96988458687781,98746.88283189762,-8.0,0,2004-01-01 03:00:00-06:00,1,3,0.0,0.19160885365047903,Neither,3,0.0,0.0,0.0,10,10,4.896092759610638
4,-4.1,77.96988458687781,98646.88283189762,-7.4,0,2004-01-01 04:00:00-06:00,1,4,0.0,0.19160885365047903,Neither,4,0.0,0.0,0.0,10,10,6.599081545562164
5,-4.1,77.96988458687781,98646.88283189762,-7.4,0,2004-01-01 05:00:00-06:00,1,5,0.0,0.19160885365047903,Sunrise,5,0.0,0.0,0.0,9,4,7.663449536781869
6,-3.5,74.6753824212351,98446.88283189762,-7.3,0,2004-01-01 06:00:00-06:00,1,6,0.0,0.19160885365047903,Neither,6,0.0,0.0,0.0,8,5,7.663449536781869
7,-2.9,71.38088025559237,98346.88283189762,-7.3,0,2004-01-01 07:00:00-06:00,1,7,0.0,0.19160885365047903,Neither,7,0.0,0.0,0.0,9,8,8.19563353239172
8,-2.2,71.38088025559237,98246.88283189762,-6.7,0,2004-01-01 08:00:00-06:00,1,8,0.0,0.19160885365047903,Neither,8,0.11333333333333333,0.0,0.0,10,8,7.663449536781869
9,-1.0,68.08637808994965,98246.88283189762,-6.1,68,2004-01-01 09:00:00-06:00,1,9,0.22666666666666666,0.19160885365047903,Neither,9,0.12903225806451613,22.00424164671982,533.1281696799806,9,8,6.066897549952313
10,0.3,68.08637808994965,98146.88283189762,-4.9,112,2004-01-01 10:00:00-06:00,1,10,0.25806451612903225,0.19160885365047903,Neither,10,0.19829427083333334,81.6197803994863,142.44675631380227,10,10,7.1312655411720165
11,0.8,69.18454547849721,97946.88283189762,-4.2,87,2004-01-01 11:00:00-06:00,1,11,0.169921875,0.19160885365047903,Neither,11,0.21409842063540457,87.0,0.0,10,10,7.663449536781869
12,2.1,72.47904764413994,97746.88283189762,-2.3,90,2004-01-01 12:00:00-06:00,1,12,0.17013232514177692,0.19160885365047903,Neither,12,0.1562419292355372,90.0,0.0,10,10,6.599081545562164
