,1,5,25,50,75,95,99,date
0,276.9424362182617,277.3485336303711,278.38404846191406,278.5437469482422,279.3670349121094,280.2909042358399,280.30080780029294,2015-01-01
1,277.6877682495117,277.80309906005857,278.66100311279297,279.7807159423828,280.22534942626953,281.33738403320314,281.4685998535156,2015-02-01
2,278.6417642211914,278.79829864501954,279.4992370605469,281.1844024658203,283.7287063598633,284.9923095703125,285.2110595703125,2015-03-01
3,282.8806170654297,283.20325622558596,284.0615997314453,284.38409423828125,284.60595703125,286.15772705078126,286.7654077148438,2015-04-01
4,284.554931640625,284.7403564453125,285.7656707763672,287.1997833251953,287.92601776123047,288.84386138916017,288.97170196533204,2015-05-01
5,286.5036087036133,286.6742935180664,289.94237518310547,293.0988006591797,294.9842529296875,296.1325149536133,296.5468154907227,2015-06-01
6,291.42591278076173,292.4755111694336,296.0948257446289,297.219970703125,298.5131378173828,299.98602600097655,300.28470520019533,2015-07-01
7,293.3657830810547,293.58038024902345,295.852294921875,296.7020263671875,299.18570709228516,299.84654693603517,299.90431915283204,2015-08-01
8,288.85112060546874,289.00181884765624,290.8127670288086,292.2998962402344,293.03467559814453,294.98908081054685,295.3200085449219,2015-09-01
9,285.23651824951173,285.4679916381836,286.53907012939453,287.1840057373047,287.93062591552734,288.77257537841797,289.0225570678711,2015-10-01
10,281.3025567626953,281.3185699462891,281.5949935913086,282.3547821044922,282.6562728881836,284.3906616210937,285.07654541015626,2015-11-01
11,276.24721588134764,276.90099639892577,279.18138122558594,279.58998107910156,280.78670501708984,282.35621032714846,282.3987811279297,2015-12-01
12,278.1422241210937,278.35089111328125,279.5350341796875,279.86546325683594,280.317626953125,282.03977661132814,282.4685266113281,2016-01-01
13,277.64468475341795,278.01407318115236,278.99851989746094,280.01898193359375,281.14241790771484,282.34621276855466,282.56938903808594,2016-02-01
14,279.7344900512695,279.75338287353514,280.4634704589844,281.3751525878906,282.5734100341797,283.7038269042969,283.7861999511719,2016-03-01
15,282.6307717895508,282.6355484008789,282.7591323852539,283.6276092529297,284.29480743408203,285.28590850830074,285.7006875610352,2016-04-01
16,285.9621969604492,286.00373382568364,286.52821350097656,287.6675262451172,287.93416595458984,288.88734283447263,289.23489044189455,2016-05-01
17,289.5198434448242,289.66415863037105,292.0536880493164,293.38587951660156,295.4884338378906,296.49974517822267,296.622287902832,2016-06-01
18,290.21916107177736,291.3207809448242,295.4047088623047,297.5897216796875,298.1689758300781,301.65612640380857,302.6853024291992,2016-07-01
19,292.16697784423826,292.2659194946289,295.68436431884766,297.04579162597656,297.96277618408203,299.30108032226565,299.7620959472656,2016-08-01
20,289.3263269042969,289.6317565917969,291.1851119995117,292.9563446044922,294.3389587402344,295.8865371704101,296.4091189575195,2016-09-01
21,285.1403988647461,285.40475311279295,286.26470947265625,287.3723602294922,289.4773635864258,289.74416198730466,289.8078900146484,2016-10-01
22,278.0335726928711,278.856217956543,281.1865005493164,281.6326446533203,282.276611328125,283.3380157470703,283.7084722900391,2016-11-01
23,276.87700225830076,276.91223297119143,277.75660705566406,279.1149597167969,280.6177444458008,281.4143310546875,281.51697265625,2016-12-01
24,273.65825897216797,274.94571380615236,277.9839782714844,278.5147399902344,280.94469451904297,281.40259704589846,281.49609558105465,2017-01-01
25,278.39417663574216,278.46795349121095,278.772705078125,278.87481689453125,279.7806396484375,280.54271392822267,280.646116027832,2017-02-01
26,279.07786102294926,279.4538803100586,281.1745376586914,281.92926025390625,282.9127655029297,284.1827850341797,284.2922454833984,2017-03-01
27,279.60612060546873,279.9030395507813,282.3817825317383,283.85308837890625,284.80838775634766,287.1493087768555,287.8580844116211,2017-04-01
28,284.62193603515624,285.08917236328125,286.62367248535156,287.31666564941406,288.6719665527344,291.4756286621094,292.13970581054684,2017-05-01
29,287.98337890625,288.385400390625,291.41844940185547,292.33741760253906,293.06897735595703,296.55352172851565,297.80237915039066,2017-06-01
30,293.3250961303711,293.85253143310547,295.515380859375,297.21263122558594,298.88470458984375,301.96400451660156,302.4244903564453,2017-07-01
31,293.4797415161133,294.0798599243164,295.572509765625,296.5827331542969,298.0361099243164,301.6797378540039,302.46707550048825,2017-08-01
32,289.4581936645508,290.1348403930664,291.9611282348633,292.48480224609375,292.92364501953125,293.9930694580078,294.40259338378905,2017-09-01
33,284.2193084716797,284.67808532714844,286.01295471191406,286.5319519042969,287.53565979003906,288.34434204101564,288.5310998535156,2017-10-01
34,278.8595693969727,279.58068389892577,281.40892028808594,282.4472351074219,283.2937240600586,284.1091598510742,284.26419036865235,2017-11-01
35,277.6116812133789,277.959895324707,279.08541107177734,279.7268981933594,280.1886901855469,281.4943588256836,281.9528024291992,2017-12-01
36,276.6030603027344,276.8965270996094,278.2322998046875,279.1438751220703,279.88585662841797,280.3650634765625,280.4062158203125,2018-01-01
37,278.47650512695316,278.60823364257817,279.2856903076172,280.5674133300781,281.41778564453125,281.9722396850586,282.01905731201174,2018-02-01
38,281.5099166870117,281.8054428100586,282.4930419921875,283.1145782470703,283.7626495361328,284.52476501464844,284.7917938232422,2018-03-01
39,281.7975973510742,281.8948471069336,283.5040588378906,285.2200622558594,285.71639251708984,287.3293029785156,287.7018957519531,2018-04-01
40,285.61107147216796,286.1625350952148,288.0286331176758,289.07777404785156,290.37396240234375,290.5563232421875,290.55943359375,2018-05-01
41,287.75957061767576,288.59973297119143,291.2355194091797,292.2272186279297,293.50064849853516,294.6054458618164,294.8956741333008,2018-06-01
42,293.693108215332,293.74703521728514,295.32198333740234,296.88087463378906,298.2021713256836,299.90460205078125,300.5235961914062,2018-07-01
43,294.49227935791015,294.5310989379883,295.7682571411133,296.637451171875,298.4647903442383,299.5631408691406,299.7131896972656,2018-08-01
44,290.40087005615237,290.51069793701174,290.9949493408203,292.1391296386719,293.29930877685547,295.0148696899414,295.2439163208008,2018-09-01
45,284.4434713745117,284.4484359741211,285.4161834716797,286.52809143066406,287.72740936279297,288.4153350830078,288.62432678222655,2018-10-01
46,280.4805154418945,280.65379791259767,281.3355941772461,282.28504943847656,283.2162322998047,283.7169723510742,283.88868255615233,2018-11-01
47,275.9539944458008,276.5701431274414,279.0690231323242,279.6099395751953,279.9824447631836,280.5320785522461,280.6805123901367,2018-12-01
48,274.69758087158203,275.84618072509767,278.58636474609375,278.68699645996094,279.8246612548828,280.3670318603516,280.59489074707034,2019-01-01
49,276.1969140625,276.670849609375,278.11419677734375,279.03436279296875,280.78668212890625,281.63400115966795,281.7490414428711,2019-02-01
50,279.6505401611328,279.86732482910156,280.7238082885742,281.37449645996094,281.9265594482422,284.14820556640626,284.87141357421876,2019-03-01
51,282.18982391357423,282.3149642944336,283.11644744873047,283.72471618652344,285.13185119628906,287.1898834228516,287.90965637207034,2019-04-01
52,284.90709686279297,285.56014251708984,287.2387390136719,287.6453552246094,289.46537017822266,290.7651962280273,291.143932800293,2019-05-01
53,288.00073486328125,288.59840087890626,291.2327194213867,292.9931640625,293.9333953857422,297.39412689208984,298.12108612060547,2019-06-01
54,290.4369750976563,291.08074951171875,294.74053955078125,296.5442199707031,299.2471618652344,301.7134353637695,302.0361685180664,2019-07-01
55,293.2653350830078,293.81263732910156,295.8629150390625,297.086669921875,298.8170623779297,300.918635559082,301.0024526977539,2019-08-01
56,290.0486633300781,290.2347717285156,290.9347152709961,292.2040557861328,293.23033905029297,295.05602569580077,295.7142324829101,2019-09-01
57,283.09469635009765,283.8538528442383,286.4979934692383,287.54588317871094,288.0300979614258,289.1709320068359,289.23291687011715,2019-10-01
58,281.4596664428711,281.58361053466797,282.0237045288086,282.8253479003906,284.1636428833008,284.8334197998047,285.06285095214844,2019-11-01
59,278.93990905761723,278.9539398193359,279.1082077026367,279.54185485839844,280.8672180175781,282.0282638549805,282.08800140380856,2019-12-01
60,277.22795806884767,277.4427688598633,278.31824493408203,279.0783233642578,279.4795608520508,281.111767578125,281.49198242187504,2020-01-01
61,277.0749490356445,277.68162994384767,279.4189224243164,280.0411834716797,280.70446014404297,283.145491027832,283.9336148071289,2020-02-01
62,279.12287567138674,279.4157699584961,280.12646484375,281.08091735839844,282.5750198364258,284.97657775878906,285.2068634033203,2020-03-01
63,281.1618179321289,281.44409942626953,282.1784973144531,283.4631042480469,285.00633239746094,288.2562454223633,289.16013580322266,2020-04-01
64,285.34196716308594,285.3461883544922,286.4273376464844,287.09532165527344,288.15294647216797,288.92860260009763,289.1202908325196,2020-05-01
65,289.13708618164065,289.7999328613281,291.8489761352539,293.3408966064453,294.47290802001953,294.76798248291016,294.7970779418945,2020-06-01
66,290.1965063476563,291.21519775390624,295.62537384033203,297.39552307128906,299.64798736572266,301.1880401611328,301.72361877441404,2020-07-01
67,293.5178030395508,293.7988540649414,296.0897216796875,296.78370666503906,299.39849853515625,300.53697967529297,300.7129623413086,2020-08-01
68,288.8397122192383,289.5460952758789,291.27659606933594,292.25511169433594,293.9679870605469,295.81083221435546,296.0969076538086,2020-09-01
69,284.6623059082031,284.8886779785156,286.46793365478516,287.33436584472656,288.1593933105469,288.84458923339844,289.1107635498047,2020-10-01
70,281.2188226318359,281.2515838623047,282.14451599121094,283.0636444091797,283.1887664794922,283.2775314331054,283.2892465209961,2020-11-01
71,276.9942886352539,277.51087188720703,278.8088684082031,280.78912353515625,281.18526458740234,282.05457916259763,282.1232205200196,2020-12-01
72,274.7266888427734,275.77004089355466,278.3779830932617,279.09906005859375,280.2130126953125,282.7636413574219,283.8488464355469,2021-01-01
73,276.07395416259766,276.6030471801758,278.1769561767578,279.05198669433594,280.1732177734375,282.68221893310545,283.36686370849606,2021-02-01
74,279.6481381225586,280.03365936279295,281.50201416015625,282.1889953613281,283.7098388671875,284.06634521484375,284.0683959960938,2021-03-01
75,282.70963653564456,282.72750396728514,283.5371322631836,284.1488342285156,285.06742095947266,285.9736557006836,286.00659637451173,2021-04-01
76,286.02834045410157,286.09617004394534,286.50377655029297,288.98707580566406,289.9740219116211,290.0727203369141,290.08763977050785,2021-05-01
77,291.2144351196289,291.72989044189455,293.86363983154297,294.4188537597656,296.1585693359375,298.76468353271486,299.18382049560546,2021-06-01
78,292.93272094726564,293.0362854003906,293.51011657714844,298.0975646972656,299.24664306640625,300.544905090332,301.09548004150395,2021-07-01
79,291.7404565429688,292.4035766601562,294.6577377319336,296.71568298339844,297.6069869995117,299.74145812988286,300.632300415039,2021-08-01
80,289.5068966674805,289.7568954467773,290.75079345703125,293.0541687011719,295.46558380126953,296.1714782714844,296.22377319335936,2021-09-01
81,285.3537231445312,285.60528564453125,286.2755584716797,287.1560516357422,288.12715911865234,289.6474838256836,290.2838668823242,2021-10-01
82,280.5907452392578,280.63109436035154,281.46219635009766,282.71629333496094,283.3977279663086,284.2471267700195,284.2851431274414,2021-11-01
83,278.069231262207,278.32857818603514,279.0978546142578,280.33531188964844,280.99266815185547,282.1862075805664,282.4177835083008,2021-12-01
84,277.654919128418,277.7726425170898,278.26233673095703,278.54176330566406,279.7571792602539,282.1492431640625,282.8999658203125,2022-01-01
85,277.71921691894534,277.86695861816406,279.0095977783203,279.9830780029297,280.48950958251953,282.4961212158203,283.14165588378904,2022-02-01
