,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,24.2,100.0,101897.43593055046,24.2,0,1995-01-01 00:00:00-05:00,1,0,0.0,0.5620717131474103,Neither,0,0.0,0.0,0.0,1,1,0.0
1,23.7,100.0,101797.43593055046,23.7,0,1995-01-01 01:00:00-05:00,1,1,0.0,0.5620717131474103,Neither,1,0.0,0.0,0.0,1,1,0.0
2,23.7,100.0,101797.43593055046,23.7,0,1995-01-01 02:00:00-05:00,1,2,0.0,0.5620717131474103,Neither,2,0.0,0.0,0.0,1,1,0.0
3,23.7,100.0,101797.43593055046,23.7,0,1995-01-01 03:00:00-05:00,1,3,0.0,0.5620717131474103,Neither,3,0.0,0.0,0.0,2,2,0.0
4,24.2,100.0,101797.43593055046,24.2,0,1995-01-01 04:00:00-05:00,1,4,0.0,0.5620717131474103,Sunrise,4,0.0,0.0,0.0,3,3,0.0
5,23.7,100.0,101797.43593055046,23.7,0,1995-01-01 05:00:00-05:00,1,5,0.0,0.5620717131474103,Neither,5,0.0,0.0,0.0,1,1,1.876972491503202
6,23.7,100.0,101897.43593055046,23.7,0,1995-01-01 06:00:00-05:00,1,6,0.0,0.5620717131474103,Neither,6,0.1989795918367347,0.0,0.0,5,5,3.879076482439951
7,24.2,100.0,101897.43593055046,24.2,39,1995-01-01 07:00:00-05:00,1,7,0.3979591836734694,0.5620717131474103,Neither,7,0.3008130081300813,39.0,0.0,1,1,4.504733979607685
8,28.1,100.0,101997.43593055046,28.1,222,1995-01-01 08:00:00-05:00,1,8,0.6016260162601627,0.5620717131474103,Neither,8,0.5306627601535664,202.22763618651143,296.8196324199979,0,0,3.879076482439951
9,30.5,89.15700560132301,101997.43593055046,28.5,402,1995-01-01 09:00:00-05:00,1,9,0.6633663366336634,0.5620717131474103,Neither,9,0.6517684221428202,235.8589262750242,634.0504952538728,2,2,3.879076482439951
10,32.5,80.36687828851652,101997.43593055046,28.7,551,1995-01-01 10:00:00-05:00,1,10,0.7019108280254777,0.5620717131474103,Neither,10,0.565500132602546,168.5217103866546,889.4345157293756,3,3,1.251314994335468
