,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,-16.1,100.0,88024.2264765854,-16.1,0,1987-01-01 00:00:00-07:00,1,0,0.0,0.506934306569343,Neither,0,0.0,0.0,0.0,0,0,0.0
1,-16.1,100.0,88024.2264765854,-16.1,0,1987-01-01 01:00:00-07:00,1,1,0.0,0.506934306569343,Neither,1,0.0,0.0,0.0,0,0,0.0
2,-14.9,96.59550950925986,87924.2264765854,-15.3,0,1987-01-01 02:00:00-07:00,1,2,0.0,0.506934306569343,Neither,2,0.0,0.0,0.0,0,0,0.0
3,-16.6,96.59550950925986,87924.2264765854,-17.0,0,1987-01-01 03:00:00-07:00,1,3,0.0,0.506934306569343,Neither,3,0.0,0.0,0.0,6,6,0.0
4,-13.6,100.0,87924.2264765854,-13.6,0,1987-01-01 04:00:00-07:00,1,4,0.0,0.506934306569343,Neither,4,0.0,0.0,0.0,9,8,0.0
5,-13.6,96.59550950925986,87824.2264765854,-14.0,0,1987-01-01 05:00:00-07:00,1,5,0.0,0.506934306569343,Neither,5,0.0,0.0,0.0,2,0,0.0
6,-16.1,100.0,87724.2264765854,-16.1,0,1987-01-01 06:00:00-07:00,1,6,0.0,0.506934306569343,Neither,6,0.0,0.0,0.0,4,1,1.999359968081543
7,-16.1,96.59550950925986,87724.2264765854,-16.5,0,1987-01-01 07:00:00-07:00,1,7,0.0,0.506934306569343,Sunrise,7,0.5555555555555556,0.0,0.0,2,2,1.4281142629153878
8,-14.2,92.1543366582594,87624.2264765854,-15.2,30,1987-01-01 08:00:00-07:00,1,8,0.5555555555555556,0.506934306569343,Neither,8,0.2543859649122807,30.0,0.0,6,2,1.4281142629153878
9,-10.0,93.26462987100952,87524.2264765854,-10.9,116,1987-01-01 09:00:00-07:00,1,9,0.5087719298245614,0.506934306569343,Neither,9,0.5493993993993994,116.0,0.0,10,3,0.0
10,-10.7,93.26462987100952,87424.2264765854,-11.6,201,1987-01-01 10:00:00-07:00,1,10,0.5432432432432432,0.506934306569343,Neither,10,0.5369946605644547,92.04385068086125,671.443680181693,10,3,1.4281142629153878
11,-8.2,82.16169774350838,87224.2264765854,-10.7,260,1987-01-01 11:00:00-07:00,1,11,0.5652173913043478,0.506934306569343,Neither,11,0.5165403208086135,46.05541272025039,813.7217121777271,10,4,0.0
12,-5.8,72.16905882875736,87024.2264765854,-10.0,241,1987-01-01 12:00:00-07:00,1,12,0.4898373983739837,0.506934306569343,Neither,12,0.5579866654145929,118.30302942823495,375.45541944861185,10,5,1.4281142629153878
13,-3.4,66.61759276500679,87024.2264765854,-8.7,255,1987-01-01 13:00:00-07:00,1,13,0.550755939524838,0.506934306569343,Neither,13,0.4683229545061408,132.6756865989749,350.2164208587275,10,4,1.999359968081543
14,-1.5,61.06612670125623,86924.2264765854,-8.0,168,1987-01-01 14:00:00-07:00,1,14,0.44680851063829785,0.506934306569343,Neither,14,0.4681745799319106,138.87242511975876,88.58720331533665,10,7,1.4281142629153878
15,-1.5,66.61759276500679,86924.2264765854,-6.9,91,1987-01-01 15:00:00-07:00,1,15,0.3855932203389831,0.506934306569343,Sunset,15,0.44680851063829785,91.0,0.0,10,9,0.0
16,-1.5,73.27935204150748,86924.2264765854,-5.7,27,1987-01-01 16:00:00-07:00,1,16,0.4426229508196721,0.506934306569343,Neither,16,0.19279661016949154,27.0,0.0,10,8,1.999359968081543
17,-5.2,89.93375023275918,86924.2264765854,-6.6,0,1987-01-01 17:00:00-07:00,1,17,0.0,0.506934306569343,Neither,17,0.22131147540983606,0.0,0.0,10,8,2.9514361433584684
18,-2.7,86.60287059450883,87024.2264765854,-4.6,0,1987-01-01 18:00:00-07:00,1,18,0.0,0.506934306569343,Neither,18,0.0,0.0,0.0,10,10,1.999359968081543
19,-2.2,83.27199095625849,86924.2264765854,-4.6,0,1987-01-01 19:00:00-07:00,1,19,0.0,0.506934306569343,Neither,19,0.0,0.0,0.0,10,9,1.999359968081543
20,-5.2,89.93375023275918,86924.2264765854,-6.6,0,1987-01-01 20:00:00-07:00,1,20,0.0,0.506934306569343,Neither,20,0.0,0.0,0.0,7,6,1.4281142629153878
21,-6.4,97.70580272200996,86824.2264765854,-6.7,0,1987-01-01 21:00:00-07:00,1,21,0.0,0.506934306569343,Neither,21,0.0,0.0,0.0,10,8,2.4753980557200057
22,-6.4,93.26462987100952,86924.2264765854,-7.3,0,1987-01-01 22:00:00-07:00,1,22,0.0,0.506934306569343,Neither,22,0.0,0.0,0.0,10,6,1.999359968081543
23,-5.2,97.70580272200996,86924.2264765854,-5.5,0,1987-01-01 23:00:00-07:00,1,23,0.0,0.506934306569343,Neither,23,0.0,0.0,0.0,8,6,1.4281142629153878
24,-5.2,97.70580272200996,86924.2264765854,-5.5,0,1987-01-02 00:00:00-07:00,2,0,0.0,0.5312273057371096,Neither,24,0.0,0.0,0.0,10,8,0.0
25,-4.6,89.93375023275918,87024.2264765854,-6.0,0,1987-01-02 01:00:00-07:00,2,1,0.0,0.5312273057371096,Neither,25,0.0,0.0,0.0,10,10,1.4281142629153878
26,-2.2,89.93375023275918,87124.2264765854,-3.6,0,1987-01-02 02:00:00-07:00,2,2,0.0,0.5312273057371096,Neither,26,0.0,0.0,0.0,10,10,1.999359968081543
27,-1.5,86.60287059450883,87224.2264765854,-3.4,0,1987-01-02 03:00:00-07:00,2,3,0.0,0.5312273057371096,Neither,27,0.0,0.0,0.0,8,7,1.999359968081543
28,-6.4,97.70580272200996,87324.2264765854,-6.7,0,1987-01-02 04:00:00-07:00,2,4,0.0,0.5312273057371096,Neither,28,0.0,0.0,0.0,8,7,1.4281142629153878
29,-5.8,93.26462987100952,87524.2264765854,-6.7,0,1987-01-02 05:00:00-07:00,2,5,0.0,0.5312273057371096,Neither,29,0.0,0.0,0.0,8,7,1.4281142629153878
30,0.8,91.04404344550929,87624.2264765854,-0.5,0,1987-01-02 06:00:00-07:00,2,6,0.0,0.5312273057371096,Neither,30,0.0,0.0,0.0,8,8,4.950796111440011
31,2.0,76.61023167975782,87724.2264765854,-1.7,0,1987-01-02 07:00:00-07:00,2,7,0.0,0.5312273057371096,Sunrise,31,0.46296296296296297,0.0,0.0,5,3,5.426834199078474
