,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,-15.0,100.0,88060.02263837977,-15.0,0,1987-01-01 00:00:00-07:00,1,0,0.0,0.5087591240875913,Neither,0,0.0,0.0,0.0,0,0,0.0
1,-15.0,100.0,88060.02263837977,-15.0,0,1987-01-01 01:00:00-07:00,1,1,0.0,0.5087591240875913,Neither,1,0.0,0.0,0.0,0,0,0.0
2,-13.8,99.30214840028552,87960.02263837977,-13.9,0,1987-01-01 02:00:00-07:00,1,2,0.0,0.5087591240875913,Neither,2,0.0,0.0,0.0,0,0,0.0
3,-15.5,99.30214840028552,87960.02263837977,-15.6,0,1987-01-01 03:00:00-07:00,1,3,0.0,0.5087591240875913,Neither,3,0.0,0.0,0.0,6,6,0.0
4,-12.6,100.0,87960.02263837977,-12.6,0,1987-01-01 04:00:00-07:00,1,4,0.0,0.5087591240875913,Neither,4,0.0,0.0,0.0,9,8,0.0
5,-12.6,99.30214840028552,87860.02263837977,-12.7,0,1987-01-01 05:00:00-07:00,1,5,0.0,0.5087591240875913,Neither,5,0.0,0.0,0.0,2,0,0.0
6,-15.0,100.0,87760.02263837977,-15.0,0,1987-01-01 06:00:00-07:00,1,6,0.0,0.5087591240875913,Neither,6,0.0,0.0,0.0,4,1,1.997771977795639
7,-15.0,99.30214840028552,87760.02263837977,-15.1,0,1987-01-01 07:00:00-07:00,1,7,0.0,0.5087591240875913,Sunrise,7,0.5555555555555556,0.0,0.0,2,2,1.4269799841397421
8,-13.2,94.73653238188159,87660.02263837977,-13.9,30,1987-01-01 08:00:00-07:00,1,8,0.5555555555555556,0.5087591240875913,Neither,8,0.2543859649122807,30.0,0.0,6,2,1.4269799841397421
9,-9.2,95.87793638648257,87560.02263837977,-9.7,116,1987-01-01 09:00:00-07:00,1,9,0.5087719298245614,0.5087591240875913,Neither,9,0.5507507507507508,116.0,0.0,10,3,0.0
10,-9.8,95.87793638648257,87460.02263837977,-10.3,202,1987-01-01 10:00:00-07:00,1,10,0.5459459459459459,0.5087591240875913,Neither,10,0.5380816170861937,93.33952751623288,669.6409053442387,10,3,1.4269799841397421
11,-7.5,84.46389634047274,87260.02263837977,-9.7,261,1987-01-01 11:00:00-07:00,1,11,0.5673913043478261,0.5087591240875913,Neither,11,0.5189079323225665,46.8019284395196,814.6923092448488,10,4,0.0
12,-5.2,74.1912602990639,87060.02263837977,-9.1,242,1987-01-01 12:00:00-07:00,1,12,0.491869918699187,0.5087591240875913,Neither,12,0.5601535355432435,117.57020726676173,380.75943777985765,10,5,1.4269799841397421
13,-2.9,68.48424027605898,87060.02263837977,-7.9,256,1987-01-01 13:00:00-07:00,1,13,0.5529157667386609,0.5087591240875913,Neither,13,0.470669001902785,132.00149507558194,355.0106262664605,10,4,1.997771977795639
14,-1.2,62.77722025305407,86960.02263837977,-7.4,169,1987-01-01 14:00:00-07:00,1,14,0.449468085106383,0.5087591240875913,Neither,14,0.469254493538822,139.0465286584132,91.09918062721633,10,7,1.4269799841397421
15,-1.2,68.48424027605898,86960.02263837977,-6.3,91,1987-01-01 15:00:00-07:00,1,15,0.3855932203389831,0.5087591240875913,Sunset,15,0.449468085106383,91.0,0.0,10,9,0.0
16,-1.2,75.33266430366488,86960.02263837977,-5.0,27,1987-01-01 16:00:00-07:00,1,16,0.4426229508196721,0.5087591240875913,Neither,16,0.19279661016949154,27.0,0.0,10,8,1.997771977795639
17,-4.7,92.45372437267963,86960.02263837977,-5.7,0,1987-01-01 17:00:00-07:00,1,17,0.0,0.5087591240875913,Neither,17,0.22131147540983606,0.0,0.0,10,8,2.9490919672221336
18,-2.3,89.02951235887667,87060.02263837977,-3.9,0,1987-01-01 18:00:00-07:00,1,18,0.0,0.5087591240875913,Neither,18,0.0,0.0,0.0,10,10,1.997771977795639
