,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,5.6,48.10508131876276,84241.62882606305,-4.5,0,1981-01-01 00:00:00-07:00,1,0,0.0,0.6869050137507933,Neither,0,0.0,0.0,0.0,0,0,3.563610834387523
1,5.0,48.10508131876276,84241.62882606305,-5.1,0,1981-01-01 01:00:00-07:00,1,1,0.0,0.6869050137507933,Neither,1,0.0,0.0,0.0,0,0,5.642383821113578
2,4.5,50.395799476799084,84341.62882606305,-4.9,0,1981-01-01 02:00:00-07:00,1,2,0.0,0.6869050137507933,Neither,2,0.0,0.0,0.0,0,0,6.632275719554556
3,2.8,59.558672108944364,84341.62882606305,-4.3,0,1981-01-01 03:00:00-07:00,1,3,0.0,0.6869050137507933,Neither,3,0.0,0.0,0.0,0,0,2.573718935946544
4,1.6,64.14010842501702,84341.62882606305,-4.4,0,1981-01-01 04:00:00-07:00,1,4,0.0,0.6869050137507933,Neither,4,0.0,0.0,0.0,0,0,4.553502732828501
5,2.8,61.84939026698069,84441.62882606305,-3.8,0,1981-01-01 05:00:00-07:00,1,5,0.0,0.6869050137507933,Neither,5,0.0,0.0,0.0,0,0,4.058556783608012
6,1.6,66.43082658305333,84441.62882606305,-4.0,0,1981-01-01 06:00:00-07:00,1,6,0.0,0.6869050137507933,Sunrise,6,0.53125,0.0,0.0,0,0,2.573718935946544
7,1.0,69.86690382010782,84541.62882606305,-3.9,34,1981-01-01 07:00:00-07:00,1,7,0.53125,0.6869050137507933,Neither,7,0.3078231292517007,34.0,0.0,0,0,1.4848378476614679
8,5.0,57.267953950908044,84541.62882606305,-2.7,181,1981-01-01 08:00:00-07:00,1,8,0.6156462585034014,0.6869050137507933,Neither,8,0.6079944779116466,181.0,0.0,0,0,1.4848378476614679
9,7.9,46.9597222397446,84641.62882606305,-2.7,341,1981-01-01 09:00:00-07:00,1,9,0.6847389558232931,0.6869050137507933,Neither,9,0.6656283842748847,210.3231465958398,624.5059908084498,0,0,2.078772986726055
