,1,5,25,50,75,95,99,date
0,288.56445983886715,289.0177337646484,290.65406799316406,292.24896240234375,294.1954345703125,295.65863342285155,296.1186895751953,1960-01-01
1,292.63000915527346,293.1384490966797,296.24513244628906,297.9544372558594,299.16404724121094,300.02314453124995,300.0401513671875,1960-02-01
2,298.98259521484374,299.36622314453126,300.6029357910156,300.9402770996094,301.7295227050781,306.13360595703125,307.52740478515625,1960-03-01
3,303.81702392578126,303.8404907226562,304.21612548828125,306.01544189453125,307.16355895996094,308.575830078125,308.8177783203125,1960-04-01
4,306.9367376708984,307.5081512451172,309.31089782714844,310.736572265625,311.8010711669922,313.40728759765625,313.83172607421875,1960-05-01
5,312.4584649658203,312.8864410400391,314.34910583496094,316.25238037109375,316.7698974609375,318.9402557373047,319.576137084961,1960-06-01
6,315.9312872314453,316.1225006103516,316.8265838623047,318.0617980957031,319.46331787109375,320.92127380371096,321.2124041748047,1960-07-01
7,315.553257446289,315.6039337158203,315.78367614746094,316.9496765136719,317.4556427001953,318.51227416992185,318.73255737304686,1960-08-01
8,312.4516394042969,312.49830932617186,312.7102966308594,313.43951416015625,314.4285888671875,316.59189758300784,317.27494689941403,1960-09-01
9,304.1921423339844,304.2602722167969,304.5801086425781,306.5547180175781,308.15159606933594,309.1822479248047,309.3301019287109,1960-10-01
10,295.8692877197266,296.8569366455078,300.2864685058594,300.9157409667969,301.5772247314453,302.2356842041015,302.27367492675785,1960-11-01
11,290.3245568847656,290.56968383789064,291.4849853515625,291.86993408203125,294.21546936035156,295.6429901123047,295.7627777099609,1960-12-01
12,291.0771044921875,291.0871826171875,291.5533447265625,293.44482421875,293.70225524902344,294.1675170898437,294.29331787109373,1961-01-01
13,293.4364013671875,293.6693115234375,294.6800537109375,295.23944091796875,296.5855712890625,299.56007690429686,300.3740026855469,1961-02-01
14,298.6039770507812,298.97459716796874,300.4200897216797,301.6844787597656,303.955078125,305.2335906982422,305.44034606933593,1961-03-01
15,303.12437927246094,303.3610321044922,304.8005065917969,307.8013000488281,307.93267822265625,308.7141143798828,308.98051818847654,1961-04-01
