,1,5,25,50,75,95,99,date
0,19.85266704559326,21.398085594177246,28.305315017700195,40.53867149353027,52.35611820220947,56.175832939147945,57.542622032165525,2015-01-01
1,22.204275722503663,22.311051464080812,32.427709102630615,46.81218338012695,57.82975959777832,59.0386739730835,59.126976127624516,2015-02-01
2,14.951268510818483,20.003645563125612,32.94135046005249,35.88199234008789,40.69715690612793,47.054403114318845,47.70677906036377,2015-03-01
3,33.49291259765625,33.52510986328125,35.19649887084961,42.742326736450195,47.300872802734375,48.43656501770019,48.69849464416504,2015-04-01
4,14.446164999008179,15.444375562667847,23.5540714263916,33.93488883972168,36.09830379486084,41.21154022216797,42.65148773193359,2015-05-01
5,10.660332574844361,10.857994508743285,12.447089672088623,27.919238090515137,44.33323860168457,50.05874080657959,50.46992992401123,2015-06-01
6,10.21503119468689,13.465082883834839,28.47459363937378,33.16214561462402,36.38478469848633,38.65264148712158,39.57568210601807,2015-07-01
7,3.916080219745636,4.652158415317535,13.698076963424683,24.320158004760742,44.56267261505127,63.318932533264146,69.78060779571533,2015-08-01
8,7.2868647861480715,10.789903306961062,32.06374979019165,41.48221969604492,43.593079566955566,52.472674942016596,55.235745925903316,2015-09-01
9,23.629113426208498,25.041624259948733,32.35475254058838,37.46435546875,40.829007148742676,44.809577560424806,45.881245346069335,2015-10-01
10,19.478337345123293,20.843537616729733,26.43017816543579,35.908864974975586,42.52517318725586,52.551131629943846,53.005816535949705,2015-11-01
11,23.750911235809326,24.672120571136475,37.68315029144287,46.49920463562012,58.37981414794922,62.83196048736572,63.50877490997314,2015-12-01
12,24.190825080871583,24.92221164703369,30.3555850982666,40.57921314239502,52.59707736968994,61.36630573272704,64.52815006256104,2016-01-01
13,15.357249755859376,16.8972412109375,28.649338245391846,43.67660713195801,53.12683296203613,61.42000255584717,62.402936668395995,2016-02-01
14,23.015994930267333,25.230510234832764,33.15032958984375,38.452880859375,47.61962413787842,57.268442916870114,58.682988510131835,2016-03-01
15,19.212729873657228,22.241421890258792,32.64580774307251,40.50956726074219,46.47908306121826,48.00411167144775,48.1371870803833,2016-04-01
16,24.37688196182251,25.04208650588989,27.15192699432373,30.201522827148438,33.80135726928711,40.97065982818603,43.408975715637204,2016-05-01
17,12.335746269226075,13.970754051208496,21.855008602142334,45.843631744384766,50.78080654144287,60.61519470214843,64.82970397949218,2016-06-01
18,15.42962299346924,16.120038795471192,18.885673999786377,24.982589721679688,35.74265766143799,43.37835083007812,45.264403076171874,2016-07-01
19,11.467582025527955,15.262634706497195,28.851396560668945,32.80723571777344,35.76333045959473,37.707705688476565,37.967398681640624,2016-08-01
20,16.311528224945068,16.41315565109253,21.2935209274292,31.670621871948242,36.423089027404785,51.48771610260009,56.71074512481689,2016-09-01
21,27.50836072921753,27.556131649017335,30.523605346679688,35.98935317993164,41.82556629180908,51.162808799743644,53.065078239440915,2016-10-01
22,28.992341079711913,29.71723670959473,33.03158712387085,43.34710884094238,49.30555725097656,64.5710479736328,68.17084411621093,2016-11-01
23,34.35214660644531,35.732061767578124,39.9857234954834,44.52921485900879,52.44876480102539,65.44586868286132,69.63746475219726,2016-12-01
24,19.52987060546875,19.64551544189453,36.239598751068115,43.51635932922363,55.2611198425293,74.687841796875,77.35366943359375,2017-01-01
25,25.86477685928345,27.014367389678956,39.059112548828125,43.86795997619629,49.11400890350342,66.47045154571532,69.1684433364868,2017-02-01
26,15.39332745552063,15.516091012954712,18.572062253952026,32.51458549499512,42.037540435791016,55.56881446838378,58.25427192687988,2017-03-01
27,19.73531873703003,22.116840267181395,28.49826192855835,38.1171817779541,41.27364730834961,43.27203941345215,43.50776176452637,2017-04-01
28,18.770685157775876,19.352495002746583,25.51382064819336,33.025282859802246,50.79225158691406,56.87746334075928,58.61575145721436,2017-05-01
29,11.99111333847046,14.288078594207764,20.47819995880127,38.306257247924805,49.776065826416016,52.92736759185791,54.21071765899658,2017-06-01
30,22.381157264709472,22.984628486633298,28.63670063018799,31.870033264160156,40.58729648590088,48.0245283126831,48.942533836364746,2017-07-01
31,14.609116802215576,14.715826320648194,21.98536777496338,30.298293113708496,34.95457363128662,39.95198631286621,40.54285697937012,2017-08-01
32,15.181392850875856,15.518654775619508,19.54324769973755,29.89797306060791,40.430259704589844,45.72488040924072,46.73499378204346,2017-09-01
33,23.63738620758057,23.730548286437987,25.762312412261963,35.37856960296631,49.22538948059082,67.66377487182616,73.41130722045898,2017-10-01
34,18.50855878829956,20.591202449798587,29.812727451324463,33.49189567565918,47.94830131530762,55.139032936096186,55.98190509796142,2017-11-01
35,20.31368434906006,22.67595043182373,30.601458072662354,51.75577163696289,58.57246112823486,63.56380767822266,63.95370391845704,2017-12-01
36,15.931264505386354,22.014747667312626,42.5217924118042,46.131954193115234,51.25582027435303,60.818616676330564,64.68751483917237,2018-01-01
37,15.354836854934693,17.85354905128479,30.14192819595337,40.5105037689209,46.38918876647949,51.44321956634522,51.63635509490967,2018-02-01
38,10.86651752471924,17.787787818908694,33.9808874130249,36.435516357421875,40.85375690460205,47.80256690979004,50.461932449340814,2018-03-01
