,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,local_solar_time,zenith,solar_alt,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
2178,14.7,52.30272675790846,82711.4879689791,5.0,10,1987-04-01 18:00:00,91,18,0.5263157894736842,0.46297968397291195,Neither,2178,0.1206896551724138,18.91074608854894,86.03764753078124,3.9623524692187573,6,0.0,10,7,10.72886099827188
2179,14.2,48.815878307381226,82711.4879689791,3.6,0,1987-04-01 19:00:00,91,19,0.0,0.46297968397291195,Neither,2179,0.2631578947368421,19.91074608854894,97.38067290600993,-7.380672906009934,0,,9,7,10.20972256287163
2180,13.6,52.30272675790846,82711.4879689791,4.0,0,1987-04-01 20:00:00,91,20,0.0,0.46297968397291195,Neither,2180,0.0,20.91074608854894,108.27682942007856,-18.276829420078556,0,,10,8,8.046645748703911
2181,14.2,56.9518580252781,82611.4879689791,5.8,0,1987-04-01 21:00:00,91,21,0.0,0.46297968397291195,Neither,2181,0.0,21.91074608854894,118.27526369696113,-28.275263696961133,0,,9,8,8.479261111537454
2182,12.5,62.76327210949015,82511.4879689791,5.6,0,1987-04-01 22:00:00,91,22,0.0,0.46297968397291195,Neither,2182,0.0,22.91074608854894,126.71500828220933,-36.715008282209325,0,,4,3,7.094891950470114
2183,11.9,62.76327210949015,82411.4879689791,5.0,0,1987-04-01 23:00:00,91,23,0.0,0.46297968397291195,Neither,2183,0.0,-0.08398446958576097,132.65000703620052,-42.65000703620052,0,,8,7,8.046645748703911
2184,11.9,62.76327210949015,82311.4879689791,5.0,0,1987-04-02 00:00:00,92,0,0.0,0.4734424025100852,Neither,2184,0.0,0.916015530414239,135.01691676458398,-45.01691676458398,0,,9,8,4.931815136302397
2185,11.9,62.76327210949015,82211.4879689791,5.0,0,1987-04-02 01:00:00,92,1,0.0,0.4734424025100852,Neither,2185,0.0,1.916015530414239,133.25025952797873,-43.25025952797873,0,,10,10,4.499199773468853
2186,10.8,67.41240337685979,82211.4879689791,5.0,0,1987-04-02 02:00:00,92,2,0.0,0.4734424025100852,Neither,2186,0.0,2.916015530414239,127.77984418790382,-37.77984418790382,0,,10,7,1.2978460885006307
2187,9.1,73.22381746107185,82211.4879689791,4.6,0,1987-04-02 03:00:00,92,3,0.0,0.4734424025100852,Neither,2187,0.0,3.916015530414239,119.64203660802931,-29.642036608029315,0,,10,10,1.816984523900883
2188,7.4,69.73696901054461,82111.4879689791,2.2,0,1987-04-02 04:00:00,92,4,0.0,0.4734424025100852,Sunrise,2188,0.5714285714285714,4.916015530414239,109.82051602685557,-19.82051602685557,0,,10,10,1.2978460885006307
2189,8.0,67.41240337685979,82111.4879689791,2.3,4,1987-04-02 05:00:00,92,5,0.5714285714285714,0.4734424025100852,Neither,2189,0.17783505154639176,5.916015530414239,99.01565110418831,-9.015651104188308,2,,9,8,1.816984523900883
2190,9.1,62.76327210949015,82211.4879689791,2.4,69,1987-04-02 06:00:00,92,6,0.3556701030927835,0.4734424025100852,Neither,2190,0.4907581453634085,6.916015530414239,87.70120262104216,2.2987973789578433,56,0.0,10,7,1.2978460885006307
2191,11.4,55.78957520843569,82111.4879689791,2.9,187,1987-04-02 07:00:00,92,7,0.4100877192982456,0.4734424025100852,Neither,2191,0.38923476294610315,7.916015530414239,76.2335608651356,13.766439134864399,149,417.77258778215264,10,8,2.2495998867344267
2192,12.5,55.78957520843569,82111.4879689791,3.9,293,1987-04-02 08:00:00,92,8,0.4227994227994228,0.4734424025100852,Neither,2192,0.5290033647109901,8.916015530414239,64.95181392145477,25.04818607854523,223,261.5962915507892,9,9,1.2978460885006307
2193,14.7,49.97816112422364,82111.4879689791,4.4,576,1987-04-02 09:00:00,92,9,0.6479190101237345,0.4734424025100852,Neither,2193,0.3834113732072916,9.916015530414239,54.28672168171275,35.71327831828725,279,714.1321676621461,8,7,0.0
2194,17.6,44.166747040011586,82111.4879689791,5.3,354,1987-04-02 10:00:00,92,10,0.34402332361516036,0.4734424025100852,Neither,2194,0.5814255684102836,10.916015530414239,44.92008808422198,45.07991191577802,301,75.64024949138663,9,8,1.816984523900883
2195,19.8,36.03076732211471,82011.4879689791,4.3,569,1987-04-02 11:00:00,92,11,0.5149321266968325,0.4734424025100852,Neither,2195,0.5395792293751478,11.916015530414239,38.00068105846921,51.99931894153079,383,282.7890690260857,7,6,2.2495998867344267
2196,20.9,32.543918871587486,81911.4879689791,3.8,816,1987-04-02 12:00:00,92,12,0.7351351351351352,0.4734424025100852,Neither,2196,0.5646430968412393,12.916015530414239,35.11209284880825,54.88790715119175,260,661.1129070496046,5,5,3.114830612401514
2197,20.9,31.381636054745076,81811.4879689791,3.3,642,1987-04-02 13:00:00,92,13,0.614354066985646,0.4734424025100852,Neither,2197,0.5544528134692069,13.916015530414239,37.237465731775096,52.762534268224904,327,344.2941960573467,7,7,3.9800613380686007
2198,20.4,33.70620168842989,81811.4879689791,3.9,342,1987-04-02 14:00:00,92,14,0.3737704918032787,0.4734424025100852,Neither,2198,0.4254713938779674,14.916015530414239,43.62845299102864,46.37154700897136,291,58.908728132951765,9,7,5.797045861969484
2199,20.4,34.868484505272306,81711.4879689791,4.4,172,1987-04-02 15:00:00,92,15,0.23658872077028886,0.4734424025100852,Neither,2199,0.3350707297726071,15.916015530414239,52.694985177106105,37.305014822893895,161,1.377416057853268,9,9,4.499199773468853
2200,19.8,33.70620168842989,81711.4879689791,3.4,147,1987-04-02 16:00:00,92,16,0.2963709677419355,0.4734424025100852,Neither,2200,0.22588929709400518,16.91601553041424,63.20078935058676,26.79921064941324,134,0.6051362550791815,10,9,8.479261111537454
2201,18.2,40.67989858948436,81811.4879689791,4.6,51,1987-04-02 17:00:00,92,17,0.21518987341772153,0.4734424025100852,Sunset,2201,0.2963709677419355,17.91601553041424,74.40436171891659,15.59563828108341,47,0.0,9,8,6.229661224803028
2202,8.5,86.00892844633836,82111.4879689791,6.3,3,1987-04-02 18:00:00,92,18,0.14285714285714285,0.4734424025100852,Neither,2202,0.10759493670886076,18.91601553041424,85.84669905167186,4.153300948328138,2,0.0,10,10,9.777107200038085
2203,5.2,99.95632224844728,82411.4879689791,5.2,0,1987-04-02 19:00:00,92,19,0.0,0.4734424025100852,Neither,2203,0.07142857142857142,19.91601553041424,97.1804153263018,-7.180415326301798,0,,10,10,7.614030385870367
2204,3.0,100.0,82511.4879689791,3.0,0,1987-04-02 20:00:00,92,20,0.0,0.4734424025100852,Neither,2204,0.0,20.91601553041424,108.05566340772421,-18.05566340772421,0,,10,10,8.911876474370999
2205,3.0,100.0,82511.4879689791,3.0,0,1987-04-02 21:00:00,92,21,0.0,0.4734424025100852,Neither,2205,0.0,21.91601553041424,118.02102067738318,-28.021020677383177,0,,10,10,10.72886099827188
2206,3.0,100.0,82611.4879689791,3.0,0,1987-04-02 22:00:00,92,22,0.0,0.4734424025100852,Neither,2206,0.0,22.91601553041424,126.41648004260827,-36.41648004260827,0,,10,10,4.931815136302397
2207,2.3,100.0,82611.4879689791,2.3,0,1987-04-02 23:00:00,92,23,0.0,0.4734424025100852,Neither,2207,0.0,-0.07874330012000956,132.30311091587313,-42.303110915873134,0,,10,10,12.026707086772511
2208,2.3,100.0,82511.4879689791,2.3,0,1987-04-03 00:00:00,93,0,0.0,0.39312340046734173,Neither,2208,0.0,0.9212566998799905,134.63437890797002,-44.63437890797002,0,,10,10,9.777107200038085
2209,2.3,100.0,82611.4879689791,2.3,0,1987-04-03 01:00:00,93,1,0.0,0.39312340046734173,Neither,2209,0.0,1.9212566998799905,132.86009823735944,-42.86009823735944,0,,10,10,7.094891950470114
2210,2.3,100.0,82611.4879689791,2.3,0,1987-04-03 02:00:00,93,2,0.0,0.39312340046734173,Neither,2210,0.0,2.9212566998799905,127.40600131413,-37.406001314129995,0,,10,10,7.614030385870367
2211,2.3,100.0,82611.4879689791,2.3,0,1987-04-03 03:00:00,93,3,0.0,0.39312340046734173,Neither,2211,0.0,3.9212566998799905,119.2929376090037,-29.2929376090037,0,,10,10,8.911876474370999
2212,2.3,100.0,82611.4879689791,2.3,0,1987-04-03 04:00:00,93,4,0.0,0.39312340046734173,Sunrise,2212,0.7777777777777778,4.92125669987999,109.49376717416564,-19.49376717416564,0,,10,10,9.777107200038085
2213,2.3,100.0,82711.4879689791,2.3,7,1987-04-03 05:00:00,93,5,0.7777777777777778,0.39312340046734173,Neither,2213,0.11940298507462686,5.92125669987999,98.70467817622053,-8.704678176220526,2,,10,10,9.344491837204542
2214,2.3,100.0,82711.4879689791,2.3,48,1987-04-03 06:00:00,93,6,0.23880597014925373,0.39312340046734173,Neither,2214,0.5642135642135642,6.92125669987999,87.39829631732886,2.6017036826711433,43,0.0,10,10,10.72886099827188
2215,1.7,100.0,82711.4879689791,1.7,162,1987-04-03 07:00:00,93,7,0.35064935064935066,0.39312340046734173,Neither,2215,0.29036149723485577,7.92125669987999,75.930542560129,14.069457439871002,143,285.4430686465809,10,10,8.911876474370999
2216,2.3,100.0,82711.4879689791,2.3,239,1987-04-03 08:00:00,93,8,0.3419170243204578,0.39312340046734173,Neither,2216,0.34255062610767306,8.92125669987999,64.6397868022375,25.360213197762505,212,113.64685777107633,10,10,8.911876474370999
2217,3.0,100.0,82711.4879689791,3.0,299,1987-04-03 09:00:00,93,9,0.3344519015659955,0.39312340046734173,Neither,2217,0.35857940190877824,9.92125669987999,53.95592217242113,36.04407782757887,269,43.997704176865646,10,10,9.777107200038085
2218,2.3,100.0,82811.4879689791,2.3,388,1987-04-03 10:00:00,93,10,0.37524177949709864,0.39312340046734173,Neither,2218,0.3944576910895803,10.92125669987999,44.561743377368344,45.438256622631656,339,75.82451245746407,10,10,11.161476361105425
2219,2.3,100.0,82911.4879689791,2.3,504,1987-04-03 11:00:00,93,11,0.454463480613165,0.39312340046734173,Neither,2219,0.39838322158711437,11.92125669987999,37.615664591055726,52.384335408944274,408,157.33496457317742,10,10,7.094891950470114
2220,1.7,100.0,82811.4879689791,1.7,470,1987-04-03 12:00:00,93,12,0.42152466367713004,0.39312340046734173,Neither,2220,0.43627935935420153,12.92125669987999,34.726896146087135,55.273103853912865,393,96.40032241226915,10,10,10.20972256287163
2221,1.7,100.0,82911.4879689791,1.7,439,1987-04-03 13:00:00,93,13,0.4180952380952381,0.39312340046734173,Neither,2221,0.41587658646315695,13.92125669987999,36.89448478738007,53.10551521261993,369,83.53267661132243,10,10,6.662276587636571
2222,1.7,100.0,82911.4879689791,1.7,377,1987-04-03 14:00:00,93,14,0.4102285092491839,0.39312340046734173,Neither,2222,0.42860986254967104,14.92125669987999,43.344139568253986,46.655860431746014,316,38.923895392443924,10,10,5.797045861969484
2223,1.7,100.0,83011.4879689791,1.7,321,1987-04-03 15:00:00,93,15,0.43912448700410395,0.39312340046734173,Neither,2223,0.39211425462459193,15.92125669987999,52.45819029887669,37.54180970112331,259,74.49358501434014,10,10,6.229661224803028
2224,1.7,100.0,83011.4879689791,1.7,187,1987-04-03 16:00:00,93,16,0.374,0.39312340046734173,Neither,2224,0.3834626584398113,16.92125669987999,62.993972533131576,27.006027466868424,160,19.910729021108267,10,10,7.094891950470114
2225,1.2,100.0,83111.4879689791,1.2,79,1987-04-03 17:00:00,93,17,0.3278008298755187,0.39312340046734173,Sunset,2225,0.374,17.92125669987999,74.2121516834585,15.7878483165415,69,0.0,10,10,7.094891950470114
2226,1.2,100.0,83211.4879689791,1.2,13,1987-04-03 18:00:00,93,18,0.5652173913043478,0.39312340046734173,Neither,2226,0.16390041493775934,18.92125669987999,85.65632894320885,4.343671056791152,8,0.0,10,10,6.662276587636571
2227,1.2,98.79403943160487,83211.4879689791,1.0,0,1987-04-03 19:00:00,93,19,0.0,0.39312340046734173,Neither,2227,0.2826086956521739,19.92125669987999,96.98038612005674,-6.980386120056735,0,,10,10,6.229661224803028
2228,0.6,100.0,83311.4879689791,0.6,0,1987-04-03 20:00:00,93,20,0.0,0.39312340046734173,Neither,2228,0.0,20.92125669987999,107.83448431203261,-17.834484312032615,0,,10,10,5.797045861969484
2229,0.6,100.0,83311.4879689791,0.6,0,1987-04-03 21:00:00,93,21,0.0,0.39312340046734173,Neither,2229,0.0,21.92125669987999,117.76670178700434,-27.766701787004337,0,,10,10,5.36443049913594
2230,0.6,100.0,83311.4879689791,0.6,0,1987-04-03 22:00:00,93,22,0.0,0.39312340046734173,Neither,2230,0.0,22.92125669987999,126.11810588983747,-36.118105889837466,0,,10,10,5.797045861969484
2231,0.1,100.0,83211.4879689791,0.1,0,1987-04-03 23:00:00,93,23,0.0,0.39312340046734173,Neither,2231,0.0,-0.07353671598803392,131.9569480237006,-41.95694802370059,0,,10,10,3.9800613380686007
2232,0.6,95.30719098107764,83211.4879689791,-0.1,0,1987-04-04 00:00:00,94,0,0.0,0.7394475138121547,Neither,2232,0.0,0.9264632840119661,134.25322863558029,-44.253228635580285,0,,10,10,3.547445975235057
2233,0.1,95.30719098107764,83211.4879689791,-0.6,0,1987-04-04 01:00:00,94,1,0.0,0.7394475138121547,Neither,2233,0.0,1.926463284011966,132.47157351631483,-42.471573516314834,0,,10,10,2.2495998867344267
2234,0.1,95.30719098107764,83111.4879689791,-0.6,0,1987-04-04 02:00:00,94,2,0.0,0.7394475138121547,Neither,2234,0.0,2.926463284011966,127.03366313724149,-37.03366313724149,0,,10,10,1.816984523900883
2235,-1.0,98.79403943160487,83111.4879689791,-1.2,0,1987-04-04 03:00:00,94,3,0.0,0.7394475138121547,Neither,2235,0.0,3.926463284011966,118.94518335893564,-28.945183358935637,0,,5,5,1.816984523900883
2236,-3.3,98.79403943160487,83211.4879689791,-3.5,0,1987-04-04 04:00:00,94,4,0.0,0.7394475138121547,Sunrise,2236,0.5454545454545454,4.926463284011966,109.1683344226083,-19.168334422608297,0,,1,1,1.2978460885006307
2237,-6.1,100.0,83211.4879689791,-6.1,6,1987-04-04 05:00:00,94,5,0.5454545454545454,0.7394475138121547,Neither,2237,0.24519230769230768,5.926463284011966,98.39511776238771,-8.395117762387713,3,,2,2,1.2978460885006307
2238,-1.6,94.14490816423523,83311.4879689791,-2.4,102,1987-04-04 06:00:00,94,6,0.49038461538461536,0.7394475138121547,Neither,2238,0.5968210893584027,6.926463284011966,87.09698168580745,2.9030183141925505,51,0.0,2,2,2.2495998867344267
2239,0.6,87.17121126318077,83211.4879689791,-1.3,304,1987-04-04 07:00:00,94,7,0.6481876332622601,0.7394475138121547,Neither,2239,0.6317171303873431,7.926463284011966,75.6293382733159,14.370661726684105,82,725.787537193546,1,1,2.68221524956797
2240,3.0,77.87294872844149,83211.4879689791,-0.5,545,1987-04-04 08:00:00,94,8,0.7730496453900709,0.7394475138121547,Neither,2240,0.68909381663113,8.926463284011966,64.32979514836877,25.670204851631226,76,783.4545040042459,7,2,3.114830612401514
2241,4.6,66.25012056001738,83211.4879689791,-1.1,657,1987-04-04 09:00:00,94,9,0.73,0.7394475138121547,Neither,2241,0.7739165455054301,9.926463284011966,53.627304553668964,36.372695446331036,112,816.7986321739544,3,1,3.547445975235057
2242,4.6,66.25012056001738,83111.4879689791,-1.1,805,1987-04-04 10:00:00,94,10,0.7747834456207893,0.7394475138121547,Neither,2242,0.7635637342908438,10.926463284011966,44.20552566898371,45.79447433101629,114,949.4333538082385,4,1,4.499199773468853
2243,5.2,66.25012056001738,83111.4879689791,-0.6,888,1987-04-04 11:00:00,94,11,0.7971274685816876,0.7394475138121547,Neither,2243,0.7890896674037816,11.926463284011966,37.23246171566581,52.76753828433419,112,947.9162456074321,5,1,3.547445975235057
2244,5.2,63.92555492633256,83111.4879689791,-1.1,899,1987-04-04 12:00:00,94,12,0.803395889186774,0.7394475138121547,Neither,2244,0.7960969411219634,12.926463284011966,34.34338077873819,55.65661922126181,109,918.8407925167057,9,3,3.9800613380686007
2245,5.7,66.25012056001738,83111.4879689791,-0.1,838,1987-04-04 13:00:00,94,13,0.7950664136622391,0.7394475138121547,Neither,2245,0.8047315307255647,13.926463284011966,36.55357503702121,53.44642496297879,104,889.0514155283912,8,3,3.547445975235057
2246,5.7,72.06153464422943,83111.4879689791,1.1,744,1987-04-04 14:00:00,94,14,0.8060671722643553,0.7394475138121547,Neither,2246,0.7124991932256773,14.926463284011966,43.06206801018021,46.93793198981979,92,773.6753025470786,9,5,4.931815136302397
2247,6.8,66.25012056001738,83111.4879689791,1.0,463,1987-04-04 15:00:00,94,15,0.6299319727891156,0.7394475138121547,Neither,2247,0.7056129512115428,15.926463284011966,52.223351934659966,37.776648065340034,139,319.5470107906113,7,4,3.547445975235057
2248,6.8,66.25012056001738,83211.4879689791,1.0,305,1987-04-04 16:00:00,94,16,0.6051587301587301,0.7394475138121547,Neither,2248,0.5659863945578232,16.926463284011966,62.788643815614996,27.211356184385004,109,217.7536008073838,5,4,3.9800613380686007
2249,5.7,66.25012056001738,83211.4879689791,-0.1,123,1987-04-04 17:00:00,94,17,0.5020408163265306,0.7394475138121547,Sunset,2249,0.6051587301587301,17.926463284011966,74.02095429757898,15.979045702421018,60,59.59923630587984,4,3,4.499199773468853
2250,4.6,77.87294872844149,83211.4879689791,1.1,13,1987-04-04 18:00:00,94,18,0.5416666666666666,0.7394475138121547,Neither,2250,0.2510204081632653,18.926463284011966,85.46655080790148,4.533449192098516,6,0.0,1,1,2.2495998867344267
2251,3.5,88.33349408002317,83311.4879689791,1.8,0,1987-04-04 19:00:00,94,19,0.0,0.7394475138121547,Neither,2251,0.2708333333333333,19.926463284011966,96.78060850798373,-6.780608507983729,0,,0,0,0.0
2252,3.5,88.33349408002317,83311.4879689791,1.8,0,1987-04-04 20:00:00,94,20,0.0,0.7394475138121547,Neither,2252,0.0,20.926463284011966,107.6133304018748,-17.613330401874805,0,,0,0,3.114830612401514
2253,3.5,84.84664562949594,83311.4879689791,1.2,0,1987-04-04 21:00:00,94,21,0.0,0.7394475138121547,Neither,2253,0.0,21.926463284011966,117.51236530747697,-27.51236530747697,0,,0,0,3.547445975235057
2254,2.3,91.8203425305504,83311.4879689791,1.1,0,1987-04-04 22:00:00,94,22,0.0,0.7394475138121547,Neither,2254,0.0,22.926463284011966,125.81996593361504,-35.81996593361504,0,,0,0,2.2495998867344267
2255,3.5,77.87294872844149,83311.4879689791,0.0,0,1987-04-04 23:00:00,94,23,0.0,0.7394475138121547,Neither,2255,0.0,-0.06837095683969194,131.6116144760287,-41.611614476028706,0,,0,0,4.499199773468853
2256,3.5,77.87294872844149,83311.4879689791,0.0,0,1987-04-05 00:00:00,95,0,0.0,0.7029518270602436,Neither,2256,0.0,0.931629043160308,133.8735696412411,-43.87356964124109,0,,0,0,3.114830612401514
2257,3.0,77.87294872844149,83311.4879689791,-0.5,0,1987-04-05 01:00:00,95,1,0.0,0.7029518270602436,Neither,2257,0.0,1.931629043160308,132.08479881688933,-42.08479881688933,0,,0,0,3.9800613380686007
2258,2.3,74.38610027791425,83411.4879689791,-1.8,0,1987-04-05 02:00:00,95,2,0.0,0.7029518270602436,Neither,2258,0.0,2.9316290431603083,126.66295442865615,-36.66295442865615,0,,0,0,2.2495998867344267
2259,3.0,70.89925182738702,83411.4879689791,-1.8,0,1987-04-05 03:00:00,95,3,0.0,0.7029518270602436,Neither,2259,0.0,3.9316290431603083,118.59890337373913,-28.598903373739134,0,,0,0,3.9800613380686007
2260,3.0,68.5746861937022,83411.4879689791,-2.2,0,1987-04-05 04:00:00,95,4,0.0,0.7029518270602436,Sunrise,2260,1.0769230769230769,4.931629043160308,108.84434618444043,-18.844346184440425,0,,0,0,3.547445975235057
2261,3.0,68.5746861937022,83511.4879689791,-2.2,14,1987-04-05 05:00:00,95,5,1.0769230769230769,0.7029518270602436,Neither,2261,0.21728971962616822,5.931629043160308,98.08709510067709,-8.08709510067709,0,,3,0,4.499199773468853
2262,4.6,60.43870647580533,83611.4879689791,-2.4,93,1987-04-05 06:00:00,95,6,0.43457943925233644,0.7029518270602436,Neither,2262,0.8342510121457489,6.931629043160308,86.79738121473974,3.202618785260256,50,273.9807624306204,10,1,3.9800613380686007
2263,6.8,56.9518580252781,83711.4879689791,-1.1,281,1987-04-05 07:00:00,95,7,0.5915789473684211,0.7029518270602436,Neither,2263,0.5907074411451556,7.931629043160308,75.33006950983348,14.669930490166522,106,745.309578369581,10,3,3.547445975235057
2264,9.1,52.30272675790846,83711.4879689791,-0.1,531,1987-04-05 08:00:00,95,8,0.7468354430379747,0.7029518270602436,Neither,2264,0.6936923434413849,8.931629043160308,64.02196203237848,25.978037967621518,90,858.4484742088673,10,4,3.114830612401514
2265,13.1,44.166747040011586,83711.4879689791,1.2,721,1987-04-05 09:00:00,95,9,0.7958057395143487,0.7029518270602436,Neither,2265,0.7906426019017625,9.931629043160308,53.30099587796527,36.69900412203473,88,876.603576231334,10,2,2.2495998867344267
2266,13.1,41.842181406326766,83711.4879689791,0.4,872,1987-04-05 10:00:00,95,10,0.8344497607655502,0.7029518270602436,Neither,2266,0.8174739153335819,10.931629043160308,43.8515646988692,46.1484353011308,87,953.9257617838083,10,3,2.68221524956797
2267,14.7,33.70620168842989,83711.4879689791,-1.1,939,1987-04-05 11:00:00,95,11,0.839142091152815,0.7029518270602436,Neither,2267,0.6919354769989817,11.931629043160308,36.85119333396009,53.14880666603991,110,833.2175335720043,10,4,2.2495998867344267
2268,15.3,33.70620168842989,83711.4879689791,-0.6,617,1987-04-05 12:00:00,95,12,0.5494211932324132,0.7029518270602436,Neither,2268,0.7418772837616627,12.931629043160308,33.961647473181465,56.038352526818535,285,306.33405811548636,10,4,1.816984523900883
2269,15.3,31.381636054745076,83711.4879689791,-1.6,682,1987-04-05 13:00:00,95,13,0.6446124763705104,0.7029518270602436,Neither,2269,0.6522726246636715,13.931629043160308,36.21481633716104,53.78518366283896,228,442.81671612101644,9,3,3.114830612401514
2270,14.7,36.03076732211471,83711.4879689791,-0.2,700,1987-04-05 14:00:00,95,14,0.7551240560949298,0.7029518270602436,Neither,2270,0.6924009607833608,14.931629043160308,42.782288532829774,47.217711467170226,125,654.940407989323,4,1,3.547445975235057
2271,13.6,39.517615772641946,83711.4879689791,0.1,547,1987-04-05 15:00:00,95,15,0.7401894451962111,0.7029518270602436,Neither,2271,0.6147667524569137,15.931629043160308,51.99049563852342,38.00950436147658,108,579.784210901593,3,2,3.9800613380686007
2272,13.6,43.00446422316918,83711.4879689791,1.3,241,1987-04-05 16:00:00,95,16,0.4744094488188976,0.7029518270602436,Neither,2272,0.6612593812326437,16.931629043160306,62.58481653950824,27.41518346049176,134,91.70239463109941,2,2,3.9800613380686007
2273,12.5,52.30272675790846,83711.4879689791,3.0,145,1987-04-05 17:00:00,95,17,0.5823293172690763,0.7029518270602436,Sunset,2273,0.4744094488188976,17.931629043160306,73.83078050899883,16.169219491001172,60,111.9171527383208,0,0,4.499199773468853
2274,10.3,62.76327210949015,83711.4879689791,3.5,23,1987-04-05 18:00:00,95,18,0.8846153846153846,0.7029518270602436,Neither,2274,0.29116465863453816,18.931629043160306,85.27738009461842,4.722619905381578,2,0.0,0,0,3.114830612401514
2275,9.1,65.08783774317497,83811.4879689791,2.9,0,1987-04-05 19:00:00,95,19,0.0,0.7029518270602436,Neither,2275,0.4423076923076923,19.931629043160306,96.58110801509373,-6.581108015093733,0,,0,0,2.2495998867344267
2276,8.5,67.41240337685979,83911.4879689791,2.8,0,1987-04-05 20:00:00,95,20,0.0,0.7029518270602436,Neither,2276,0.0,20.931629043160306,107.39224253902181,-17.392242539021808,0,,0,0,3.547445975235057
2277,6.3,77.87294872844149,83911.4879689791,2.7,0,1987-04-05 21:00:00,95,21,0.0,0.7029518270602436,Neither,2277,0.0,21.931629043160306,117.25807211429418,-27.25807211429418,0,,0,0,2.2495998867344267
2278,6.3,75.54838309475666,83911.4879689791,2.3,0,1987-04-05 22:00:00,95,22,0.0,0.7029518270602436,Neither,2278,0.0,22.931629043160306,125.52214244402914,-35.52214244402914,0,,0,0,3.114830612401514
2279,6.3,72.06153464422943,83911.4879689791,1.6,0,1987-04-05 23:00:00,95,23,0.0,0.7029518270602436,Neither,2279,0.0,-0.06325218162485717,131.26720774315518,-41.26720774315518,0,,0,0,2.68221524956797
2280,5.2,77.87294872844149,83911.4879689791,1.7,0,1987-04-06 00:00:00,96,0,0.0,0.7678727114210985,Neither,2280,0.0,0.9367478183751429,133.49550612090815,-43.495506120908146,0,,0,0,2.2495998867344267
2281,5.2,77.87294872844149,83911.4879689791,1.7,0,1987-04-06 01:00:00,96,1,0.0,0.7678727114210985,Neither,2281,0.0,1.9367478183751428,131.69988717928348,-41.69988717928348,0,,0,0,2.2495998867344267
2282,4.1,81.35979717896872,83911.4879689791,1.2,0,1987-04-06 02:00:00,96,2,0.0,0.7678727114210985,Neither,2282,0.0,2.9367478183751428,126.29399878909902,-36.29399878909902,0,,0,0,2.2495998867344267
2283,4.1,81.35979717896872,83811.4879689791,1.2,0,1987-04-06 03:00:00,96,3,0.0,0.7678727114210985,Neither,2283,0.0,3.9367478183751428,118.25422563268768,-28.254225632687678,0,,0,0,2.2495998867344267
2284,3.5,84.84664562949594,83811.4879689791,1.2,0,1987-04-06 04:00:00,96,4,0.0,0.7678727114210985,Sunrise,2284,0.9333333333333333,4.936747818375143,108.52192917187375,-18.52192917187375,0,,0,0,1.816984523900883
2285,3.5,84.84664562949594,83911.4879689791,1.2,14,1987-04-06 05:00:00,96,5,0.9333333333333333,0.7678727114210985,Neither,2285,0.27149321266968324,5.936747818375143,97.78073360471402,-7.780733604714015,0,,0,0,1.816984523900883
2286,5.2,77.87294872844149,83911.4879689791,1.7,120,1987-04-06 06:00:00,96,6,0.5429864253393665,0.7678727114210985,Neither,2286,0.8110650069156293,6.936747818375143,86.49961544840099,3.500384551599012,41,273.8191621342979,0,0,2.68221524956797
2287,9.1,65.08783774317497,83911.4879689791,2.9,332,1987-04-06 07:00:00,96,7,0.6887966804979253,0.7678727114210985,Neither,2287,0.6459702001173819,7.936747818375143,75.0328557494639,14.967144250536094,70,703.5197881579603,0,0,1.2978460885006307
2288,11.9,53.465009574750866,83911.4879689791,2.8,537,1987-04-06 08:00:00,96,8,0.7489539748953975,0.7678727114210985,Neither,2288,0.7373730932676235,8.936747818375142,63.71640853491646,26.28359146508354,78,860.1260638111518,0,0,2.2495998867344267
2289,14.2,46.491312673696406,83911.4879689791,2.9,716,1987-04-06 09:00:00,96,9,0.7859495060373216,0.7678727114210985,Neither,2289,0.7758115918328274,9.936747818375142,52.977121488696774,37.022878511303226,85,880.6099483598982,0,0,2.2495998867344267
2290,15.8,43.00446422316918,83911.4879689791,3.3,842,1987-04-06 10:00:00,96,10,0.8026692087702574,0.7678727114210985,Neither,2290,0.7976942543543688,10.936747818375142,43.499989178113125,46.500010821886875,94,911.0416750166446,0,0,1.2978460885006307
2291,15.8,48.815878307381226,83811.4879689791,5.1,909,1987-04-06 11:00:00,96,11,0.8094390026714159,0.7678727114210985,Neither,2291,0.8064764483567599,11.936747818375142,36.47198009983534,53.52801990016466,100,956.9022549340419,0,0,2.68221524956797
2292,16.5,51.140443941066046,83811.4879689791,6.4,914,1987-04-06 12:00:00,96,12,0.8102836879432624,0.7678727114210985,Neither,2292,0.8067910644242202,12.936747818375142,33.58179686922145,56.41820313077855,101,928.0283958506102,0,0,2.68221524956797
2293,18.2,47.65359549053882,83711.4879689791,6.9,854,1987-04-06 13:00:00,96,13,0.8041431261770244,0.7678727114210985,Neither,2293,0.7977304583647569,13.936747818375142,35.878288168704806,54.121711831295194,97,909.518159809382,0,0,2.2495998867344267
