,1,5,25,50,75,95,99,date
0,99733.838515625,100284.47382812499,101640.34765625,101873.23828125,102239.373046875,102375.163671875,102385.582734375,2015-01-01
1,101719.56343750001,101784.3484375,102009.73046875,102213.35546875,102304.373046875,102851.63398437499,103077.36429687499,2015-02-01
2,101057.114921875,101202.480859375,101745.44921875,101986.8125,102229.21484375,102289.31171874999,102299.73734375,2015-03-01
3,101221.210234375,101226.926171875,101274.33203125,101497.4375,101700.9609375,102071.23906250001,102161.7665625,2015-04-01
4,101048.440625,101052.859375,101365.53125,101569.765625,101769.76171875,101871.353125,101907.770625,2015-05-01
5,101081.62085937499,101155.385546875,101529.177734375,101657.24609375,101737.982421875,101808.030859375,101833.018671875,2015-06-01
6,101201.18968750001,101305.5421875,101613.244140625,101747.4140625,101992.248046875,102085.265625,102102.721875,2015-07-01
7,101299.920078125,101379.131640625,101679.53515625,101790.65234375,101862.681640625,101997.1796875,102038.5671875,2015-08-01
8,101731.30507812499,101742.931640625,101820.447265625,101867.5,102019.560546875,102257.328125,102324.265625,2015-09-01
9,101139.799921875,101156.155859375,101229.955078125,101563.62109375,101711.970703125,102035.912109375,102116.269921875,2015-10-01
10,101007.33109375,101101.46796874999,101423.142578125,101733.7578125,102064.56640625,102584.415234375,102682.526796875,2015-11-01
11,100562.360234375,100644.332421875,100997.1875,101248.90625,101593.384765625,102527.187890625,102798.168828125,2015-12-01
12,100519.409375,100732.296875,101442.728515625,101921.1328125,102327.009765625,102386.38671875,102392.31484375,2016-01-01
13,101061.62140625,101185.91953125,101615.380859375,101854.3359375,102064.658203125,102146.986328125,102147.959765625,2016-02-01
14,101267.522109375,101276.20429687499,101354.96484375,101495.4765625,101967.771484375,102249.930078125,102358.029765625,2016-03-01
15,100954.278203125,101038.984765625,101303.72265625,101401.54296875,101751.1953125,102332.94140625,102481.80078125,2016-04-01
16,101158.45414062499,101161.64570312499,101247.453125,101326.31640625,101396.33203125,101652.82890625,101724.56578125,2016-05-01
17,101457.163125,101486.003125,101639.958984375,101736.234375,101796.69921875,101970.478515625,101975.345703125,2016-06-01
18,101293.37335937501,101308.023046875,101488.24609375,101669.9140625,101723.849609375,101753.836328125,101760.567265625,2016-07-01
19,101497.31765625,101500.90078125,101643.08203125,101855.2265625,101926.1796875,102009.782421875,102043.100234375,2016-08-01
20,101349.653828125,101438.394140625,101661.361328125,101782.29296875,102077.494140625,102281.6828125,102329.01156249999,2016-09-01
21,101296.04414062499,101352.908203125,101512.265625,101827.765625,101928.283203125,102362.264453125,102547.39039062499,2016-10-01
22,100709.54328125001,100863.15390625,101222.099609375,101370.73828125,101440.123046875,101688.80546875001,101792.08609375,2016-11-01
23,100938.404296875,101065.115234375,101510.77734375,101766.5546875,102048.8359375,102772.06562499999,103042.913125,2016-12-01
24,101069.5646875,101071.54218749999,101250.208984375,101724.484375,102427.6640625,102559.44648437499,102568.570546875,2017-01-01
25,101118.537734375,101173.59492187499,101322.201171875,101887.44921875,102249.76953125,103159.780859375,103294.05617187501,2017-02-01
26,100302.32390624999,100634.55703125,101419.458984375,101489.0390625,102007.830078125,102256.893359375,102310.003671875,2017-03-01
27,100882.820546875,100933.852734375,101230.8203125,101523.21484375,101822.6875,101913.933984375,101949.60554687501,2017-04-01
28,101011.841328125,101109.112890625,101502.51171875,101640.04296875,101767.810546875,101914.763671875,101940.12773437501,2017-05-01
29,100977.63609375,101113.05546875001,101476.58203125,101597.328125,101751.724609375,101859.664453125,101892.38289062501,2017-06-01
30,101294.843515625,101387.311328125,101675.45703125,101815.47265625,101938.5078125,102016.498046875,102044.399609375,2017-07-01
31,101291.697265625,101402.111328125,101740.853515625,101786.703125,101827.330078125,101992.26445312501,102055.94039062501,2017-08-01
32,101395.00539062501,101447.651953125,101586.71875,101783.16796875,102044.046875,102096.58359375,102108.91671875,2017-09-01
33,101051.227890625,101081.04570312501,101217.759765625,101543.359375,101794.421875,102058.216796875,102131.61835937499,2017-10-01
34,100533.71523437499,100672.107421875,101286.5078125,101605.875,102111.203125,102422.580078125,102500.072265625,2017-11-01
35,100684.533125,100736.665625,101070.751953125,101405.53125,102163.5625,102603.656640625,102785.956328125,2017-12-01
36,100313.48078125001,100378.27890625,100814.2421875,101293.19921875,101618.16796875,102414.132421875,102610.35773437501,2018-01-01
37,101120.61859375,101189.46796874999,101429.599609375,101620.49609375,102087.81640625,102407.54375,102481.35875,2018-02-01
38,101017.274296875,101127.246484375,101622.169921875,101885.890625,102162.818359375,102559.10781249999,102610.8465625,2018-03-01
39,100893.827578125,100974.10664062499,101220.69140625,101511.03125,102061.2734375,102175.308984375,102191.20554687499,2018-04-01
40,100886.753984375,100963.30117187499,101242.4375,101452.7578125,101540.771484375,101744.37773437501,101802.738046875,2018-05-01
41,101386.096953125,101439.828515625,101579.181640625,101648.83984375,101710.21875,101794.046484375,101821.090546875,2018-06-01
42,101245.171640625,101356.67070312501,101764.447265625,101853.29296875,101993.818359375,102051.362890625,102052.922578125,2018-07-01
43,101231.3228125,101311.98906250001,101531.400390625,101776.0234375,101931.197265625,102043.98984375,102055.88546875,2018-08-01
44,101459.03492187499,101513.549609375,101729.767578125,101800.8515625,101869.810546875,102044.51953125,102095.77265625,2018-09-01
45,100968.03171875,101100.50234375,101433.79296875,101735.2734375,101941.998046875,102040.60546875,102049.72734375,2018-10-01
46,100807.781796875,100979.28398437501,101471.931640625,101681.609375,101918.705078125,102361.2515625,102368.8815625,2018-11-01
47,100647.99828125,100908.42890625,101714.955078125,102145.07421875,102316.390625,102373.95546875,102395.17859375,2018-12-01
48,101428.03703125,101431.49765625,101483.69921875,101814.828125,102264.92578125,102619.029296875,102701.049609375,2019-01-01
49,101150.34,101190.8875,101399.44921875,101767.375,102334.56640625,102951.41015625,102986.86953125,2019-02-01
