,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,13.8,89.39685240504764,97636.80200757577,12.1,0,2002-01-01 00:00:00-07:00,1,0,0.0,0.6718687474989996,Neither,0,0.0,0.0,0.0,0,0,1.2710530674914944
1,12.4,96.64524584329473,97636.80200757577,11.9,0,2002-01-01 01:00:00-07:00,1,1,0.0,0.6718687474989996,Neither,1,0.0,0.0,0.0,0,0,1.7794742944880921
2,12.4,96.64524584329473,97636.80200757577,11.9,0,2002-01-01 02:00:00-07:00,1,2,0.0,0.6718687474989996,Neither,2,0.0,0.0,0.0,0,0,1.2710530674914944
3,12.4,93.02104912417118,97636.80200757577,11.3,0,2002-01-01 03:00:00-07:00,1,3,0.0,0.6718687474989996,Neither,3,0.0,0.0,0.0,0,0,0.0
4,11.7,96.64524584329473,97736.80200757577,11.2,0,2002-01-01 04:00:00-07:00,1,4,0.0,0.6718687474989996,Neither,4,0.0,0.0,0.0,0,0,0.0
5,11.1,95.43718027025355,97736.80200757577,10.4,0,2002-01-01 05:00:00-07:00,1,5,0.0,0.6718687474989996,Neither,5,0.0,0.0,0.0,0,0,1.2710530674914944
6,10.3,99.06137698937711,97736.80200757577,10.2,0,2002-01-01 06:00:00-07:00,1,6,0.0,0.6718687474989996,Sunrise,6,0.0,0.0,0.0,0,0,2.2031586503185903
7,11.1,95.43718027025355,97836.80200757577,10.4,0,2002-01-01 07:00:00-07:00,1,7,0.0,0.6718687474989996,Neither,7,0.24786324786324787,0.0,0.0,0,0,1.7794742944880921
8,11.7,91.81298355113,97936.80200757577,10.4,116,2002-01-01 08:00:00-07:00,1,8,0.49572649572649574,0.6718687474989996,Neither,8,0.3220524017467249,116.0,0.0,0,0,0.0
9,15.8,71.27586880942987,97936.80200757577,10.6,295,2002-01-01 09:00:00-07:00,1,9,0.6441048034934498,0.6718687474989996,Neither,9,0.5854226773402684,209.74486535361268,512.9321608120927,0,0,1.2710530674914944
10,19.9,50.73875406772974,98036.80200757577,9.4,426,2002-01-01 10:00:00-07:00,1,10,0.6751188589540412,0.6718687474989996,Neither,10,0.677652941557791,162.04958465736735,811.7254671318505,0,0,3.8978960736405823
11,22.0,45.906491775565,97936.80200757577,9.8,527,2002-01-01 11:00:00-07:00,1,11,0.7112010796221323,0.6718687474989996,Neither,11,0.7048671217847129,110.90998042299435,928.960294451054,0,0,1.7794742944880921
12,22.0,45.906491775565,97836.80200757577,9.8,573,2002-01-01 12:00:00-07:00,1,12,0.7346153846153847,0.6718687474989996,Neither,12,0.7186877881332139,75.75494623744754,945.9418834968782,0,0,0.0
13,23.3,44.69842620252382,97736.80200757577,10.6,541,2002-01-01 13:00:00-07:00,1,13,0.7261744966442953,0.6718687474989996,Neither,13,0.7397646563139522,107.25089661546724,784.2892238342345,0,0,1.7794742944880921
