,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,-10.2,83.38220736581852,99409.53977417827,-12.5,0,1986-01-01 00:00:00-06:00,1,0,0.0,0.45609065155807366,Neither,0,0.0,0.0,0.0,9,9,2.544761314099646
1,-9.7,83.38220736581852,99509.53977417827,-12.0,0,1986-01-01 01:00:00-06:00,1,1,0.0,0.45609065155807366,Neither,1,0.0,0.0,0.0,10,10,2.544761314099646
2,-9.1,83.38220736581852,99409.53977417827,-11.4,0,1986-01-01 02:00:00-06:00,1,2,0.0,0.45609065155807366,Neither,2,0.0,0.0,0.0,10,10,2.0553841383112528
3,-9.1,83.38220736581852,99409.53977417827,-11.4,0,1986-01-01 03:00:00-06:00,1,3,0.0,0.45609065155807366,Neither,3,0.0,0.0,0.0,10,10,2.544761314099646
4,-8.6,83.38220736581852,99409.53977417827,-10.9,0,1986-01-01 04:00:00-06:00,1,4,0.0,0.45609065155807366,Neither,4,0.0,0.0,0.0,10,10,2.544761314099646
5,-8.6,83.38220736581852,99409.53977417827,-10.9,0,1986-01-01 05:00:00-06:00,1,5,0.0,0.45609065155807366,Sunrise,5,0.0,0.0,0.0,10,10,2.544761314099646
6,-8.6,87.95109544065788,99409.53977417827,-10.2,0,1986-01-01 06:00:00-06:00,1,6,0.0,0.45609065155807366,Neither,6,0.12790697674418605,0.0,0.0,10,10,3.0341384898880395
7,-8.0,87.95109544065788,99409.53977417827,-9.6,11,1986-01-01 07:00:00-06:00,1,7,0.2558139534883721,0.45609065155807366,Neither,7,0.23728813559322035,11.0,0.0,8,8,2.544761314099646
8,-6.9,81.09776332839883,99409.53977417827,-9.6,112,1986-01-01 08:00:00-06:00,1,8,0.4745762711864407,0.45609065155807366,Neither,8,0.41693136698808847,112.0,0.0,0,0,3.0341384898880395
9,-4.7,68.53332112259056,99409.53977417827,-9.6,237,1986-01-01 09:00:00-06:00,1,9,0.5780487804878048,0.45609065155807366,Neither,9,0.5499058380414312,150.86311762395144,511.7867915956449,2,0,5.578899803987686
10,-3.0,71.95998717872008,99309.53977417827,-7.3,332,1986-01-01 10:00:00-06:00,1,10,0.6252354048964218,0.45609065155807366,Neither,10,0.5885167760307044,95.46833674187084,812.4794801663065,0,0,5.578899803987686
11,-1.2,71.95998717872008,99209.53977417827,-5.6,354,1986-01-01 11:00:00-06:00,1,11,0.5989847715736041,0.45609065155807366,Neither,11,0.5045972246325112,60.85447448414658,777.8793934704244,6,2,5.578899803987686
12,-0.1,71.95998717872008,99109.53977417827,-4.5,225,1986-01-01 12:00:00-06:00,1,12,0.3839590443686007,0.45609065155807366,Neither,12,0.4690660291976547,182.05768204494373,102.4088095719696,10,8,5.089522628199292
