,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,21.6,98.74148887956638,101916.06498296981,21.4,0,1995-01-01 00:00:00-05:00,1,0,0.0,0.5577689243027888,Neither,0,0.0,0.0,0.0,1,1,0.0
1,21.1,100.0,101816.06498296981,21.1,0,1995-01-01 01:00:00-05:00,1,1,0.0,0.5577689243027888,Neither,1,0.0,0.0,0.0,1,1,0.0
2,21.1,100.0,101816.06498296981,21.1,0,1995-01-01 02:00:00-05:00,1,2,0.0,0.5577689243027888,Neither,2,0.0,0.0,0.0,1,1,0.0
3,21.1,100.0,101816.06498296981,21.1,0,1995-01-01 03:00:00-05:00,1,3,0.0,0.5577689243027888,Neither,3,0.0,0.0,0.0,2,2,0.0
4,21.6,98.74148887956638,101816.06498296981,21.4,0,1995-01-01 04:00:00-05:00,1,4,0.0,0.5577689243027888,Sunrise,4,0.0,0.0,0.0,3,3,0.0
5,21.1,100.0,101816.06498296981,21.1,0,1995-01-01 05:00:00-05:00,1,5,0.0,0.5577689243027888,Neither,5,0.0,0.0,0.0,1,1,1.6329809838865907
6,21.1,100.0,101916.06498296981,21.1,0,1995-01-01 06:00:00-05:00,1,6,0.0,0.5577689243027888,Neither,6,0.1989795918367347,0.0,0.0,5,5,3.374827366698954
7,21.6,100.0,101916.06498296981,21.6,39,1995-01-01 07:00:00-05:00,1,7,0.3979591836734694,0.5577689243027888,Neither,7,0.2981029810298103,39.0,0.0,1,1,3.9191543613278177
8,25.1,88.86733999160974,102016.06498296981,23.1,220,1995-01-01 08:00:00-05:00,1,8,0.5962059620596206,0.5577689243027888,Neither,8,0.5281875126288139,200.2174708229717,296.8196324199979,0,0,3.374827366698954
9,27.5,77.8960634494357,102016.06498296981,23.3,399,1995-01-01 09:00:00-05:00,1,9,0.6584158415841584,0.5577689243027888,Neither,9,0.645873681666753,232.86696774536878,633.9961155530578,2,2,3.374827366698954
10,29.2,70.21616986991387,102016.06498296981,23.2,546,1995-01-01 10:00:00-05:00,1,10,0.6955414012738853,0.5577689243027888,Neither,10,0.5613507779349364,161.61710806643663,893.8515956846918,3,3,1.0886539892577272
11,28.6,71.31329752413127,101916.06498296981,22.9,416,1995-01-01 11:00:00-05:00,1,11,0.4642857142857143,0.5577689243027888,Neither,11,0.6220163902921151,241.23030770841177,313.5141412655045,7,7,1.0886539892577272
12,29.8,66.92478690726166,101816.06498296981,23.0,509,1995-01-01 12:00:00-05:00,1,12,0.5484913793103449,0.5577689243027888,Neither,12,0.5269274376417233,273.52070543578486,370.57096913605653,8,8,3.374827366698954
13,28.6,75.7018081410009,101816.06498296981,23.9,520,1995-01-01 13:00:00-05:00,1,13,0.5895691609977324,0.5577689243027888,Neither,13,0.5384090625141975,293.7372021876804,343.5174050854139,6,6,3.9191543613278177
14,28.6,75.7018081410009,101716.06498296981,23.9,401,1995-01-01 14:00:00-05:00,1,14,0.52832674571805,0.5577689243027888,Sunset,14,0.5895691609977324,299.6019655104508,162.10630796333893,8,8,3.9191543613278177
15,28.1,81.18744641208791,101816.06498296981,24.6,317,1995-01-01 15:00:00-05:00,1,15,0.5580985915492958,0.5577689243027888,Neither,15,0.44527792394261634,247.3799966962579,129.3477787663268,7,7,3.374827366698954
16,27.5,81.18744641208791,101816.06498296981,24.0,117,1995-01-01 16:00:00-05:00,1,16,0.3622291021671827,0.5577689243027888,Neither,16,0.41019683675825447,117.0,0.0,8,8,5.007808350585544
17,26.3,89.96446764582714,101816.06498296981,24.5,16,1995-01-01 17:00:00-05:00,1,17,0.26229508196721313,0.5577689243027888,Neither,17,0.18111455108359134,16.0,0.0,7,7,2.8305003720700905
18,25.7,89.96446764582714,101816.06498296981,23.9,0,1995-01-01 18:00:00-05:00,1,18,0.0,0.5577689243027888,Neither,18,0.13114754098360656,0.0,0.0,6,6,2.286173377441227
19,25.1,92.15872295426195,101916.06498296981,23.7,0,1995-01-01 19:00:00-05:00,1,19,0.0,0.5577689243027888,Neither,19,0.0,0.0,0.0,4,4,2.286173377441227
20,25.1,92.15872295426195,101916.06498296981,23.7,0,1995-01-01 20:00:00-05:00,1,20,0.0,0.5577689243027888,Neither,20,0.0,0.0,0.0,5,5,1.0886539892577272
21,25.7,89.96446764582714,102016.06498296981,23.9,0,1995-01-01 21:00:00-05:00,1,21,0.0,0.5577689243027888,Neither,21,0.0,0.0,0.0,5,5,0.0
22,24.5,95.45010591691417,101916.06498296981,23.7,0,1995-01-01 22:00:00-05:00,1,22,0.0,0.5577689243027888,Neither,22,0.0,0.0,0.0,5,5,0.0
23,22.8,98.74148887956638,101916.06498296981,22.6,0,1995-01-01 23:00:00-05:00,1,23,0.0,0.5577689243027888,Neither,23,0.0,0.0,0.0,2,2,0.0
24,22.2,100.0,101916.06498296981,22.2,0,1995-01-02 00:00:00-05:00,2,0,0.0,0.614308426073132,Neither,24,0.0,0.0,0.0,2,2,0.0
25,21.6,100.0,101916.06498296981,21.6,0,1995-01-02 01:00:00-05:00,2,1,0.0,0.614308426073132,Neither,25,0.0,0.0,0.0,3,3,0.0
26,21.1,100.0,101816.06498296981,21.1,0,1995-01-02 02:00:00-05:00,2,2,0.0,0.614308426073132,Neither,26,0.0,0.0,0.0,2,2,0.0
27,21.1,100.0,101816.06498296981,21.1,0,1995-01-02 03:00:00-05:00,2,3,0.0,0.614308426073132,Neither,27,0.0,0.0,0.0,3,3,0.0
28,20.4,100.0,101816.06498296981,20.4,0,1995-01-02 04:00:00-05:00,2,4,0.0,0.614308426073132,Sunrise,28,0.0,0.0,0.0,1,1,0.0
29,21.6,100.0,101916.06498296981,21.6,0,1995-01-02 05:00:00-05:00,2,5,0.0,0.614308426073132,Neither,29,0.0,0.0,0.0,1,1,3.9191543613278177
30,21.1,100.0,101916.06498296981,21.1,0,1995-01-02 06:00:00-05:00,2,6,0.0,0.614308426073132,Neither,30,0.16494845360824742,0.0,0.0,1,1,3.374827366698954
31,22.2,100.0,102016.06498296981,22.2,32,1995-01-02 07:00:00-05:00,2,7,0.32989690721649484,0.614308426073132,Neither,31,0.2418478260869565,32.0,0.0,5,3,1.6329809838865907
32,22.8,98.74148887956638,102016.06498296981,22.6,178,1995-01-02 08:00:00-05:00,2,8,0.483695652173913,0.614308426073132,Neither,32,0.4740393626991565,158.46693886784686,296.8251347229116,1,0,1.0886539892577272
33,26.8,77.8960634494357,102116.06498296981,22.6,374,1995-01-02 09:00:00-05:00,2,9,0.6181818181818182,0.614308426073132,Neither,33,0.5751811594202898,208.4847616050729,633.0578763837659,4,1,2.8305003720700905
34,28.6,71.31329752413127,102116.06498296981,22.9,524,1995-01-02 10:00:00-05:00,2,10,0.6666666666666666,0.614308426073132,Neither,34,0.6535725144420796,134.7439352544493,905.6109480791937,7,1,2.286173377441227
35,29.8,58.14776567352242,102016.06498296981,20.7,618,1995-01-02 11:00:00-05:00,2,11,0.6889632107023411,0.614308426073132,Neither,35,0.6790322580645161,84.81655556084388,956.0551477879634,3,1,3.9191543613278177
36,29.8,51.564999748218,101916.06498296981,18.7,643,1995-01-02 12:00:00-05:00,2,12,0.6913978494623656,0.614308426073132,Neither,36,0.629549478654338,116.48474210512086,827.6515461817946,1,1,3.374827366698954
37,31.5,78.9931911036531,101816.06498296981,27.4,504,1995-01-02 13:00:00-05:00,2,13,0.5701357466063348,0.614308426073132,Neither,37,0.6849377698755398,303.30735333509574,304.1590954672393,3,3,1.6329809838865907
38,31.5,69.11904221569647,101816.06498296981,25.1,517,1995-01-02 14:00:00-05:00,2,14,0.678477690288714,0.614308426073132,Sunset,38,0.5701357466063348,257.5398349882859,413.754476880706,2,2,4.463481355956681
39,28.1,70.21616986991387,101816.06498296981,22.2,302,1995-01-02 15:00:00-05:00,2,15,0.5288966725043783,0.614308426073132,Neither,39,0.5723676795001852,245.9309511083634,103.79737406024914,3,3,3.9191543613278177
40,27.5,72.41042517834867,101816.06498296981,22.1,152,1995-01-02 16:00:00-05:00,2,16,0.4662576687116564,0.614308426073132,Neither,40,0.42069833625218916,147.62990691067978,10.788557806469095,4,4,4.463481355956681
41,26.3,77.8960634494357,101916.06498296981,22.1,20,1995-01-02 17:00:00-05:00,2,17,0.3125,0.614308426073132,Neither,41,0.2331288343558282,20.0,0.0,6,6,3.9191543613278177
42,25.7,81.18744641208791,101916.06498296981,22.2,0,1995-01-02 18:00:00-05:00,2,18,0.0,0.614308426073132,Neither,42,0.15625,0.0,0.0,5,5,3.9191543613278177
43,24.5,86.67308468317493,102016.06498296981,22.1,0,1995-01-02 19:00:00-05:00,2,19,0.0,0.614308426073132,Neither,43,0.0,0.0,0.0,3,3,3.9191543613278177
44,24.5,86.67308468317493,102016.06498296981,22.1,0,1995-01-02 20:00:00-05:00,2,20,0.0,0.614308426073132,Neither,44,0.0,0.0,0.0,2,2,2.8305003720700905
45,24.5,86.67308468317493,102016.06498296981,22.1,0,1995-01-02 21:00:00-05:00,2,21,0.0,0.614308426073132,Neither,45,0.0,0.0,0.0,0,0,2.8305003720700905
46,22.8,100.0,102016.06498296981,22.8,0,1995-01-02 22:00:00-05:00,2,22,0.0,0.614308426073132,Neither,46,0.0,0.0,0.0,0,0,3.374827366698954
47,22.2,100.0,102016.06498296981,22.2,0,1995-01-02 23:00:00-05:00,2,23,0.0,0.614308426073132,Neither,47,0.0,0.0,0.0,0,0,2.8305003720700905
