,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,22.5,100.0,101919.01463518754,22.5,0,1995-01-01 00:00:00-05:00,1,0,0.0,0.5556972111553785,Neither,0,0.0,0.0,0.0,1,1,0.0
1,22.0,100.0,101819.01463518754,22.0,0,1995-01-01 01:00:00-05:00,1,1,0.0,0.5556972111553785,Neither,1,0.0,0.0,0.0,1,1,0.0
2,22.0,100.0,101819.01463518754,22.0,0,1995-01-01 02:00:00-05:00,1,2,0.0,0.5556972111553785,Neither,2,0.0,0.0,0.0,1,1,0.0
3,22.0,100.0,101819.01463518754,22.0,0,1995-01-01 03:00:00-05:00,1,3,0.0,0.5556972111553785,Neither,3,0.0,0.0,0.0,2,2,0.0
4,22.5,100.0,101819.01463518754,22.5,0,1995-01-01 04:00:00-05:00,1,4,0.0,0.5556972111553785,Sunrise,4,0.0,0.0,0.0,3,3,0.0
5,22.0,100.0,101819.01463518754,22.0,0,1995-01-01 05:00:00-05:00,1,5,0.0,0.5556972111553785,Neither,5,0.0,0.0,0.0,1,1,1.3733155438016493
6,22.0,100.0,101919.01463518754,22.0,0,1995-01-01 06:00:00-05:00,1,6,0.0,0.5556972111553785,Neither,6,0.1989795918367347,0.0,0.0,5,5,2.8381854571900758
7,22.5,100.0,101919.01463518754,22.5,39,1995-01-01 07:00:00-05:00,1,7,0.3979591836734694,0.5556972111553785,Neither,7,0.2981029810298103,39.0,0.0,1,1,3.2959573051239586
8,25.9,93.9976980154709,102019.01463518754,24.9,220,1995-01-01 08:00:00-05:00,1,8,0.5962059620596206,0.5556972111553785,Neither,8,0.5265373476123123,200.22012397375948,296.8196324199979,0,0,2.8381854571900758
9,28.0,82.39304393948684,102019.01463518754,24.7,397,1995-01-01 09:00:00-05:00,1,9,0.6551155115511551,0.5556972111553785,Neither,9,0.6452367389915937,230.87023045354468,633.9875060166607,2,2,2.8381854571900758
10,29.7,74.269786086298,102019.01463518754,24.6,545,1995-01-01 10:00:00-05:00,1,10,0.6942675159235668,0.5556972111553785,Neither,10,0.5585845414898633,160.2734326009928,894.6525572173887,3,3,0.9155436958677663
11,29.1,75.4302514938964,101919.01463518754,24.3,414,1995-01-01 11:00:00-05:00,1,11,0.46205357142857145,0.5556972111553785,Neither,11,0.6203018614100593,242.23713168543452,308.1205987610723,7,7,0.9155436958677663
12,30.2,70.78838986350279,101819.01463518754,24.3,507,1995-01-01 12:00:00-05:00,1,12,0.5463362068965517,0.5556972111553785,Neither,12,0.5246775793650794,274.7999884666299,365.41059352712256,8,8,2.8381854571900758
13,29.1,80.07211312429003,101819.01463518754,25.3,518,1995-01-01 13:00:00-05:00,1,13,0.5873015873015873,0.5556972111553785,Neither,13,0.5360139532506474,294.8679155450154,338.76448408428416,6,6,3.2959573051239586
14,29.1,80.07211312429003,101719.01463518754,25.3,399,1995-01-01 14:00:00-05:00,1,14,0.525691699604743,0.5556972111553785,Sunset,14,0.5873015873015873,299.58880592278905,158.93003318548355,8,8,3.2959573051239586
15,28.6,85.87444016228206,101819.01463518754,26.0,315,1995-01-01 15:00:00-05:00,1,15,0.5545774647887324,0.5556972111553785,Neither,15,0.4439604008859629,247.1683538074323,126.02531034196056,7,7,2.8381854571900758
16,28.0,85.87444016228206,101819.01463518754,25.4,117,1995-01-01 16:00:00-05:00,1,16,0.3622291021671827,0.5556972111553785,Neither,16,0.4084362733779727,117.0,0.0,8,8,4.211501000991724
17,26.9,95.15816342306931,101819.01463518754,26.1,16,1995-01-01 17:00:00-05:00,1,17,0.26229508196721313,0.5556972111553785,Neither,17,0.18111455108359134,16.0,0.0,7,7,2.3804136092561925
18,26.3,95.15816342306931,101819.01463518754,25.5,0,1995-01-01 18:00:00-05:00,1,18,0.0,0.5556972111553785,Neither,18,0.13114754098360656,0.0,0.0,6,6,1.9226417613223092
19,25.9,97.47909423826613,101919.01463518754,25.5,0,1995-01-01 19:00:00-05:00,1,19,0.0,0.5556972111553785,Neither,19,0.0,0.0,0.0,4,4,1.9226417613223092
20,25.9,97.47909423826613,101919.01463518754,25.5,0,1995-01-01 20:00:00-05:00,1,20,0.0,0.5556972111553785,Neither,20,0.0,0.0,0.0,5,5,0.9155436958677663
21,26.3,95.15816342306931,102019.01463518754,25.5,0,1995-01-01 21:00:00-05:00,1,21,0.0,0.5556972111553785,Neither,21,0.0,0.0,0.0,5,5,0.0
22,25.3,100.0,101919.01463518754,25.3,0,1995-01-01 22:00:00-05:00,1,22,0.0,0.5556972111553785,Neither,22,0.0,0.0,0.0,5,5,0.0
23,23.7,100.0,101919.01463518754,23.7,0,1995-01-01 23:00:00-05:00,1,23,0.0,0.5556972111553785,Neither,23,0.0,0.0,0.0,2,2,0.0
24,23.1,100.0,101919.01463518754,23.1,0,1995-01-02 00:00:00-05:00,2,0,0.0,0.6120826709062003,Neither,24,0.0,0.0,0.0,2,2,0.0
25,22.5,100.0,101919.01463518754,22.5,0,1995-01-02 01:00:00-05:00,2,1,0.0,0.6120826709062003,Neither,25,0.0,0.0,0.0,3,3,0.0
26,22.0,100.0,101819.01463518754,22.0,0,1995-01-02 02:00:00-05:00,2,2,0.0,0.6120826709062003,Neither,26,0.0,0.0,0.0,2,2,0.0
27,22.0,100.0,101819.01463518754,22.0,0,1995-01-02 03:00:00-05:00,2,3,0.0,0.6120826709062003,Neither,27,0.0,0.0,0.0,3,3,0.0
28,21.4,100.0,101819.01463518754,21.4,0,1995-01-02 04:00:00-05:00,2,4,0.0,0.6120826709062003,Sunrise,28,0.0,0.0,0.0,1,1,0.0
29,22.5,100.0,101919.01463518754,22.5,0,1995-01-02 05:00:00-05:00,2,5,0.0,0.6120826709062003,Neither,29,0.0,0.0,0.0,1,1,3.2959573051239586
30,22.0,100.0,101919.01463518754,22.0,0,1995-01-02 06:00:00-05:00,2,6,0.0,0.6120826709062003,Neither,30,0.16494845360824742,0.0,0.0,1,1,2.8381854571900758
31,23.1,100.0,102019.01463518754,23.1,32,1995-01-02 07:00:00-05:00,2,7,0.32989690721649484,0.6120826709062003,Neither,31,0.24048913043478262,32.0,0.0,5,3,1.3733155438016493
32,23.7,100.0,102019.01463518754,23.7,177,1995-01-02 08:00:00-05:00,2,8,0.48097826086956524,0.6120826709062003,Neither,32,0.47321291641816476,157.47000189136506,296.8251347229116,1,0,0.9155436958677663
33,27.4,82.39304393948684,102119.01463518754,24.1,373,1995-01-02 09:00:00-05:00,2,9,0.6165289256198347,0.6120826709062003,Neither,33,0.5725501991370727,207.48823107196225,633.0492698739411,4,1,2.3804136092561925
34,29.1,75.4302514938964,102119.01463518754,24.3,522,1995-01-02 10:00:00-05:00,2,10,0.6641221374045801,0.6120826709062003,Neither,34,0.6516312409593041,132.4841526655698,906.2171425303094,7,1,1.9226417613223092
35,30.2,61.50466660271553,102019.01463518754,22.0,616,1995-01-02 11:00:00-05:00,2,11,0.6867335562987736,0.6120826709062003,Neither,35,0.6761470902076665,83.61186182475694,954.6298357249023,3,1,3.2959573051239586
36,30.2,54.54187415712509,101919.01463518754,20.0,640,1995-01-02 12:00:00-05:00,2,12,0.6881720430107527,0.6120826709062003,Neither,36,0.6273034297330973,120.13519286478947,817.1978528544623,1,1,2.8381854571900758
