,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,local_solar_time,zenith,solar_alt,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
12,7.8,100.0,98777.62644397604,7.8,71,1987-01-01 12:00:00,1,12,0.1513859275053305,0.19475510991129966,Neither,12,0.18753888266766205,11.797605361126205,70.47544337740193,19.52455662259807,69,0.0,10,10,2.452158753389145
13,8.5,95.75458093565572,98677.62644397604,7.9,103,1987-01-01 13:00:00,1,13,0.24349881796690306,0.19475510991129966,Neither,13,0.18506796375266527,12.797605361126205,71.20980282732991,18.79019717267009,99,0.0,10,10,5.847455488851039
14,8.5,95.75458093565572,98777.62644397604,7.9,70,1987-01-01 14:00:00,1,14,0.21875,0.19475510991129966,Neither,14,0.2223411249597829,13.797605361126205,74.42617049455595,15.573829505444053,67,0.0,10,10,3.866865726498267
15,7.8,99.09485701480651,98777.62644397604,7.7,34,1987-01-01 15:00:00,1,15,0.20118343195266272,0.19475510991129966,Neither,15,0.19270833333333331,14.797605361126205,79.80536875379903,10.19463124620097,32,0.0,10,10,4.338434717534641
16,7.8,100.0,98977.62644397604,7.8,3,1987-01-01 16:00:00,1,16,0.16666666666666666,0.19475510991129966,Sunset,16,0.20118343195266272,15.797605361126205,86.91174173290668,3.088258267093323,2,0.0,10,10,4.90431750677829
17,7.8,100.0,99077.62644397604,7.8,0,1987-01-01 17:00:00,1,17,0.0,0.19475510991129966,Neither,17,0.08333333333333333,16.797605361126205,95.30675915038707,-5.306759150387066,0,,10,10,2.9237277444255194
18,7.8,99.09485701480651,99177.62644397604,7.7,0,1987-01-01 18:00:00,1,18,0.0,0.19475510991129966,Neither,18,0.0,17.797605361126205,104.60322071904191,-14.603220719041914,0,,10,10,5.3758864978146645
19,7.8,99.09485701480651,99277.62644397604,7.7,0,1987-01-01 19:00:00,1,19,0.0,0.19475510991129966,Neither,19,0.0,18.797605361126205,114.46632297194455,-24.46632297194455,0,,10,9,5.3758864978146645
20,7.2,100.0,99377.62644397604,7.2,0,1987-01-01 20:00:00,1,20,0.0,0.19475510991129966,Neither,20,0.0,19.797605361126205,124.5798070841437,-34.579807084143695,0,,8,7,5.847455488851039
21,7.8,99.09485701480651,99477.62644397604,7.7,0,1987-01-01 21:00:00,1,21,0.0,0.19475510991129966,Neither,21,0.0,20.797605361126205,134.5763973015815,-44.576397301581494,0,,8,8,7.262162461960161
22,7.8,99.09485701480651,99677.62644397604,7.7,0,1987-01-01 22:00:00,1,22,0.0,0.19475510991129966,Neither,22,0.0,21.797605361126205,143.8938210931754,-53.893821093175404,0,,9,9,6.319024479887412
23,7.8,99.09485701480651,99777.62644397604,7.7,0,1987-01-01 23:00:00,1,23,0.0,0.19475510991129966,Neither,23,0.0,22.797605361126205,151.4650891233163,-61.46508912331629,0,,10,10,7.262162461960161
24,8.5,92.41430485650494,99777.62644397604,7.3,0,1987-01-02 00:00:00,2,0,0.0,0.2312116564417178,Neither,24,0.0,-0.20984254462005308,155.3464732527786,-65.3464732527786,0,,10,10,7.262162461960161
25,7.8,99.09485701480651,99877.62644397604,7.7,0,1987-01-02 01:00:00,2,1,0.0,0.2312116564417178,Neither,25,0.0,0.7901574553799469,153.74294480760057,-63.742944807600566,0,,10,10,6.319024479887412
26,7.8,99.09485701480651,99877.62644397604,7.7,0,1987-01-02 02:00:00,2,2,0.0,0.2312116564417178,Neither,26,0.0,1.7901574553799469,147.48538392539345,-57.48538392539345,0,,10,10,6.319024479887412
27,8.5,95.75458093565572,99877.62644397604,7.9,0,1987-01-02 03:00:00,2,3,0.0,0.2312116564417178,Neither,27,0.0,2.790157455379947,138.7463013161477,-48.74630131614771,0,,10,10,6.7905934709237865
28,7.8,99.09485701480651,99777.62644397604,7.7,0,1987-01-02 04:00:00,2,4,0.0,0.2312116564417178,Neither,28,0.0,3.790157455379947,128.95205024336911,-38.952050243369115,0,,10,10,4.90431750677829
29,7.8,99.09485701480651,99777.62644397604,7.7,0,1987-01-02 05:00:00,2,5,0.0,0.2312116564417178,Neither,29,0.0,4.790157455379947,118.83259192549785,-28.83259192549785,0,,10,10,6.319024479887412
30,7.8,99.09485701480651,99777.62644397604,7.7,0,1987-01-02 06:00:00,2,6,0.0,0.2312116564417178,Neither,30,0.0,5.790157455379947,108.81484695688752,-18.81484695688752,0,,10,10,4.90431750677829
31,8.5,95.75458093565572,99777.62644397604,7.9,0,1987-01-02 07:00:00,2,7,0.0,0.2312116564417178,Sunrise,31,0.13978494623655913,6.790157455379947,99.22557312369591,-9.22557312369591,0,,10,10,3.3952967354618933
