,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,7.1,50.789626785656594,84250.39262646627,-2.4,0,1981-01-01 00:00:00-07:00,1,0,0.0,0.6782314364290247,Neither,0,0.0,0.0,0.0,1,0,3.4022276983214743
1,6.4,50.789626785656594,84250.39262646627,-3.0,0,1981-01-01 01:00:00-07:00,1,1,0.0,0.6782314364290247,Neither,1,0.0,0.0,0.0,1,0,5.386860522342334
2,5.9,53.20818044211643,84350.39262646627,-2.9,0,1981-01-01 02:00:00-07:00,1,2,0.0,0.6782314364290247,Neither,2,0.0,0.0,0.0,1,0,6.3319237718760775
3,4.0,62.882395067955784,84350.39262646627,-2.4,0,1981-01-01 03:00:00-07:00,1,3,0.0,0.6782314364290247,Neither,3,0.0,0.0,0.0,1,0,2.4571644487877315
4,2.8,67.71950238087545,84350.39262646627,-2.6,0,1981-01-01 04:00:00-07:00,1,4,0.0,0.6782314364290247,Neither,4,0.0,0.0,0.0,1,0,4.347290947855217
5,4.0,65.30094872441562,84450.39262646627,-1.9,0,1981-01-01 05:00:00-07:00,1,5,0.0,0.6782314364290247,Neither,5,0.0,0.0,0.0,1,0,3.8747593230883455
6,2.8,70.13805603733529,84450.39262646627,-2.1,0,1981-01-01 06:00:00-07:00,1,6,0.0,0.6782314364290247,Sunrise,6,0.515625,0.0,0.0,1,0,2.4571644487877315
7,2.2,73.76588652202506,84550.39262646627,-2.0,33,1981-01-01 07:00:00-07:00,1,7,0.515625,0.6782314364290247,Neither,7,0.30272108843537415,33.0,0.0,1,0,1.4175948743006144
8,6.4,60.46384141149594,84550.39262646627,-0.7,178,1981-01-01 08:00:00-07:00,1,8,0.6054421768707483,0.6782314364290247,Neither,8,0.5961659136546185,178.0,0.0,1,0,1.4175948743006144
9,9.4,49.58034995742668,84650.39262646627,-0.6,337,1981-01-01 09:00:00-07:00,1,9,0.6767068273092369,0.6782314364290247,Neither,9,0.6558895582962706,206.33319475845965,624.4749839450485,1,0,1.9846328240208602
10,13.0,41.11541215981724,84650.39262646627,0.1,457,1981-01-01 10:00:00-07:00,1,10,0.7063369397217929,0.6782314364290247,Neither,10,0.7001865189897758,144.75066914366874,882.7273740731704,1,0,1.4175948743006144
11,15.5,37.48758167512749,84550.39262646627,1.1,529,1981-01-01 11:00:00-07:00,1,11,0.7236662106703147,0.6782314364290247,Neither,11,0.6963717000089449,85.70185265263063,965.3628230529085,1,0,1.9846328240208602
12,18.4,32.65047436220781,84450.39262646627,1.7,510,1981-01-01 12:00:00-07:00,1,12,0.6864064602960969,0.6782314364290247,Neither,12,0.717827257381941,109.64585930087617,772.499522451041,1,0,2.4571644487877315
13,20.9,25.394813392828297,84350.39262646627,0.4,487,1981-01-01 13:00:00-07:00,1,13,0.7119883040935673,0.6782314364290247,Neither,13,0.685829129428624,154.09733652572947,631.9032011630785,1,0,2.929696073554603
14,21.5,24.18553656459838,84350.39262646627,0.2,381,1981-01-01 14:00:00-07:00,1,14,0.685251798561151,0.6782314364290247,Neither,14,0.6681563142089457,203.37297908879145,366.7577339229752,1,0,4.914328897575463
