,1,5,25,50,75,95,99,date
0,274.5272552490234,274.6146697998047,275.48274993896484,277.46998596191406,279.3714828491211,282.95777130126953,283.77766265869144,2015-01-01
1,277.9645523071289,278.05261993408203,278.4927749633789,279.3249206542969,280.607666015625,281.3903045654297,281.52964782714844,2015-02-01
2,279.16676025390626,279.96075439453125,283.24200439453125,284.3868103027344,284.6633987426758,284.9477310180664,285.0197219848633,2015-03-01
3,287.1206726074219,287.2043151855469,287.57239532470703,287.901123046875,288.72508239746094,289.32633209228516,289.4281326293945,2015-04-01
4,290.2185913085937,290.52789306640625,291.7228240966797,292.00718688964844,292.4124450683594,293.0644836425781,293.21826782226566,2015-05-01
5,293.04232025146484,293.2647018432617,294.8221740722656,297.1838684082031,297.48706817626953,298.87159729003906,299.2308380126953,2015-06-01
6,293.5495941162109,295.0430145263672,300.68084716796875,301.13291931152344,301.5097122192383,305.34008026123047,306.3582015991211,2015-07-01
7,292.96028594970704,294.10343170166016,298.6172637939453,299.99176025390625,301.76849365234375,303.15875244140625,303.4331909179688,2015-08-01
8,291.0787414550781,291.4523010253906,293.5719757080078,296.42356872558594,297.2740020751953,298.70311737060547,299.07040863037105,2015-09-01
9,282.8423782348633,283.9516372680664,288.1777801513672,288.7760314941406,289.56441497802734,290.24183654785156,290.38786926269535,2015-10-01
10,279.7167465209961,280.02745819091797,281.37171936035156,282.6201629638672,283.7346878051758,284.74742889404297,284.9816390991211,2015-11-01
11,276.57369537353514,276.8346633911133,277.8289566040039,278.99012756347656,281.6854934692383,282.4414825439453,282.5025299072266,2015-12-01
12,276.36628265380864,276.37096405029297,276.99560546875,279.31089782714844,280.09222412109375,280.35779571533203,280.40307769775393,2016-01-01
13,279.60698852539065,279.6712951660156,280.0144577026367,280.895751953125,281.64012908935547,282.15357971191406,282.2754669189453,2016-02-01
14,280.7009704589844,280.9816589355469,282.0764465332031,283.02012634277344,283.85030364990234,285.1083297729492,285.4426376342774,2016-03-01
15,285.1238327026367,285.2303695678711,285.70619201660156,285.9439239501953,287.0670852661133,289.76873779296875,290.39012451171874,2016-04-01
16,288.6025787353516,289.1392364501953,291.21349334716797,291.4080047607422,293.78971099853516,294.61769104003906,294.6275909423828,2016-05-01
17,295.6431610107422,295.67942810058594,295.9985580444336,297.1033630371094,298.1930160522461,299.3495635986328,299.61048889160156,2016-06-01
18,294.99142303466795,295.66902923583984,298.40721130371094,299.57196044921875,301.2605972290039,303.0971145629883,303.48770904541016,2016-07-01
19,293.6306625366211,294.44994354248047,297.70519256591797,298.5364532470703,301.61595153808594,303.76685333251953,304.09179840087893,2016-08-01
20,293.08192443847656,293.1230010986328,293.3369827270508,294.99945068359375,297.7265625,299.5974884033203,299.98578186035155,2016-09-01
21,287.6743392944336,287.73986053466797,288.0202331542969,289.5477752685547,291.0365676879883,291.5020294189453,291.62035217285154,2016-10-01
22,280.2932113647461,280.34947967529297,280.6984558105469,282.36720275878906,284.3559036254883,285.9449768066406,286.3034973144531,2016-11-01
