,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,-13.2,100.0,88092.4704483596,-13.2,0,1987-01-01 00:00:00-07:00,1,0,0.0,0.5054744525547445,Neither,0,0.0,0.0,0.0,0,0,0.0
1,-13.2,100.0,88092.4704483596,-13.2,0,1987-01-01 01:00:00-07:00,1,1,0.0,0.5054744525547445,Neither,1,0.0,0.0,0.0,0,0,0.0
2,-12.1,100.0,87992.4704483596,-12.1,0,1987-01-01 02:00:00-07:00,1,2,0.0,0.5054744525547445,Neither,2,0.0,0.0,0.0,0,0,0.0
3,-13.7,100.0,87992.4704483596,-13.7,0,1987-01-01 03:00:00-07:00,1,3,0.0,0.5054744525547445,Neither,3,0.0,0.0,0.0,6,6,0.0
4,-10.9,100.0,87992.4704483596,-10.9,0,1987-01-01 04:00:00-07:00,1,4,0.0,0.5054744525547445,Neither,4,0.0,0.0,0.0,9,8,0.0
5,-10.9,100.0,87892.4704483596,-10.9,0,1987-01-01 05:00:00-07:00,1,5,0.0,0.5054744525547445,Neither,5,0.0,0.0,0.0,2,0,0.0
6,-13.2,100.0,87792.4704483596,-13.2,0,1987-01-01 06:00:00-07:00,1,6,0.0,0.5054744525547445,Neither,6,0.0,0.0,0.0,4,1,2.1436663276502887
7,-13.2,100.0,87792.4704483596,-13.2,0,1987-01-01 07:00:00-07:00,1,7,0.0,0.5054744525547445,Sunrise,7,0.5555555555555556,0.0,0.0,2,2,1.5311902340359205
8,-11.5,100.0,87692.4704483596,-11.5,30,1987-01-01 08:00:00-07:00,1,8,0.5555555555555556,0.5054744525547445,Neither,8,0.25219298245614036,30.0,0.0,6,2,1.5311902340359205
9,-7.6,100.0,87592.4704483596,-7.6,115,1987-01-01 09:00:00-07:00,1,9,0.5043859649122807,0.5054744525547445,Neither,9,0.5493993993993994,115.0,0.0,10,3,0.0
10,-8.2,100.0,87492.4704483596,-8.2,201,1987-01-01 10:00:00-07:00,1,10,0.5432432432432432,0.5054744525547445,Neither,10,0.5337147215865752,92.09143265976621,671.2062457548403,10,3,1.5311902340359205
11,-5.9,91.32845277806562,87292.4704483596,-7.1,259,1987-01-01 11:00:00-07:00,1,11,0.5630434782608695,0.5054744525547445,Neither,11,0.5155240606460119,45.41932467307953,812.3603647177606,10,4,0.0
12,-3.7,80.22093825100359,87092.4704483596,-6.6,240,1987-01-01 12:00:00-07:00,1,12,0.4878048780487805,0.5054744525547445,Neither,12,0.5558197952859423,118.95343165825336,370.4109160826505,10,5,1.5311902340359205
13,-1.5,74.05009684708023,87092.4704483596,-5.5,254,1987-01-01 13:00:00-07:00,1,13,0.5485961123110151,0.5054744525547445,Neither,13,0.46730669434353916,133.2617430244149,345.67958966006387,10,4,2.1436663276502887
14,0.1,67.87925544315688,86992.4704483596,-5.1,168,1987-01-01 14:00:00-07:00,1,14,0.44680851063829785,0.5054744525547445,Neither,14,0.4670946663249991,138.85752225345414,88.63349572434373,10,7,1.5311902340359205
15,0.1,74.05009684708023,86992.4704483596,-4.0,91,1987-01-01 15:00:00-07:00,1,15,0.3855932203389831,0.5054744525547445,Sunset,15,0.44680851063829785,91.0,0.0,10,9,0.0
16,0.1,81.45510653178826,86992.4704483596,-2.7,27,1987-01-01 16:00:00-07:00,1,16,0.4426229508196721,0.5054744525547445,Neither,16,0.19279661016949154,27.0,0.0,10,8,2.1436663276502887
17,-3.2,99.96763074355832,86992.4704483596,-3.2,0,1987-01-01 17:00:00-07:00,1,17,0.0,0.5054744525547445,Neither,17,0.22131147540983606,0.0,0.0,10,8,3.164459817007569
18,-1.0,96.2651259012043,87092.4704483596,-1.5,0,1987-01-01 18:00:00-07:00,1,18,0.0,0.5054744525547445,Neither,18,0.0,0.0,0.0,10,10,2.1436663276502887
19,-0.5,92.5626210588503,86992.4704483596,-1.6,0,1987-01-01 19:00:00-07:00,1,19,0.0,0.5054744525547445,Neither,19,0.0,0.0,0.0,10,9,2.1436663276502887
20,-3.2,99.96763074355832,86992.4704483596,-3.2,0,1987-01-01 20:00:00-07:00,1,20,0.0,0.5054744525547445,Neither,20,0.0,0.0,0.0,7,6,1.5311902340359205
21,-4.3,100.0,86892.4704483596,-4.3,0,1987-01-01 21:00:00-07:00,1,21,0.0,0.5054744525547445,Neither,21,0.0,0.0,0.0,10,8,2.654063072328929
22,-4.3,100.0,86992.4704483596,-4.3,0,1987-01-01 22:00:00-07:00,1,22,0.0,0.5054744525547445,Neither,22,0.0,0.0,0.0,10,6,2.1436663276502887
23,-3.2,100.0,86992.4704483596,-3.2,0,1987-01-01 23:00:00-07:00,1,23,0.0,0.5054744525547445,Neither,23,0.0,0.0,0.0,8,6,1.5311902340359205
24,-3.2,100.0,86992.4704483596,-3.2,0,1987-01-02 00:00:00-07:00,2,0,0.0,0.5294117647058824,Neither,24,0.0,0.0,0.0,10,8,0.0
25,-2.6,99.96763074355832,87092.4704483596,-2.6,0,1987-01-02 01:00:00-07:00,2,1,0.0,0.5294117647058824,Neither,25,0.0,0.0,0.0,10,10,1.5311902340359205
26,-0.5,99.96763074355832,87192.4704483596,-0.5,0,1987-01-02 02:00:00-07:00,2,2,0.0,0.5294117647058824,Neither,26,0.0,0.0,0.0,10,10,2.1436663276502887
27,0.1,96.2651259012043,87292.4704483596,-0.4,0,1987-01-02 03:00:00-07:00,2,3,0.0,0.5294117647058824,Neither,27,0.0,0.0,0.0,8,7,2.1436663276502887
28,-4.3,100.0,87392.4704483596,-4.3,0,1987-01-02 04:00:00-07:00,2,4,0.0,0.5294117647058824,Neither,28,0.0,0.0,0.0,8,7,1.5311902340359205
29,-3.7,100.0,87592.4704483596,-3.7,0,1987-01-02 05:00:00-07:00,2,5,0.0,0.5294117647058824,Neither,29,0.0,0.0,0.0,8,7,1.5311902340359205
30,2.3,100.0,87692.4704483596,2.3,0,1987-01-02 06:00:00-07:00,2,6,0.0,0.5294117647058824,Neither,30,0.0,0.0,0.0,8,8,5.308126144657858
31,3.4,85.15761137414226,87792.4704483596,1.1,0,1987-01-02 07:00:00-07:00,2,7,0.0,0.5294117647058824,Sunrise,31,0.46296296296296297,0.0,0.0,5,3,5.818522889336498
32,4.5,72.81592856629557,87892.4704483596,0.1,25,1987-01-02 08:00:00-07:00,2,8,0.46296296296296297,0.5294117647058824,Neither,32,0.21710526315789475,25.0,0.0,3,3,7.349713123372418
33,5.6,64.17675060080288,87892.4704483596,-0.6,99,1987-01-02 09:00:00-07:00,2,9,0.4342105263157895,0.5294117647058824,Neither,33,0.37568633323350303,99.0,0.0,3,3,4.695650051043489
34,7.3,55.53757263531018,87992.4704483596,-1.0,107,1987-01-02 10:00:00-07:00,2,10,0.2884097035040431,0.5294117647058824,Neither,34,0.4676475625071355,50.81689398266399,345.6660890576811,6,5,3.674856561686209
35,7.3,58.005909196879514,88092.4704483596,-0.4,231,1987-01-02 11:00:00-07:00,2,11,0.5010845986984815,0.5294117647058824,Neither,35,0.4680914914281349,51.11987704338796,682.4755173146498,8,4,5.308126144657858
36,6.2,56.77174091609484,88092.4704483596,-1.7,320,1987-01-02 12:00:00-07:00,2,12,0.6477732793522267,0.5294117647058824,Neither,36,0.568821869241714,47.69752418216433,830.6398880242831,6,3,6.328919634015138
37,7.3,55.53757263531018,88092.4704483596,-1.0,296,1987-01-02 13:00:00-07:00,2,13,0.6365591397849463,0.5294117647058824,Neither,37,0.6254739412634149,98.69994825112192,562.6388107666044,1,1,8.370506612729697
38,6.7,53.06923607374083,88092.4704483596,-2.2,228,1987-01-02 14:00:00-07:00,2,14,0.6031746031746031,0.5294117647058824,Neither,38,0.5735096954154857,129.3255187785756,298.54265177999423,2,0,3.674856561686209
39,6.7,54.303404354525505,88092.4704483596,-1.9,122,1987-01-02 15:00:00-07:00,2,15,0.5104602510460251,0.5294117647058824,Sunset,39,0.6031746031746031,107.13162537273259,55.31759023650861,4,1,2.654063072328929
40,4.0,64.17675060080288,88092.4704483596,-2.1,30,1987-01-02 16:00:00-07:00,2,16,0.46875,0.5294117647058824,Neither,40,0.25523012552301255,30.0,0.0,4,1,4.695650051043489
41,1.7,75.2842651278649,88192.4704483596,-2.2,0,1987-01-02 17:00:00-07:00,2,17,0.0,0.5294117647058824,Neither,41,0.234375,0.0,0.0,7,5,2.1436663276502887
42,2.3,69.11342372394155,88192.4704483596,-2.8,0,1987-01-02 18:00:00-07:00,2,18,0.0,0.5294117647058824,Neither,42,0.0,0.0,0.0,8,6,2.1436663276502887
43,0.6,81.45510653178826,88192.4704483596,-2.2,0,1987-01-02 19:00:00-07:00,2,19,0.0,0.5294117647058824,Neither,43,0.0,0.0,0.0,8,6,3.164459817007569
44,-0.5,85.15761137414226,88192.4704483596,-2.7,0,1987-01-02 20:00:00-07:00,2,20,0.0,0.5294117647058824,Neither,44,0.0,0.0,0.0,4,2,3.164459817007569
45,-2.1,91.32845277806562,88092.4704483596,-3.3,0,1987-01-02 21:00:00-07:00,2,21,0.0,0.5294117647058824,Neither,45,0.0,0.0,0.0,5,3,0.0
46,-1.0,92.5626210588503,87992.4704483596,-2.1,0,1987-01-02 22:00:00-07:00,2,22,0.0,0.5294117647058824,Neither,46,0.0,0.0,0.0,5,3,2.1436663276502887
47,-1.5,99.96763074355832,87992.4704483596,-1.5,0,1987-01-02 23:00:00-07:00,2,23,0.0,0.5294117647058824,Neither,47,0.0,0.0,0.0,6,4,2.1436663276502887
48,-2.1,99.96763074355832,87892.4704483596,-2.1,0,1987-01-03 00:00:00-07:00,3,0,0.0,0.3712121212121212,Neither,48,0.0,0.0,0.0,6,5,1.5311902340359205
49,-2.6,92.5626210588503,87792.4704483596,-3.6,0,1987-01-03 01:00:00-07:00,3,1,0.0,0.3712121212121212,Neither,49,0.0,0.0,0.0,7,6,2.654063072328929
50,-3.2,100.0,87792.4704483596,-3.2,0,1987-01-03 02:00:00-07:00,3,2,0.0,0.3712121212121212,Neither,50,0.0,0.0,0.0,8,7,3.164459817007569
51,-3.2,100.0,87692.4704483596,-3.2,0,1987-01-03 03:00:00-07:00,3,3,0.0,0.3712121212121212,Neither,51,0.0,0.0,0.0,8,7,1.5311902340359205
52,-2.1,85.15761137414226,87592.4704483596,-4.3,0,1987-01-03 04:00:00-07:00,3,4,0.0,0.3712121212121212,Neither,52,0.0,0.0,0.0,9,8,1.5311902340359205
53,-1.0,88.86011621649628,87592.4704483596,-2.6,0,1987-01-03 05:00:00-07:00,3,5,0.0,0.3712121212121212,Neither,53,0.0,0.0,0.0,9,9,1.5311902340359205
54,-1.5,92.5626210588503,87492.4704483596,-2.5,0,1987-01-03 06:00:00-07:00,3,6,0.0,0.3712121212121212,Neither,54,0.0,0.0,0.0,10,10,2.1436663276502887
55,0.6,77.75260168943424,87492.4704483596,-2.8,0,1987-01-03 07:00:00-07:00,3,7,0.0,0.3712121212121212,Sunrise,55,0.2222222222222222,0.0,0.0,10,10,1.5311902340359205
56,6.7,54.303404354525505,87392.4704483596,-1.9,12,1987-01-03 08:00:00-07:00,3,8,0.2222222222222222,0.3712121212121212,Neither,56,0.15283842794759825,12.0,0.0,10,10,9.493379451022708
57,7.8,53.06923607374083,87292.4704483596,-1.2,70,1987-01-03 09:00:00-07:00,3,9,0.3056768558951965,0.3712121212121212,Neither,57,0.30062724014336917,70.0,0.0,10,10,10.514172940379988
58,8.4,53.06923607374083,87292.4704483596,-0.6,141,1987-01-03 10:00:00-07:00,3,10,0.3790322580645161,0.3712121212121212,Neither,58,0.3245446914465183,29.9716910165872,681.177529959582,10,10,5.308126144657858
59,9.0,50.600899512171495,87092.4704483596,-0.7,159,1987-01-03 11:00:00-07:00,3,11,0.3434125269978402,0.3712121212121212,Neither,59,0.4002016129032258,105.1517023874321,203.68482932407514,10,10,7.349713123372418
60,10.1,46.89839466981748,86992.4704483596,-0.7,209,1987-01-03 12:00:00-07:00,3,12,0.4213709677419355,0.3712121212121212,Neither,60,0.373629340421997,136.60433078129006,220.0622967129817,10,8,10.514172940379988
61,11.7,45.66422638903281,86892.4704483596,0.4,189,1987-01-03 13:00:00-07:00,3,13,0.40384615384615385,0.3712121212121212,Neither,61,0.44165661247989163,151.82409915225824,105.56057415851465,10,8,7.860109868051059
62,10.6,49.36673123138682,86892.4704483596,0.4,176,1987-01-03 14:00:00-07:00,3,14,0.46194225721784776,0.3712121212121212,Neither,62,0.31349332485696124,141.59318240794224,103.52629403819846,10,8,6.328919634015138
63,9.5,58.005909196879514,86792.4704483596,1.7,54,1987-01-03 15:00:00-07:00,3,15,0.2231404958677686,0.3712121212121212,Sunset,63,0.46194225721784776,54.0,0.0,10,10,3.164459817007569
64,10.6,49.36673123138682,86792.4704483596,0.4,19,1987-01-03 16:00:00-07:00,3,16,0.2835820895522388,0.3712121212121212,Neither,64,0.1115702479338843,19.0,0.0,10,10,10.514172940379988
65,10.6,49.36673123138682,86892.4704483596,0.4,0,1987-01-03 17:00:00-07:00,3,17,0.0,0.3712121212121212,Neither,65,0.1417910447761194,0.0,0.0,10,10,5.308126144657858
66,10.6,49.36673123138682,86892.4704483596,0.4,0,1987-01-03 18:00:00-07:00,3,18,0.0,0.3712121212121212,Neither,66,0.0,0.0,0.0,10,10,6.328919634015138
67,10.1,55.53757263531018,86892.4704483596,1.6,0,1987-01-03 19:00:00-07:00,3,19,0.0,0.3712121212121212,Neither,67,0.0,0.0,0.0,10,10,6.839316378693779
68,9.5,60.47424575844886,86992.4704483596,2.2,0,1987-01-03 20:00:00-07:00,3,20,0.0,0.3712121212121212,Neither,68,0.0,0.0,0.0,10,10,7.349713123372418
69,9.0,62.9425823200182,86992.4704483596,2.3,0,1987-01-03 21:00:00-07:00,3,21,0.0,0.3712121212121212,Neither,69,0.0,0.0,0.0,10,10,5.308126144657858
70,7.8,76.51843340864957,86992.4704483596,3.9,0,1987-01-03 22:00:00-07:00,3,22,0.0,0.3712121212121212,Neither,70,0.0,0.0,0.0,8,8,4.695650051043489
71,5.6,93.79678933963496,87092.4704483596,4.7,0,1987-01-03 23:00:00-07:00,3,23,0.0,0.3712121212121212,Neither,71,0.0,0.0,0.0,8,8,1.5311902340359205
72,6.2,85.15761137414226,87092.4704483596,3.9,0,1987-01-04 00:00:00-07:00,4,0,0.0,0.4075931232091691,Neither,72,0.0,0.0,0.0,9,9,2.1436663276502887
73,5.6,80.22093825100359,87192.4704483596,2.5,0,1987-01-04 01:00:00-07:00,4,1,0.0,0.4075931232091691,Neither,73,0.0,0.0,0.0,9,9,2.654063072328929
