,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2_1_2_5,0.0,817.2,26362.21,5237.22,14391.39,80805.27,106438.02,25.31,25160.94,60283.76,20521.51,4639.44,25.4,81.56,44430.05,33830.12,10599.93
2_1_3_4,3135.13,2.65,64146.77,5923.9,1783.26,204948.15,217938.43,27.03,57261.46,151958.28,52989.87,4271.59,25.86,92.54,106036.57,78724.31,27312.26
2_1_3_5,0.0,763.65,26885.81,5325.89,14337.84,81417.54,106067.35,25.43,25032.96,60865.39,20552.15,4480.81,25.24,82.1,44737.76,34122.21,10615.55
2_1_4_4,3218.89,4.1,63298.61,5895.12,1784.71,204154.97,217919.07,26.92,57253.77,151207.81,52947.16,4306.62,25.93,92.48,105621.5,78331.31,27290.19
2_1_4_5,0.0,824.75,26437.68,5251.39,14398.95,80894.91,106031.68,25.32,25023.68,60414.59,20480.32,4543.36,25.32,81.84,44475.46,33896.84,10578.63
2_1_5_4,3447.86,7.16,62642.37,5899.19,1787.77,203731.77,220766.92,26.71,58056.1,150168.89,53562.88,4493.23,26.29,92.26,105407.04,77798.52,27608.51
2_1_5_5,0.0,974.7,26156.22,5217.92,14548.9,80579.97,107544.63,25.09,25502.91,59917.05,20662.92,4839.99,25.64,81.02,44341.65,33668.19,10673.45
2_1_6_4,3104.42,2.93,66941.19,6035.07,1783.53,207823.02,221200.69,27.28,58070.21,154047.86,53775.16,4295.05,25.88,92.6,107530.03,79811.73,27718.3
2_1_6_5,0.0,793.48,28277.65,5568.1,14367.67,83051.59,107841.74,25.66,25546.47,62024.44,21027.15,4519.32,25.32,82.31,45590.41,34729.11,10861.3
2_1_7_4,2764.64,1.56,70942.25,6178.52,1782.17,211627.76,219870.45,27.92,57579.52,158064.09,53563.66,4015.86,25.31,93.03,109499.34,81890.23,27609.11
2_1_7_5,0.0,641.01,30371.47,5903.6,14215.21,85480.91,107125.92,26.3,25279.59,64310.66,21170.25,4109.34,24.77,83.74,46818.58,35883.74,10934.83
2_1_8_4,2464.7,0.34,74050.13,6276.64,1780.94,214533.81,219971.09,28.39,57523.37,160870.65,53663.16,3860.21,25.01,93.29,111000.66,83339.59,27661.08
2_1_8_5,0.0,500.43,31926.86,6159.25,14074.63,87291.95,107132.85,26.77,25244.5,65952.0,21339.95,3904.56,24.45,84.53,47726.55,36704.04,11022.5
2_1_9_4,3275.51,4.93,65515.88,5979.8,1785.54,206513.53,221595.76,27.07,58210.82,152680.78,53832.75,4378.08,26.07,92.48,106849.85,79101.77,27748.08
2_1_9_5,0.0,888.17,27605.63,5462.1,14462.36,82273.57,108017.21,25.45,25614.67,61328.5,20945.07,4669.61,25.46,81.77,45203.84,34384.83,10819.0
2_1_10_4,2581.22,1.28,75028.7,6291.54,1781.89,215643.8,221959.44,28.3,58044.35,161516.07,54127.74,3916.61,25.1,93.25,111576.48,83674.72,27901.77
2_1_10_5,0.0,573.78,32100.76,6191.34,14147.98,87497.93,108197.86,26.67,25556.08,65952.5,21545.44,4010.64,24.62,84.31,47845.41,36715.89,11129.52
2_1_11_4,1932.96,0.0,85612.23,6608.44,1779.52,225895.97,222855.68,29.56,58036.16,171358.05,54537.92,3498.24,24.14,93.97,116886.46,88770.9,28115.57
2_1_11_5,0.0,291.41,36703.67,6930.05,13865.6,92839.56,108690.84,27.93,25600.32,70699.74,22139.82,3460.51,23.85,86.48,50554.29,39117.87,11436.42
2_1_12_4,1488.05,0.0,99240.74,7871.21,1779.52,240342.35,222952.49,30.9,57741.81,185594.2,54748.15,2993.66,22.78,94.82,124378.22,96151.29,28226.93
2_1_12_5,0.0,152.07,41808.05,7708.17,13726.27,98722.06,108723.41,29.27,25468.31,76087.19,22634.88,2833.43,22.93,88.87,53567.5,41875.92,11691.58
2_2_0_4,4221.54,0.0,50698.21,6479.4,1636.35,193259.93,241578.5,27.84,63747.57,135098.94,58160.99,5586.58,30.09,91.24,86659.18,61372.37,25286.82
2_2_0_5,0.0,475.56,20995.18,4241.42,12483.06,74485.29,110825.67,25.97,26175.02,52748.29,21737.01,4438.01,29.18,83.04,35814.88,26400.35,9414.53
2_2_1_4,2975.83,0.0,62953.32,7015.91,1636.36,204805.84,239351.32,30.23,62402.8,146928.14,57877.7,4525.1,28.26,92.75,91745.78,66583.01,25162.77
2_2_1_5,0.0,188.11,27661.43,5233.61,12195.61,82143.73,109622.7,28.37,25524.8,59452.48,22691.25,2833.54,27.62,88.9,39217.15,29394.88,9822.27
2_2_2_4,2867.17,0.0,64628.86,7082.21,1636.36,206439.02,237889.24,30.54,61914.33,148887.1,57551.92,4362.41,27.88,92.95,92469.53,67449.17,25020.36
2_2_2_5,0.0,162.03,28513.38,5353.87,12169.53,83115.94,108786.79,28.69,25232.64,60520.61,22595.33,2637.31,27.19,89.55,39653.02,29873.7,9779.31
2_2_3_4,2857.37,0.0,64867.33,7078.44,1636.35,206663.92,238422.03,30.58,62031.37,149022.02,57641.89,4389.47,27.89,92.92,92567.26,67508.14,25059.11
2_2_3_5,0.0,151.53,28600.99,5362.05,12159.03,83211.73,109063.36,28.72,25309.96,60562.0,22649.73,2660.24,27.22,89.49,39694.22,29891.49,9802.73
2_2_4_4,2767.94,0.0,64459.97,7045.15,1636.35,206133.83,238156.45,30.55,61984.07,148560.08,57573.76,4410.31,27.93,92.88,92327.98,67298.44,25029.54
2_2_4_5,0.0,137.52,28334.82,5329.32,12145.01,82912.83,108952.08,28.7,25280.69,60340.27,22572.56,2708.13,27.22,89.29,39554.08,29784.45,9769.63
2_2_5_4,3065.83,0.0,61887.82,6939.71,1636.36,203754.15,240200.73,30.05,62698.79,145750.8,58003.35,4695.44,28.47,92.51,91295.0,66077.96,25217.04
2_2_5_5,0.0,211.05,27239.68,5183.23,12218.55,81671.61,110042.54,28.19,25684.69,59001.43,22670.17,3014.52,27.76,88.26,39018.89,29205.13,9813.76
2_2_6_4,2771.6,0.0,64993.93,7087.23,1636.35,206713.54,240832.35,30.58,62756.0,148469.16,58244.37,4511.63,28.18,92.81,92602.79,67279.51,25323.28
2_2_6_5,0.0,150.01,28962.73,5448.39,12157.51,83659.81,110394.53,28.71,25747.7,60627.87,23031.95,2715.75,27.53,89.45,39908.79,29938.04,9970.75
2_2_7_4,2560.86,0.0,67978.63,7218.59,1636.36,209618.85,239692.66,31.11,62308.72,151591.48,58027.37,4281.34,27.68,93.13,93896.86,68669.49,25227.37
2_2_7_5,0.0,122.02,30534.8,5677.24,12129.51,85460.74,109789.64,29.25,25506.83,62372.91,23087.83,2419.0,27.02,90.52,40724.89,30731.03,9993.86
2_2_8_4,2325.86,0.0,70833.08,7334.44,1636.36,212354.16,238555.21,31.57,61865.31,154537.82,57816.33,4048.97,27.23,93.46,95107.62,69972.35,25135.27
2_2_8_5,0.0,82.49,32095.48,5907.26,12089.98,87251.43,109147.89,29.72,25256.56,64118.08,23133.36,2123.21,26.51,91.59,41530.48,31518.26,10012.22
2_2_9_4,2957.77,0.0,63663.82,7047.88,1636.35,205530.24,240794.62,30.33,62811.86,147307.61,58222.63,4589.23,28.33,92.69,92077.74,66764.37,25313.37
2_2_9_5,0.0,191.59,28315.53,5352.11,12199.08,82916.33,110376.88,28.47,25765.23,59965.8,22950.53,2814.7,27.68,89.08,39577.3,29641.45,9935.85
2_2_10_4,2405.22,0.0,70333.3,7321.7,1636.35,211921.01,241332.78,31.42,62664.31,153460.12,58460.88,4203.43,27.59,93.29,94915.44,69498.31,25417.13
2_2_10_5,0.0,101.49,31893.09,5890.22,12108.99,87032.01,110651.59,29.55,25737.28,63541.04,23490.96,2246.32,26.99,91.27,41433.81,31264.56,10169.25
2_2_11_4,1940.22,0.0,78822.97,7633.95,1636.35,220257.92,241182.16,32.62,62294.08,161736.75,58521.17,3772.91,26.57,93.94,98626.21,73182.73,25443.48
2_2_11_5,0.0,43.84,36383.05,6545.55,12051.33,92177.29,110529.88,30.75,25576.07,68282.53,23894.77,1681.31,25.92,93.43,43784.0,33441.8,10342.2
2_2_12_4,1601.07,0.0,88935.47,7999.8,1636.36,230397.12,240109.59,33.81,61660.14,172047.53,58349.59,3310.55,25.33,94.63,103133.18,77764.96,25368.23
2_2_12_5,0.0,16.82,41530.89,7267.87,12024.32,98047.46,109941.93,31.95,25256.96,73932.07,24115.39,1141.57,24.6,95.48,46478.51,36043.3,10435.21
2_3_0_4,8462.96,436.17,27421.58,4398.36,2431.61,172148.61,209753.19,19.82,56741.55,122615.24,49533.37,7208.18,28.77,87.3,72821.63,51476.54,21345.09
2_3_0_5,0.0,4066.35,9697.49,2419.54,19988.62,61367.51,108135.18,18.36,26657.19,44711.11,16656.4,10000.79,27.14,62.48,29729.25,22504.9,7224.35
2_3_1_4,6279.19,293.13,37204.11,4703.57,2288.58,180052.58,208349.27,22.16,55725.85,130215.68,49836.9,5888.94,27.68,89.43,76325.87,54833.77,21492.1
2_3_1_5,0.0,2672.41,14651.29,3261.51,18594.68,67163.28,107215.38,20.71,26088.02,49072.61,18090.67,7997.35,26.94,69.34,32005.6,24145.31,7860.28
2_3_2_4,6069.99,265.18,38572.31,4730.35,2260.62,181238.36,206582.1,22.52,55125.84,131742.15,49496.21,5629.63,27.31,89.79,76809.9,55466.46,21343.44
2_3_2_5,0.0,2519.79,15344.64,3369.38,18442.06,67964.49,106154.14,21.08,25714.64,49823.45,18141.04,7573.6,26.69,70.55,32309.1,24429.28,7879.82
2_3_3_4,6125.08,241.1,38774.36,4716.45,2236.54,181481.61,206834.39,22.52,55175.36,131952.04,49529.57,5645.79,27.29,89.77,76922.07,55556.16,21365.9
2_3_3_5,0.0,2495.41,15358.71,3363.94,18417.68,67973.13,106263.68,21.08,25735.95,49820.63,18152.5,7583.44,26.71,70.53,32314.78,24425.53,7889.25
2_3_4_4,6028.5,228.1,38355.18,4693.46,2223.54,180942.85,206646.05,22.48,55145.55,131477.94,49464.91,5680.64,27.34,89.7,76682.45,55343.67,21338.79
2_3_4_5,0.0,2398.67,15052.67,3309.08,18320.93,67612.23,106167.35,21.05,25719.54,49542.86,18069.37,7650.17,26.73,70.26,32140.7,24287.25,7853.46
2_3_5_4,6383.58,236.94,36558.9,4644.09,2232.38,179452.28,207559.69,21.99,55584.19,129858.38,49593.9,5990.29,27.64,89.22,76069.55,54676.36,21393.19
2_3_5_5,0.0,2612.7,14157.08,3179.41,18534.97,66586.97,106711.61,20.55,25975.32,48771.74,17815.23,8160.09,26.75,68.59,31761.2,24015.49,7745.71
2_3_6_4,5901.0,195.14,38921.9,4721.44,2190.58,181410.06,208207.89,22.52,55662.55,131511.41,49898.65,5763.9,27.51,89.64,76922.83,55402.55,21520.28
2_3_6_5,0.0,2300.64,15393.12,3387.31,18222.91,68030.91,107165.34,21.07,26064.11,49808.19,18222.72,7841.4,26.79,69.91,32326.89,24407.03,7919.86
2_3_7_4,5463.43,171.31,41008.5,4783.27,2166.75,183120.92,206924.92,23.07,55164.24,133435.53,49685.39,5478.85,27.13,90.07,77660.88,56234.25,21426.63
2_3_7_5,0.0,2046.45,16533.73,3573.12,17968.71,69357.32,106414.73,21.63,25774.63,50956.34,18400.98,7373.65,26.53,71.39,32846.13,24850.56,7995.57
2_3_8_4,5084.35,146.62,43085.24,4834.54,2142.06,184869.84,205390.72,23.49,54622.47,135460.73,49409.11,5213.36,26.73,90.46,78447.19,57134.11,21313.08
2_3_8_5,0.0,1805.04,17616.12,3753.24,17727.31,70619.85,105427.8,22.06,25426.42,52098.31,18521.53,6904.89,26.23,72.84,33353.71,25302.19,8051.51
2_3_9_4,6121.45,227.79,38046.07,4710.39,2223.23,180743.62,208145.96,22.27,55700.81,130913.72,49829.9,5870.91,27.57,89.46,76626.67,55140.82,21485.85
2_3_9_5,0.0,2489.39,15034.04,3340.28,18411.66,67624.8,107150.47,20.82,26089.21,49502.26,18122.54,7966.67,26.8,69.46,32179.44,24306.25,7873.19
2_3_10_4,5204.92,168.71,43223.13,4850.96,2164.15,185144.72,208601.6,23.34,55570.67,134959.22,50185.5,5385.17,27.11,90.31,78575.93,56924.89,21651.04
2_3_10_5,0.0,1925.85,17694.75,3787.74,17848.12,70732.97,107372.45,21.9,26030.4,51930.91,18802.07,7228.34,26.58,72.23,33427.31,25253.95,8173.36
2_3_11_4,4428.74,131.0,49519.66,4993.73,2126.44,190807.84,208201.77,24.53,55154.98,140512.12,50295.72,4859.26,26.36,91.19,81087.83,59371.47,21716.35
2_3_11_5,0.0,1512.32,20864.82,4309.81,17434.59,74425.1,107075.57,23.08,25801.02,55010.52,19414.59,6386.44,26.09,75.25,34946.88,26502.27,8444.61
2_3_12_4,3739.01,96.26,57103.61,5209.07,2091.7,197917.4,207339.87,25.7,54619.89,147615.31,50302.09,4317.8,25.42,92.09,84241.37,62509.87,21731.5
2_3_12_5,0.0,1177.84,24671.29,4930.14,17100.11,78851.91,106457.28,24.25,25481.67,58821.09,20030.82,5450.85,25.4,78.61,36788.69,28071.7,8716.99
2_4_0_4,5904.33,22.28,32066.48,5303.76,1800.73,175229.11,224895.77,23.24,60068.66,121654.4,53574.71,6493.95,30.57,89.19,71023.38,50973.5,20049.88
2_4_0_5,0.0,2221.71,13055.78,3088.75,15770.12,65427.15,95374.43,21.39,21608.64,47572.55,17854.61,3754.03,27.29,82.63,30028.12,23347.85,6680.27
2_4_1_4,4523.4,1.83,37328.75,5541.79,1780.28,179348.48,220856.69,24.99,58522.84,126617.04,52731.44,5791.4,29.4,90.1,72595.38,52867.14,19728.24
2_4_1_5,0.0,1213.11,15680.46,3499.53,14761.52,68462.6,93452.58,23.17,20866.99,50555.04,17907.56,2959.43,26.16,85.82,31076.79,24388.98,6687.82
2_4_2_4,4479.22,1.96,38216.87,5578.76,1780.41,180229.39,220195.25,25.2,58257.61,127666.15,52563.24,5694.37,29.16,90.23,72939.56,53276.56,19662.99
2_4_2_5,0.0,1208.86,16147.02,3574.64,14757.27,69004.28,93162.56,23.38,20758.17,51089.53,17914.75,2843.42,25.96,86.3,31294.45,24606.89,6687.56
2_4_3_4,4506.61,2.25,38197.01,5578.92,1780.7,180237.08,220421.63,25.18,58321.15,127614.79,52622.29,5698.86,29.2,90.23,72942.79,53257.33,19685.46
2_4_3_5,0.0,1227.36,16127.43,3571.39,14775.77,68981.43,93231.42,23.36,20777.05,51050.5,17930.93,2846.12,25.99,86.3,31288.67,24594.78,6693.89
2_4_4_4,4495.62,1.57,37946.63,5560.58,1780.02,179957.37,219898.99,25.14,58201.82,127435.56,52521.81,5680.01,29.19,90.24,72833.95,53187.19,19646.76
2_4_4_5,0.0,1197.48,15979.18,3548.88,14745.89,68810.68,92995.65,23.33,20707.34,50973.61,17837.07,2870.27,25.92,86.14,31214.36,24556.25,6658.11
2_4_5_4,4756.09,7.68,37479.66,5547.62,1786.13,179737.9,221808.64,24.9,58751.19,126798.15,52939.75,5811.44,29.45,90.11,72752.33,52946.18,19806.15
2_4_5_5,0.0,1455.42,15773.01,3523.14,15003.83,68578.77,93882.85,23.07,20992.07,50533.44,18045.33,2946.74,26.31,85.96,31164.0,24424.64,6739.36
2_4_6_4,4623.72,7.2,38785.12,5621.72,1785.65,180985.1,222034.51,25.22,58736.77,127974.44,53010.66,5726.11,29.29,90.25,73235.8,53400.66,19835.14
2_4_6_5,0.0,1417.66,16509.4,3644.04,14966.07,69436.07,93985.3,23.39,20981.38,51188.68,18247.39,2733.99,26.28,86.97,31502.56,24688.61,6813.95
2_4_7_4,4334.75,4.74,40476.55,5687.68,1783.19,182453.51,220917.52,25.66,58319.14,129652.86,52800.65,5518.49,28.94,90.54,73806.3,54050.21,19756.09
2_4_7_5,0.0,1239.57,17344.25,3773.57,14787.98,70400.44,93462.24,23.84,20772.21,52136.32,18264.12,2508.09,25.94,87.93,31861.46,25044.36,6817.1
2_4_8_4,4120.16,3.16,41951.14,5751.4,1781.62,183777.23,220773.26,26.03,58167.04,131022.22,52755.01,5412.03,28.71,90.7,74322.26,54585.39,19736.88
2_4_8_5,0.0,1109.69,18056.68,3886.29,14658.1,71225.59,93387.48,24.21,20726.19,52883.35,18342.24,2383.96,25.75,88.5,32173.02,25329.6,6843.42
2_4_9_4,4656.73,7.06,38113.81,5583.81,1785.51,180308.88,221786.32,25.09,58710.13,127358.86,52950.02,5760.11,29.37,90.19,72973.4,53162.58,19810.82
2_4_9_5,0.0,1411.29,16121.95,3582.04,14959.7,68986.62,93845.3,23.26,20964.1,50880.75,18105.87,2858.24,26.25,86.37,31321.87,24560.61,6761.26
2_4_10_4,4171.65,3.58,41035.31,5728.81,1782.03,182890.3,222692.92,25.86,58756.13,129718.84,53171.47,5584.67,29.07,90.5,73975.89,54082.39,19893.5
2_4_10_5,0.0,1140.24,17627.7,3826.37,14688.65,70736.69,94303.88,24.02,21045.63,52239.22,18497.47,2548.17,26.15,87.89,31981.92,25077.74,6904.17
2_4_11_4,3748.56,1.27,44130.76,5860.08,1779.72,185693.94,222060.07,26.63,58391.25,132657.19,53036.76,5354.5,28.56,90.83,75073.99,55232.2,19841.78
2_4_11_5,0.0,932.5,19226.6,4088.0,14480.91,72597.22,94002.82,24.8,20890.99,53940.61,18656.61,2234.38,25.7,89.3,32703.42,25744.11,6959.31
2_4_12_4,3349.3,0.34,48320.37,6033.77,1778.79,189657.98,220802.01,27.54,57818.28,136850.75,52807.22,5011.06,27.84,91.33,76631.54,56875.73,19755.81
2_4_12_5,0.0,764.65,21365.5,4428.33,14313.06,75076.45,93378.56,25.72,20618.15,56303.71,18772.74,1845.41,25.0,91.05,33686.1,26688.79,6997.32
2_5_0_4,1813.55,0.0,25025.95,4223.84,2013.87,162933.99,200954.6,20.94,54376.98,115576.05,47357.94,7019.04,29.07,87.09,75187.96,55297.8,19890.17
2_5_0_5,0.0,232.44,9324.3,2399.91,16359.14,60976.48,87306.09,19.31,19811.27,46656.74,14319.74,5491.53,23.48,72.28,31281.2,25270.87,6010.32
2_5_1_4,1140.35,0.0,39629.95,4572.17,2013.87,177213.12,199879.68,23.29,53439.64,129477.21,47735.9,5703.74,26.94,89.33,81312.57,61290.86,20021.71
2_5_1_5,0.0,68.23,14301.78,3390.7,16194.93,66944.74,86848.03,21.67,19474.25,51452.46,15492.28,3981.97,23.14,79.55,33884.15,27418.61,6465.54
2_5_2_4,1078.03,0.0,41136.63,4623.57,2013.87,178708.88,198877.06,23.62,53066.21,131160.82,47548.06,5518.16,26.61,89.6,81987.75,62044.2,19943.55
2_5_2_5,0.0,55.56,15059.51,3532.97,16182.26,67844.75,86415.26,22.01,19312.28,52263.08,15581.67,3730.61,22.97,80.68,34284.66,27784.19,6500.47
2_5_3_4,1061.08,0.0,41228.21,4599.21,2013.87,178759.15,199040.3,23.65,53100.32,131210.51,47548.63,5551.69,26.6,89.54,82013.58,62068.77,19944.81
2_5_3_5,0.0,49.42,15074.76,3530.52,16176.12,67857.55,86498.24,22.04,19331.5,52255.11,15602.44,3729.06,22.99,80.71,34292.36,27782.37,6509.99
2_5_4_4,1006.73,0.0,41191.72,4579.54,2012.79,178648.64,198414.94,23.69,52930.4,131271.72,47376.92,5553.48,26.52,89.51,81990.07,62119.29,19870.78
2_5_4_5,0.0,39.0,14972.13,3511.04,16165.71,67735.44,86238.45,22.08,19265.21,52234.5,15500.93,3764.28,22.88,80.46,34250.76,27783.19,6467.57
2_5_5_4,1150.4,0.0,38408.0,4514.16,2013.87,175943.21,199332.03,23.09,53384.01,128371.68,47571.52,5812.48,27.04,89.11,80737.09,60790.08,19947.01
2_5_5_5,0.0,62.69,13733.27,3287.34,16189.39,66272.87,86612.61,21.47,19450.42,51001.25,15271.62,4178.81,23.04,78.52,33585.87,27211.87,6374.0
2_5_6_4,1035.07,0.0,41355.91,4601.37,2013.87,178863.0,199350.24,23.64,53263.72,131170.46,47692.54,5571.18,26.66,89.54,82036.91,62037.6,19999.31
2_5_6_5,0.0,41.91,15086.89,3551.65,16168.61,67890.8,86599.86,22.03,19399.63,52336.54,15554.26,3845.37,22.91,80.18,34304.27,27815.48,6488.79
2_5_7_4,918.85,0.0,43733.73,4712.5,2013.87,181235.73,198253.35,24.24,52805.19,133741.36,47494.37,5310.82,26.21,89.94,83099.26,63183.14,19916.13
2_5_7_5,0.0,27.96,16538.07,3829.23,16154.67,69619.56,86153.81,22.64,19222.84,53887.89,15731.68,3491.16,22.6,81.84,35080.04,28522.06,6557.99
2_5_8_4,811.21,0.0,45612.65,4791.03,2012.79,183085.55,197778.45,24.65,52580.8,135638.76,47446.78,5134.02,25.92,90.24,83922.05,64034.92,19887.13
2_5_8_5,0.0,14.02,17673.59,4053.1,16140.73,70978.95,85939.11,23.05,19148.96,55099.14,15879.81,3269.14,22.37,82.93,35689.41,29076.03,6613.38
2_5_9_4,1087.45,0.0,40281.34,4558.86,2013.87,177798.3,198881.97,23.32,53243.09,130251.42,47546.87,5696.22,26.74,89.3,81571.59,61625.79,19945.8
2_5_9_5,0.0,52.36,14415.88,3430.81,16179.07,67098.95,86415.69,21.71,19372.81,51765.79,15333.16,4039.65,22.85,79.15,33966.83,27562.27,6404.55
2_5_10_4,875.28,0.0,45218.75,4765.57,2013.87,182730.24,199742.87,24.4,53208.11,134797.27,47932.96,5275.14,26.23,90.09,83774.9,63680.62,20094.28
2_5_10_5,0.0,22.21,17361.09,4005.41,16148.92,70618.77,86736.67,22.78,19393.07,54636.44,15982.32,3410.74,22.63,82.41,35524.5,28865.35,6659.15
2_5_11_4,675.47,0.0,51169.04,4978.9,2012.79,188694.05,199282.14,25.65,52761.08,140764.67,47929.38,4831.7,25.4,90.84,86322.89,66251.56,20071.33
2_5_11_5,0.0,5.68,20847.59,4658.22,16132.39,74758.08,86543.75,24.04,19251.01,58326.1,16431.98,2819.03,21.98,85.36,37396.44,30562.2,6834.24
2_5_12_4,517.5,0.0,58686.63,5271.98,2013.87,196346.75,198713.67,26.82,52318.86,148294.88,48051.88,4266.98,24.47,91.84,89571.44,69462.74,20108.7
2_5_12_5,0.0,0.55,24616.33,5354.21,16127.25,79222.81,86355.34,25.22,19116.8,62471.55,16751.26,2365.53,21.14,87.63,39455.56,32497.09,6958.47
2_6_0_4,14574.45,9.48,13410.77,4325.74,2231.76,164329.65,197493.01,17.7,54161.23,118109.02,46220.63,7940.6,28.13,85.34,44056.23,31805.64,12250.59
