,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2_0_7_4,274.32,0.0,82018.39,7058.89,1623.75,223753.91,385487.56,32.72,101761.84,131817.6,91936.31,9825.53,41.09,90.34,75601.61,44605.31,30996.3
2_0_7_5,0.0,7.78,38308.63,7511.13,11514.75,94990.94,188214.08,29.93,48861.59,61331.37,33659.57,15202.01,35.43,68.89,34116.84,22716.01,11400.83
2_0_8_4,266.76,0.0,86451.23,7203.1,1623.75,228323.41,387458.85,33.1,102119.58,135738.5,92584.9,9534.68,40.55,90.66,77140.44,45927.47,31212.97
2_0_8_5,0.0,7.74,40533.23,7881.44,11514.71,97585.86,189279.37,30.3,49096.53,63260.78,34325.08,14771.46,35.17,69.91,34973.83,23353.47,11620.36
2_0_9_4,385.99,0.0,73056.84,6710.18,1623.75,214555.33,380673.71,31.81,100866.93,124114.68,90440.65,10426.28,42.15,89.66,72465.64,41979.06,30486.58
2_0_9_5,0.0,19.8,33520.59,6699.35,11526.77,89391.12,185669.45,29.05,48295.67,57182.87,32208.25,16087.42,36.03,66.69,32245.84,21331.41,10914.43
2_0_10_4,308.13,0.0,83308.8,7091.71,1623.75,225110.96,384035.12,32.88,101300.88,133410.74,91700.22,9600.67,40.74,90.52,76066.73,45142.63,30924.1
2_0_10_5,0.0,12.15,38969.91,7603.98,11519.12,95745.07,187368.75,30.1,48578.94,62025.08,33719.99,14858.95,35.22,69.41,34369.85,22946.98,11422.87
2_0_11_4,201.24,0.0,95699.82,7536.16,1623.75,237839.54,388950.01,34.05,102122.52,144556.98,93282.57,8839.96,39.22,91.34,80396.4,48932.09,31464.31
2_0_11_5,0.0,2.14,44935.48,8571.0,11509.11,102677.66,189962.33,31.23,49112.13,67343.21,35334.45,13777.68,34.41,71.95,36666.39,24704.32,11962.07
2_0_12_4,117.87,0.0,110767.0,8033.92,1623.76,253321.11,393008.88,35.36,102678.68,158628.51,94692.6,7986.08,37.38,92.22,85661.51,53722.95,31938.55
2_0_12_5,0.0,0.0,51207.92,9536.78,11506.97,109915.88,192104.09,32.51,49496.51,73162.21,36753.66,12742.85,33.44,74.26,39050.26,26617.55,12432.71
2_1_0_4,6627.98,53.37,41343.46,4977.17,2012.34,187197.95,323706.09,24.82,87314.87,113906.28,73291.67,14023.2,39.15,83.94,96414.97,58968.35,37446.62
2_1_0_5,0.0,2111.97,14165.61,3194.85,17144.97,66476.28,153375.22,22.41,39470.93,43510.62,22965.67,16505.26,34.55,58.18,37378.3,25616.29,11762.01
2_1_1_4,4547.49,14.28,52371.53,5307.68,1973.25,196476.04,327892.05,26.85,87747.24,121392.24,75083.8,12663.44,38.22,85.57,101201.67,62829.78,38371.89
2_1_1_5,0.0,1127.86,19983.42,4220.8,16160.86,73320.04,155383.53,24.4,39758.87,48211.82,25108.22,14650.64,34.24,63.15,40743.97,27881.53,12862.44
2_1_2_4,4219.04,10.74,54488.73,5378.53,1969.71,198335.64,328056.85,27.18,87663.05,123027.43,75308.21,12354.84,37.97,85.91,102157.57,63666.91,38490.67
2_1_2_5,0.0,997.97,21153.58,4425.85,16030.97,74695.25,155426.67,24.73,39710.81,49207.14,25488.1,14222.71,34.12,64.18,41429.2,28372.21,13056.99
2_1_3_4,4046.82,5.96,54840.48,5398.16,1964.93,198534.8,328696.06,27.27,87826.7,123069.13,75465.67,12361.03,38.01,85.93,102255.34,63682.91,38572.43
2_1_3_5,0.0,883.88,21359.51,4466.71,15916.88,74942.04,155749.59,24.82,39802.85,49358.89,25583.15,14219.7,34.14,64.27,41534.76,28429.28,13105.48
2_1_4_4,4120.04,6.19,55376.25,5414.64,1965.16,199160.27,329699.84,27.24,88079.56,123459.15,75701.12,12378.44,38.01,85.95,102598.05,63900.52,38697.53
2_1_4_5,0.0,909.38,21636.82,4513.3,15942.38,75265.94,156201.05,24.78,39924.41,49564.56,25701.38,14223.03,34.15,64.38,41719.09,28549.3,13169.79
2_1_5_4,4363.54,14.03,53093.43,5343.26,1972.99,197049.57,325091.69,26.88,86989.66,122339.92,74709.66,12280.0,37.91,85.88,101483.48,63302.77,38180.71
2_1_5_5,0.0,1064.7,20407.8,4306.22,16097.7,73829.84,154014.16,24.46,39348.04,48682.31,25147.53,14200.5,34.06,63.91,40987.69,28107.81,12879.88
2_1_6_4,4106.75,10.56,56118.61,5435.13,1969.53,199909.83,325727.83,27.37,86982.63,124871.24,75038.59,11944.03,37.54,86.27,102966.35,64612.6,38353.75
2_1_6_5,0.0,959.18,22028.18,4584.06,15992.18,75728.06,154329.47,24.95,39359.79,50103.08,25624.98,13734.81,33.84,65.1,41956.77,28829.85,13126.92
2_1_7_4,3666.69,5.81,59451.36,5517.36,1964.78,202884.75,327311.4,27.87,87241.54,127298.2,75586.55,11654.99,37.26,86.64,104505.66,65869.41,38636.25
2_1_7_5,0.0,777.07,23821.36,4895.75,15810.07,77832.93,155088.15,25.43,39512.08,51636.72,26196.22,13315.87,33.66,66.3,43014.79,29594.96,13419.83
2_1_8_4,3394.86,4.14,62278.51,5597.85,1963.11,205520.55,328652.35,28.29,87460.55,129447.2,76073.35,11387.2,37.01,86.98,105854.79,66970.57,38884.22
2_1_8_5,0.0,688.84,25357.48,5161.86,15721.84,79635.17,155719.07,25.84,39637.0,52958.16,26677.0,12959.99,33.5,67.3,43925.04,30261.23,13663.81
2_1_9_4,4307.58,13.01,54364.38,5395.28,1971.97,198316.57,324079.72,27.15,86590.56,123720.84,74595.73,11994.83,37.61,86.15,102144.42,64016.69,38127.73
2_1_9_5,0.0,1051.52,21177.04,4429.79,16084.52,74722.65,153500.38,24.73,39135.08,49404.09,25318.56,13816.52,33.88,64.7,41452.49,28482.61,12969.87
2_1_10_4,3589.53,5.8,60744.45,5582.85,1964.76,204166.17,327570.35,28.16,87177.22,128442.45,75723.72,11453.49,37.09,86.86,105166.39,66456.42,38709.97
2_1_10_5,0.0,764.84,24617.79,5021.36,15797.84,78754.97,155184.23,25.72,39474.46,52342.15,26412.82,13061.64,33.54,66.91,43490.06,29958.54,13531.52
2_1_11_4,2769.03,1.2,69212.76,5821.01,1960.17,212052.14,331349.33,29.33,87805.44,134994.63,77057.51,10747.94,36.34,87.76,109230.85,69834.24,39396.61
2_1_11_5,0.0,455.77,29050.94,5778.21,15488.77,83944.97,157032.71,26.86,39855.77,56225.3,27719.67,12136.1,33.02,69.55,46116.57,31916.6,14199.97
2_1_12_4,2271.51,0.0,78200.6,6084.45,1958.97,220805.9,333417.25,30.42,87999.21,142787.04,78018.86,9980.35,35.33,88.66,113760.92,73872.26,39888.66
2_1_12_5,0.0,311.46,33554.55,6526.61,15344.47,89196.98,158028.46,27.94,39992.04,60366.81,28830.17,11161.87,32.32,72.09,48815.0,34046.1,14768.91
2_2_0_4,5824.89,2.86,45170.4,6022.22,1792.6,191131.15,429624.01,28.83,113970.11,95088.9,96042.25,17927.87,50.25,84.27,75086.67,39018.27,36068.41
2_2_0_5,0.0,1232.25,16509.81,3527.37,14463.06,69103.9,195974.74,25.53,51278.96,40836.89,28267.01,23011.95,40.91,55.12,30136.74,19530.09,10606.65
2_2_1_4,4220.67,0.0,54544.72,6503.74,1789.74,199382.76,425513.35,30.91,111870.49,102592.51,96790.25,15080.24,48.54,86.52,78259.35,41902.63,36356.72
2_2_1_5,0.0,659.95,21137.67,4233.76,13890.77,74438.14,193823.89,27.63,50170.61,44223.35,30214.8,19955.82,40.59,60.22,32139.99,20801.33,11338.66
2_2_2_4,4046.81,0.0,56100.8,6596.87,1789.74,200858.12,426801.01,31.25,112028.95,103667.59,97190.53,14838.43,48.39,86.75,78824.9,42315.9,36509.0
2_2_2_5,0.0,642.81,22001.42,4370.97,13873.62,75439.11,194494.92,27.97,50285.17,44800.36,30638.75,19646.43,40.61,60.93,32531.0,21033.72,11497.29
2_2_3_4,3917.33,0.0,57732.89,6691.34,1789.74,202455.2,424953.43,31.53,111393.73,105362.76,97092.44,14301.29,47.96,87.16,79442.99,42970.82,36472.17
2_2_3_5,0.0,588.97,22808.55,4483.13,13819.78,76358.4,193562.43,28.26,49937.95,45431.42,30926.98,19010.97,40.5,61.93,32884.84,21279.5,11605.34
2_2_4_4,3947.78,0.0,58429.51,6730.08,1789.74,203221.01,424419.48,31.62,111195.19,106107.93,97113.09,14082.1,47.79,87.34,79739.21,43260.61,36478.6
2_2_4_5,0.0,568.1,23166.2,4522.13,13798.91,76755.05,193266.48,28.35,49825.74,45678.98,31076.07,18749.68,40.49,62.37,33037.7,21377.15,11660.55
2_2_5_4,4196.29,0.0,53821.63,6484.69,1789.74,198616.25,425992.72,30.78,112093.66,101800.46,96815.8,15277.86,48.75,86.37,77963.03,41598.73,36364.31
2_2_5_5,0.0,646.13,20890.8,4204.21,13876.94,74161.72,194057.92,27.5,50292.83,44015.98,30145.74,20147.09,40.65,59.94,32028.0,20716.39,11311.61
2_2_6_4,3851.06,0.0,56427.24,6619.99,1789.74,201011.93,424237.07,31.32,111369.13,104162.2,96849.73,14519.4,48.18,86.96,78882.91,42502.88,36380.04
2_2_6_5,0.0,566.73,22205.19,4406.47,13797.54,75678.37,193200.89,28.05,49909.29,45032.89,30645.49,19263.8,40.49,61.4,32611.44,21112.94,11498.49
2_2_7_4,3556.13,0.0,58752.04,6746.84,1789.74,203168.65,422886.25,31.8,110798.76,106273.25,96895.4,13903.36,47.69,87.45,79719.56,43320.89,36398.66
2_2_7_5,0.0,487.98,23455.19,4599.17,13718.79,77121.07,192460.08,28.54,49593.53,45991.61,31129.46,18464.07,40.36,62.77,33170.16,21488.95,11681.21
2_2_8_4,3352.65,0.0,60247.71,6829.46,1789.74,204543.45,422875.33,32.14,110651.08,107524.2,97019.26,13631.82,47.43,87.68,80255.88,43809.96,36445.92
2_2_8_5,0.0,422.01,24289.56,4725.81,13652.82,78082.08,192443.73,28.88,49522.59,46618.1,31463.98,18058.61,40.3,63.53,33542.65,21734.87,11807.78
2_2_9_4,4106.16,0.0,55509.42,6568.98,1789.74,200298.2,423741.61,31.08,111309.51,103653.29,96644.9,14664.6,48.25,86.83,78606.84,42304.74,36302.11
2_2_9_5,0.0,630.4,21728.93,4322.24,13861.21,75117.88,192877.41,27.81,49834.4,44703.75,30414.13,19420.27,40.49,61.03,32399.83,20987.52,11412.31
2_2_10_4,3438.78,0.0,60535.92,6843.27,1789.74,204931.6,423064.87,32.14,110623.28,107890.57,97041.04,13582.24,47.35,87.72,80395.95,43941.01,36454.93
2_2_10_5,0.0,458.93,24376.49,4726.68,13689.74,78169.89,192512.3,28.88,49491.14,46696.6,31473.28,18017.86,40.26,63.59,33577.14,21767.68,11809.47
2_2_11_4,2867.84,0.0,65837.16,7135.12,1789.74,209953.75,423436.84,33.22,110237.79,112365.42,97588.33,12649.46,46.48,88.53,82342.82,45678.83,36663.99
2_2_11_5,0.0,324.69,27235.33,5155.91,13555.5,81457.95,192755.54,29.95,49348.36,48806.18,32651.77,16696.59,40.08,66.17,34859.95,22606.54,12253.41
2_2_12_4,2485.82,0.0,71654.62,7450.6,1789.74,215704.67,421836.01,34.25,109328.89,118017.22,97687.45,11641.43,45.29,89.35,84580.76,47877.58,36703.19
2_2_12_5,0.0,247.26,30442.91,5611.31,13478.07,85120.93,191893.27,30.99,48879.57,51319.72,33801.22,15078.36,39.71,69.15,36304.55,23619.12,12685.43
2_3_0_4,5437.52,162.37,27579.71,4454.37,2438.25,171572.9,382882.55,22.69,104017.16,90781.05,80791.85,23225.3,47.09,77.67,65999.82,35387.68,30612.14
2_3_0_5,0.0,2019.22,9376.96,2327.28,20393.76,60766.48,189986.47,19.96,50822.44,37571.47,23195.01,27627.43,38.17,45.64,27196.96,18300.34,8896.62
2_3_1_4,3988.0,70.04,35148.35,4690.16,2345.92,177927.81,379560.17,24.7,102216.86,95898.73,82029.08,20187.78,46.1,80.25,68453.31,37361.6,31091.71
2_3_1_5,0.0,1244.85,13106.15,2991.52,19619.39,65159.91,188160.2,21.99,49856.64,40308.28,24851.63,25005.0,38.14,49.85,28769.37,19234.36,9535.0
2_3_2_4,3842.72,74.48,36448.55,4738.42,2350.36,179130.98,379996.59,25.0,102202.7,96785.46,82345.52,19857.19,45.97,80.57,68920.86,37704.16,31216.7
2_3_2_5,0.0,1208.82,13793.47,3117.04,19583.36,65972.76,188379.12,22.28,49853.96,40802.51,25170.25,24683.71,38.15,50.49,29078.47,19420.97,9657.5
2_3_3_4,3706.7,57.1,37473.73,4782.98,2332.98,180064.7,378630.66,25.24,101723.46,97671.67,82393.03,19330.43,45.76,81.0,69296.52,38059.31,31237.21
2_3_3_5,0.0,1107.73,14366.03,3212.84,19482.27,66641.11,187615.11,22.53,49579.72,41239.35,25401.77,24177.96,38.12,51.23,29328.03,19577.96,9750.07
2_3_4_4,3747.83,50.04,38047.58,4794.79,2325.92,180691.5,378585.78,25.27,101681.08,98124.63,82566.87,19114.22,45.69,81.2,69567.86,38260.15,31307.71
2_3_4_5,0.0,1102.82,14598.93,3247.65,19477.35,66908.83,187637.04,22.56,49572.49,41369.76,25539.07,24033.41,38.17,51.52,29446.25,19636.48,9809.77
2_3_5_4,3900.4,58.53,34561.37,4680.44,2334.41,177243.5,379074.84,24.56,102187.45,95379.35,81864.15,20323.3,46.19,80.11,68196.6,37169.62,31026.98
2_3_5_5,0.0,1150.15,12865.71,2950.6,19524.68,64878.56,187916.27,21.86,49831.42,40149.89,24728.67,25102.75,38.12,49.62,28648.61,19159.15,9489.46
2_3_6_4,3557.17,43.58,36672.43,4754.33,2319.46,179085.22,376726.03,25.08,101331.38,97154.29,81930.93,19400.45,45.75,80.85,68920.21,37861.47,31058.75
2_3_6_5,0.0,974.07,13961.31,3142.64,19348.61,66166.2,186643.48,22.39,49348.98,41004.72,25161.48,24187.5,38.03,50.99,29122.96,19464.49,9658.46
2_3_7_4,3284.13,29.3,38902.32,4828.5,2305.18,181116.24,374751.88,25.58,100600.17,99039.03,82077.22,18522.95,45.32,81.59,69701.75,38585.17,31116.58
2_3_7_5,0.0,843.19,15100.11,3344.36,19217.73,67506.71,185561.09,22.9,48934.08,41895.34,25611.38,23322.7,37.94,52.34,29618.06,19787.72,9830.33
2_3_8_4,3076.75,17.13,40511.71,4883.11,2293.01,182572.87,374813.14,25.92,100490.63,100218.75,82354.12,18136.51,45.11,81.95,70260.63,39043.76,31216.87
2_3_8_5,0.0,721.96,15911.38,3488.41,19096.49,68462.04,185603.05,23.24,48886.22,42495.22,25966.83,22919.39,37.93,53.12,29966.32,20000.52,9965.8
2_3_9_4,3854.19,54.56,35633.89,4723.75,2330.44,178313.13,376194.09,24.83,101258.04,96619.89,81693.24,19564.8,45.81,80.68,68611.78,37643.92,30967.87
2_3_9_5,0.0,1148.4,13441.55,3048.98,19522.94,65552.78,186328.22,22.14,49285.76,40639.22,24913.55,24372.21,38.01,50.55,28909.11,19348.11,9561.0
2_3_10_4,3138.25,22.83,40291.47,4888.53,2298.71,182419.55,375770.67,25.94,100689.6,99944.46,82475.09,18214.51,45.21,81.91,70212.85,38940.62,31272.23
2_3_10_5,0.0,772.78,15864.36,3471.76,19147.32,68398.38,186072.79,23.25,48997.24,42412.91,25985.47,23011.77,37.99,53.03,29955.11,19978.72,9976.39
2_3_11_4,2595.82,8.83,45242.81,5058.68,2284.71,186998.61,375167.72,26.97,100113.12,103801.17,83197.44,16915.67,44.49,83.1,71985.23,40436.94,31548.29
2_3_11_5,0.0,526.37,18456.9,3920.8,18900.91,71439.95,185719.06,24.28,48695.89,44365.08,27074.87,21621.02,37.9,55.6,31093.05,20698.55,10394.5
2_3_12_4,2272.63,2.75,51078.68,5265.96,2278.63,192718.57,373494.33,28.0,99207.22,108958.03,83760.55,15446.67,43.46,84.43,74221.45,42458.66,31762.79
2_3_12_5,0.0,402.47,21564.58,4435.64,18777.0,75062.46,184831.0,25.33,48215.88,46786.64,28275.82,19940.05,37.67,58.64,32482.63,21627.17,10855.46
2_4_0_4,5039.83,41.44,28261.19,5030.19,2072.04,172331.35,404652.77,24.76,109364.69,84108.14,88223.21,21141.48,51.19,80.67,59707.12,32095.8,27611.32
2_4_0_5,0.0,1812.75,10791.59,2678.34,17596.96,62495.57,176081.5,21.52,46133.22,38365.87,24129.7,22003.52,38.61,52.3,25580.03,18028.83,7551.2
2_4_1_4,3979.46,4.88,31679.34,5165.9,2035.48,174824.84,394549.93,26.0,106223.37,87246.6,87578.24,18645.13,50.09,82.45,60464.7,33069.71,27395.0
2_4_1_5,0.0,1046.74,12335.89,2942.26,16830.95,64303.79,171108.31,22.83,44416.27,39883.0,24420.79,19995.47,37.98,54.98,26062.29,18436.73,7625.56
2_4_2_4,3878.11,4.18,32302.4,5188.24,2034.78,175368.89,393788.82,26.18,105927.43,87836.55,87532.34,18395.09,49.91,82.63,60638.67,33261.2,27377.47
2_4_2_5,0.0,991.62,12583.9,2984.3,16775.83,64593.85,170817.62,23.02,44284.73,40106.46,24487.39,19797.34,37.91,55.3,26151.34,18507.83,7643.51
2_4_3_4,3887.22,3.63,32733.63,5212.45,2034.23,175833.44,393754.63,26.28,105861.96,88264.07,87569.38,18292.58,49.8,82.72,60787.59,33402.1,27385.49
2_4_3_5,0.0,990.56,12774.43,3015.77,16774.77,64815.84,170815.1,23.13,44261.2,40253.87,24561.97,19699.23,37.9,55.49,26222.93,18558.53,7664.4
2_4_4_4,3943.34,3.7,32828.91,5220.92,2034.3,175993.3,393238.95,26.29,105708.42,88453.24,87540.06,18168.36,49.74,82.81,60837.08,33460.14,27376.94
2_4_4_5,0.0,1014.08,12858.76,3024.79,16798.29,64909.2,170555.44,23.14,44171.47,40327.68,24581.52,19589.95,37.87,55.65,26253.64,18584.75,7668.89
2_4_5_4,4034.29,11.38,32379.13,5197.17,2041.99,175610.74,395322.48,26.04,106334.57,87809.88,87800.86,18533.71,50.0,82.57,60720.33,33255.15,27465.18
2_4_5_5,0.0,1148.78,12650.27,2995.86,16932.99,64671.77,171475.67,22.87,44498.08,40026.19,24645.58,19852.5,38.11,55.39,26199.89,18504.68,7695.21
2_4_6_4,3823.4,9.43,33486.13,5249.85,2040.03,176559.52,393738.17,26.33,105748.65,88870.26,87689.26,18059.39,49.67,82.92,61015.69,33592.53,27423.16
2_4_6_5,0.0,1033.74,13188.58,3087.81,16817.95,65302.03,170753.64,23.17,44192.6,40517.73,24784.3,19408.3,37.95,56.08,26391.15,18659.24,7731.9
2_4_7_4,3618.24,5.88,34586.15,5300.34,2036.48,177504.87,393219.5,26.66,105467.66,89702.07,87802.8,17664.86,49.47,83.25,61312.45,33854.58,27457.87
2_4_7_5,0.0,904.93,13703.1,3174.01,16689.14,65902.76,170536.53,23.51,44064.42,40896.37,25006.38,19058.03,37.94,56.75,26571.4,18772.98,7798.42
2_4_8_4,3567.22,5.11,35050.6,5315.48,2035.72,177933.44,392657.13,26.83,105268.5,90102.98,87830.46,17438.04,49.36,83.43,61458.75,33990.06,27468.69
2_4_8_5,0.0,882.66,13909.21,3210.75,16666.87,66145.61,170221.31,23.68,43959.25,41055.61,25089.99,18869.25,37.93,57.08,26653.54,18828.66,7824.88
2_4_9_4,3929.63,11.44,33014.71,5217.98,2042.04,176162.46,393115.82,26.19,105658.48,88611.35,87551.1,18107.38,49.7,82.86,60896.38,33515.16,27381.22
2_4_9_5,0.0,1107.89,12885.6,3037.55,16892.09,64948.79,170487.78,23.04,44143.76,40319.05,24629.74,19514.02,37.92,55.79,26288.23,18602.62,7685.61
2_4_10_4,3504.39,6.68,35216.57,5327.81,2037.29,178048.91,392292.13,26.84,105139.77,90304.46,87744.45,17395.32,49.28,83.46,61489.17,34054.37,27434.8
2_4_10_5,0.0,885.2,13960.29,3225.13,16669.41,66211.07,170127.54,23.69,43901.43,41151.36,25059.71,18841.71,37.85,57.08,26676.19,18864.23,7811.97
2_4_11_4,3125.43,2.93,37420.01,5444.22,2033.53,179989.8,392707.3,27.47,104960.86,91875.79,88114.0,16846.85,48.95,83.95,62104.32,34558.84,27545.48
2_4_11_5,0.0,691.24,15078.88,3420.82,16475.45,67525.35,170355.04,24.32,43843.78,41959.07,25566.28,18277.5,37.86,58.31,27087.93,19123.7,7964.23
2_4_12_4,2829.36,0.9,40094.34,5575.25,2031.5,182499.08,389851.66,28.16,103916.71,94421.16,88077.92,15838.8,48.26,84.76,62904.47,35373.1,27531.37
2_4_12_5,0.0,551.68,16440.42,3649.15,16335.89,69115.22,168952.37,25.04,43301.82,43059.33,26055.89,17245.93,37.7,60.17,27599.04,19490.74,8108.3
2_5_0_4,3560.45,0.25,13366.89,3782.41,2145.85,154801.18,347109.72,20.68,95846.25,80649.72,74151.47,21694.78,47.9,77.37,50969.5,27325.62,23643.88
2_5_0_5,0.0,533.85,5198.69,1503.22,17554.48,55760.59,151489.28,17.92,39672.72,36632.54,19128.05,20544.67,34.3,48.21,21272.15,15198.48,6073.67
2_5_1_4,2361.02,0.0,22579.78,3943.28,2145.6,162975.51,343462.79,22.59,94028.34,87005.52,75969.98,18058.36,46.61,80.79,53490.48,29291.34,24199.14
2_5_1_5,0.0,171.59,7761.69,2038.96,17192.22,58859.33,149952.72,19.85,38865.01,38504.67,20354.66,18510.35,34.58,52.37,22170.47,15715.97,6454.5
2_5_2_4,2228.03,0.0,24310.02,3979.7,2145.6,164609.18,342183.14,22.89,93543.65,88507.21,76101.97,17441.68,46.23,81.35,54011.01,29781.14,24229.88
2_5_2_5,0.0,160.16,8278.62,2147.88,17180.8,59485.18,149388.02,20.16,38631.83,38956.32,20528.86,18102.97,34.51,53.14,22368.27,15861.35,6506.92
2_5_3_4,2115.6,0.0,25905.75,4020.65,2145.6,166133.42,340954.41,23.18,93076.44,89830.48,76302.94,16773.49,45.93,81.98,54470.14,30199.26,24270.88
2_5_3_5,0.0,140.9,8793.9,2254.65,17161.53,60107.23,148826.96,20.46,38411.81,39393.4,20713.83,17697.99,34.46,53.93,22549.11,15993.86,6555.25
2_5_4_4,2147.69,0.0,26348.8,4032.46,2145.6,166620.38,341030.33,23.23,93056.02,90148.04,76472.35,16583.67,45.9,82.18,54603.54,30279.84,24323.7
2_5_4_5,0.0,144.27,8934.88,2281.63,17164.9,60275.19,148888.89,20.51,38410.36,39458.17,20817.02,17593.34,34.54,54.2,22591.08,16006.42,6584.67
2_5_5_4,2288.72,0.0,21639.01,3944.66,2145.6,161963.82,340367.31,22.52,93259.74,86793.18,75170.65,18089.1,46.41,80.6,53192.78,29258.11,23934.66
2_5_5_5,0.0,145.77,7635.94,2018.36,17166.41,58712.98,148580.32,19.81,38480.77,38611.09,20101.89,18378.88,34.24,52.24,22127.06,15755.2,6371.86
2_5_6_4,1994.11,0.0,24557.26,4010.68,2145.6,164653.49,337889.03,23.1,92334.85,89244.09,75409.4,16925.45,45.8,81.67,54024.93,30029.82,23995.1
2_5_6_5,0.0,101.56,8543.04,2208.26,17122.19,59809.98,147539.53,20.41,38055.54,39395.41,20414.57,17640.97,34.13,53.64,22461.72,15996.34,6465.38
2_5_7_4,1799.17,0.0,27148.16,4069.3,2145.6,167108.06,335740.35,23.57,91565.53,91528.67,75579.39,15986.14,45.23,82.54,54781.68,30740.19,24041.49
2_5_7_5,0.0,84.29,9355.19,2377.22,17104.93,60791.09,146653.99,20.89,37709.72,40096.42,20694.67,17015.06,34.04,54.88,22763.1,16212.18,6550.91
2_5_8_4,1685.9,0.0,29052.5,4108.67,2145.6,168938.51,335977.03,23.86,91530.27,92962.82,75975.69,15554.59,44.97,83.01,55344.24,31180.7,24163.54
2_5_8_5,0.0,69.09,9913.91,2493.66,17089.72,61466.24,146785.22,21.18,37709.01,40502.91,20963.34,16745.67,34.11,55.59,22968.21,16334.9,6633.31
2_5_9_4,2279.6,0.0,22825.25,3970.67,2145.6,163166.95,337840.74,22.76,92412.58,88110.29,75056.66,17355.92,46.0,81.22,53550.74,29662.94,23887.8
2_5_9_5,0.0,164.71,8007.54,2092.13,17185.34,59158.35,147554.07,20.07,38089.81,38997.64,20160.71,17929.1,34.08,52.93,22257.57,15874.25,6383.32
2_5_10_4,1697.28,0.0,28635.06,4113.8,2145.6,168537.58,335629.63,23.91,91372.26,92776.93,75760.65,15611.61,44.95,82.91,55205.04,31119.12,24085.92
2_5_10_5,0.0,76.15,9899.96,2486.41,17096.78,61445.05,146666.85,21.23,37647.06,40525.44,20919.61,16727.44,34.05,55.57,22959.37,16343.04,6616.33
2_5_11_4,1301.22,0.0,34520.21,4267.35,2145.6,174180.21,334676.11,24.93,90736.38,97667.73,76512.48,14223.9,43.93,84.32,56973.89,32656.88,24317.01
2_5_11_5,0.0,42.07,11929.38,2900.61,17062.7,63888.67,146327.7,22.27,37390.61,42112.02,21776.65,15613.96,34.09,58.24,23725.84,16840.52,6885.32
2_5_12_4,1056.55,0.0,40450.69,4454.78,2145.61,180053.46,331535.31,25.97,89482.49,103222.26,76831.2,12651.28,42.67,85.86,58797.46,34380.54,24416.92
2_5_12_5,0.0,29.05,14398.59,3384.25,17049.69,66841.52,145002.06,23.33,36823.97,44102.94,22738.58,14085.39,34.02,61.75,24629.91,17450.09,7179.82
2_6_0_4,15734.31,3.97,9926.82,4306.59,2394.91,163898.77,344913.12,18.66,95822.53,89754.43,74144.34,21678.19,45.24,77.38,24587.87,13738.94,10848.93
